frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi,buffer_bytes,mcs_index,dl_utilization,n_active_ues
1,5,1006.06,8540,0.014355827,0.016500000,2.144173,1,1006.059808,5.000000,13,0,18,0.001,1
2,5,1009.155,8540,0.024868293,0.027000000,2.131707,1,1009.154788,5.000000,13,0,18,0.001,2
3,5,1010.366,8540,0.033099623,0.035500000,2.400377,1,1010.366032,5.000000,13,0,18,0.000,2
4,5,984.417,8540,0.040224786,0.042500000,2.275214,1,984.416615,5.000000,13,0,18,0.000,1
5,5,983.642,8540,0.049591327,0.052000000,2.408673,1,983.641955,5.000000,13,0,18,0.000,1
6,5,966.659,8540,0.059827409,0.062000000,2.172591,1,966.658967,5.000000,13,0,18,0.000,1
7,5,958.035,8540,0.072505454,0.075000000,2.494546,1,958.035232,5.000000,13,0,18,0.260,2
8,5,943.342,8540,0.081286304,0.083500000,2.213696,1,943.342009,5.000000,13,0,18,0.228,3
9,5,969.507,8540,0.090825813,0.093000000,2.174187,1,969.507042,5.000000,13,0,18,0.000,2
10,5,965.230,8540,0.099018201,0.104500000,5.481799,0,1016.684637,5.000000,13,0,18,0.000,2
11,5,978.537,8540,0.107238643,0.112500000,5.261357,0,1016.684637,5.000000,13,0,18,0.227,3
12,5,988.743,8540,0.116238500,0.118500000,2.261500,1,988.742714,5.000000,13,0,18,0.001,2
13,5,987.653,8540,0.126732938,0.129000000,2.267062,1,987.652936,5.000000,13,0,18,0.002,2
14,5,965.697,8540,0.135150292,0.137500000,2.349708,1,965.697453,5.000000,13,0,18,0.000,2
15,5,968.608,8540,0.142505065,0.145000000,2.494935,1,968.608263,5.000000,13,0,18,0.001,2
16,5,970.161,8540,0.151407407,0.156500000,5.092593,0,1016.684637,5.000000,13,0,18,0.001,2
17,5,978.701,8540,0.160975920,0.163000000,2.024080,1,978.701383,5.000000,13,0,18,0.001,2
18,5,988.174,8540,0.170793702,0.173000000,2.206298,1,988.173750,5.000000,13,0,18,0.000,1
19,5,987.783,8540,0.179077730,0.181500000,2.422270,1,987.783000,5.000000,13,0,18,0.000,2
