frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi,buffer_bytes,mcs_index,dl_utilization,n_active_ues
1,45,122.994,35326,0.019911383,0.022000000,2.088617,1,122.994389,5.000000,14,0,18,0.003,3
2,30,219.142,23680,0.035979404,0.038500000,2.520596,1,219.142012,5.000000,14,0,18,0.003,2
3,30,220.701,23680,0.049766289,0.052000000,2.233711,1,220.700784,5.000000,14,0,18,0.000,1
4,30,215.393,23680,0.062447008,0.064500000,2.052992,1,215.392593,5.000000,14,0,18,0.000,4
5,30,215.623,23680,0.077369105,0.079500000,2.130895,1,215.622607,5.000000,14,0,18,0.069,3
6,30,210.960,23680,0.093160742,0.095500000,2.339258,1,210.959836,5.000000,14,0,18,0.000,1
7,30,211.224,23680,0.111394342,0.116500000,5.105658,0,1016.684637,5.000000,14,0,18,0.002,4
8,30,206.776,23680,0.125730749,0.128000000,2.269251,1,206.776247,5.000000,14,0,18,0.002,3
9,30,210.806,23680,0.140825813,0.143000000,2.174187,1,210.806029,5.000000,14,0,18,0.000,3
10,30,210.414,23680,0.154573757,0.157000000,2.426243,1,210.413990,5.000000,14,0,18,0.483,3
11,35,178.721,27562,0.168349754,0.170500000,2.150246,1,178.721295,5.000000,14,0,18,0.788,2
12,30,214.980,23680,0.182905167,0.185000000,2.094833,1,214.979912,5.000000,14,0,18,0.000,1
13,30,215.368,23680,0.198955160,0.201000000,2.044840,1,215.368149,5.000000,14,0,18,0.974,3
14,30,209.814,23680,0.212928069,0.221000000,8.071931,0,1016.684637,5.000000,14,0,18,0.711,4
15,30,212.960,23680,0.225838398,0.228000000,2.161602,1,212.960015,5.000000,14,0,18,0.000,3
16,30,211.042,23680,0.240296296,0.243500000,3.203704,1,211.042464,5.000000,14,0,18,0.007,4
17,35,175.135,27562,0.255420364,0.257500000,2.079636,1,175.135331,5.000000,14,0,18,0.001,3
18,30,208.316,23680,0.270793702,0.274000000,3.206298,1,208.316401,5.000000,14,0,18,0.711,3
19,30,205.669,23680,0.284633286,0.287000000,2.366714,1,205.669197,5.000000,14,0,18,0.604,4
20,30,200.372,23680,0.298162679,0.300500000,2.337321,1,200.371693,5.000000,14,0,18,0.623,2
21,30,197.211,23680,0.311211501,0.317000000,5.788499,0,1016.684637,5.000000,13,0,18,0.711,5
22,30,201.312,23680,0.326529485,0.329000000,2.470515,1,201.311518,5.000000,13,0,18,0.003,3
23,30,209.725,23680,0.342497601,0.345000000,2.502399,1,209.724955,5.000000,13,0,18,0.971,5
24,30,205.820,23680,0.356057286,0.358500000,2.442714,1,205.819755,5.000000,13,0,18,0.003,4
25,35,170.079,27562,0.372541611,0.375000000,2.458389,1,170.078738,5.000000,13,0,18,0.963,6
26,35,173.301,27562,0.386651713,0.389000000,2.348287,1,173.301413,5.000000,13,0,18,0.985,5
27,35,177.885,27562,0.400635688,0.407000000,6.364312,0,1016.684637,5.000000,13,0,18,0.945,5
28,35,179.355,27562,0.414975345,0.418000000,3.024655,1,179.355323,5.000000,13,0,18,0.945,6
29,35,181.060,27562,0.428435620,0.431000000,2.564380,1,181.060250,5.000000,13,0,18,0.043,4
30,30,219.885,23680,0.444638151,0.447000000,2.361849,1,219.884952,5.000000,13,0,18,0.000,2
31,30,221.862,23680,0.464075586,0.466500000,2.424414,1,221.861558,5.000000,13,0,18,0.275,5
32,30,219.946,23680,0.477414241,0.479500000,2.085759,1,219.946404,5.000000,13,0,18,0.949,3
33,30,230.107,23680,0.491382611,0.493500000,2.117389,1,230.106782,5.000000,13,0,18,0.625,3
34,30,229.328,23680,0.505422539,0.510500000,5.077461,0,1016.684637,5.000000,13,0,18,0.713,5
35,30,225.452,23680,0.521222035,0.524500000,3.277965,1,225.452373,5.000000,14,0,18,0.938,3
36,30,220.403,23680,0.535804785,0.538000000,2.195215,1,220.403429,5.000000,14,0,18,0.003,2
37,30,219.226,23680,0.549684161,0.552000000,2.315839,1,219.225756,5.000000,14,0,18,0.000,1
38,30,216.305,23680,0.565120318,0.567500000,2.379682,1,216.304636,5.000000,14,0,18,0.000,1
39,30,214.701,23680,0.580818097,0.583000000,2.181903,1,214.701086,5.000000,14,0,18,0.002,3
40,30,218.061,23680,0.594876346,0.597000000,2.123654,1,218.061488,5.000000,14,0,18,0.604,2
41,35,181.392,27562,0.609645660,0.615000000,5.354340,0,1016.684637,5.000000,14,0,18,0.003,5
42,30,209.494,23680,0.624765227,0.627000000,2.234773,1,209.494199,5.000000,14,0,18,0.293,4
43,35,173.524,27562,0.643989319,0.646500000,2.510681,1,173.523677,5.000000,14,0,18,0.002,3
44,30,209.798,23680,0.660053747,0.662500000,2.446253,1,209.797914,5.000000,14,0,18,0.000,1
45,35,172.379,27562,0.676377671,0.678500000,2.122329,1,172.379454,5.000000,14,0,18,0.000,0
46,35,163.637,27562,0.691758874,0.694000000,2.241126,1,163.636581,5.000000,14,0,18,0.002,2
47,30,206.733,23680,0.704428462,0.709500000,5.071538,0,1016.684637,5.000000,14,0,18,0.623,4
48,35,160.981,27562,0.717497095,0.723000000,5.502905,0,1016.684637,5.000000,14,0,18,0.001,4
49,30,201.177,23680,0.732037900,0.734500000,2.462100,1,201.177014,5.000000,14,0,18,0.000,2
50,30,195.347,23680,0.747208417,0.750000000,2.791583,1,195.346637,5.000000,14,0,18,0.000,2
51,30,192.041,23680,0.762266743,0.764500000,2.233257,1,192.041443,5.000000,14,0,18,0.000,1
52,30,188.772,23680,0.775450975,0.777500000,2.049025,1,188.772037,5.000000,14,0,18,0.000,1
53,30,191.085,23680,0.789089498,0.794500000,5.410502,0,1016.684637,5.000000,14,0,18,0.000,2
54,30,182.219,23680,0.802662663,0.808000000,5.337337,0,1016.684637,5.000000,14,0,18,0.769,4
55,30,185.497,23680,0.818217689,0.820500000,2.282311,1,185.497133,5.000000,13,0,18,0.002,3
56,30,185.506,23680,0.831445279,0.833500000,2.054721,1,185.505981,5.000000,13,0,18,0.000,2
57,30,195.171,23680,0.846019301,0.849000000,2.980699,1,195.171062,5.000000,13,0,18,0.000,4
58,30,191.009,23680,0.859090548,0.862000000,2.909452,1,191.008955,5.000000,13,0,18,0.001,3
59,30,193.219,23680,0.873085910,0.875500000,2.414090,1,193.218945,5.000000,13,0,18,0.783,4
60,30,187.654,23680,0.886382838,0.888500000,2.117162,1,187.653559,5.000000,13,0,18,0.000,3
61,30,191.298,23680,0.902054247,0.908000000,5.945753,0,1016.684637,5.000000,13,0,18,0.639,4
62,30,190.308,23680,0.916035015,0.918500000,2.464985,1,190.308008,5.000000,13,0,18,0.003,3
63,30,193.066,23680,0.934148871,0.943000000,8.851129,0,1016.684637,5.000000,13,0,18,0.711,2
64,30,201.617,23680,0.948212046,0.951000000,2.787954,1,201.617229,5.000000,13,0,18,0.000,3
65,30,197.340,23680,0.962241696,0.965000000,2.758304,1,197.339576,5.000000,13,0,18,0.000,3
66,30,189.341,23680,0.975628863,0.978500000,2.871137,1,189.341450,5.000000,13,0,18,0.000,3
67,30,188.613,23680,0.990650815,0.993000000,2.349185,1,188.613185,5.000000,13,0,18,0.003,1
68,30,183.499,23680,1.005983215,1.012500000,6.516785,0,1016.684637,5.000000,12,0,18,0.000,4
69,30,185.475,23680,1.022101946,1.025000000,2.898054,1,185.474772,5.000000,12,0,18,0.000,2
70,30,185.554,23680,1.035369111,1.043500000,8.130889,0,1016.684637,5.000000,12,0,18,0.000,5
71,30,188.561,23680,1.050099158,1.053000000,2.900842,1,188.560882,5.000000,12,0,18,0.389,4
72,30,183.629,23680,1.063395448,1.066000000,2.604552,1,183.629492,5.000000,12,0,18,0.000,2
73,35,151.354,27562,1.076906491,1.079500000,2.593509,1,151.353865,5.000000,12,0,18,0.714,3
74,30,183.401,23680,1.089703951,1.098000000,8.296049,0,1016.684637,5.000000,12,0,18,0.003,3
75,30,190.175,23680,1.102912884,1.108500000,5.587116,0,1016.684637,5.000000,14,0,18,0.000,4
76,35,149.721,27562,1.116505200,1.119500000,2.994800,1,149.721070,5.000000,14,0,18,1.003,6
77,35,147.788,27562,1.131805054,1.134500000,2.694946,1,147.788248,5.000000,14,0,18,0.002,3
78,35,144.762,27562,1.147239414,1.149500000,2.260586,1,144.761984,5.000000,14,0,18,0.000,2
79,30,185.352,23680,1.160719986,1.163000000,2.280014,1,185.351683,5.000000,14,0,18,0.000,2
80,30,177.457,23680,1.173498993,1.176000000,2.501007,1,177.457106,5.000000,14,0,18,0.000,2
81,30,173.294,23680,1.186732950,1.189000000,2.267050,1,173.293959,5.000000,14,0,18,0.689,3
82,35,137.944,27562,1.199499611,1.205000000,5.500389,0,1016.684637,5.000000,13,0,18,0.003,3
83,35,148.323,27562,1.213088104,1.216000000,2.911896,1,148.322722,5.000000,13,0,18,0.723,7
84,35,142.254,27562,1.228240280,1.231000000,2.759720,1,142.253857,5.000000,13,0,18,0.723,4
85,35,144.228,27562,1.241726773,1.250000000,8.273227,0,1016.684637,5.000000,13,0,18,0.000,2
