frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi,buffer_bytes,mcs_index,dl_utilization,n_active_ues
1,75,38.5716,117236,0.020145038,0.099500000,79.354962,0,1050.257266,5.000000,13,833126,18,0.941,5
3,75,37.166,117236,0.039636877,0.197500000,157.863123,0,1050.257266,5.000000,14,1897360,18,0.993,8
4,75,36.229,117236,0.048574894,0.206500000,157.925106,0,1050.257266,5.000000,14,1942217,18,0.839,9
5,75,37.256,117236,0.057944290,0.217000000,159.055710,0,1050.257266,5.000000,14,2023162,18,0.941,9
6,75,35.051,117236,0.065142801,0.228000000,162.857199,0,1050.257266,5.000000,14,2028005,18,0.941,9
7,75,34.866,117236,0.074176672,0.242500000,168.323328,0,1050.257266,5.000000,14,1989063,18,0.989,9
8,75,33.868,117236,0.082255006,0.258000000,175.744994,0,1050.257266,5.000000,14,2015742,18,1.004,10
9,75,34.061,117236,0.092578544,0.263000000,170.421456,0,1050.257266,5.000000,14,2030412,18,0.989,8
10,75,32.788,117236,0.099972894,0.271500000,171.527106,0,1050.257266,5.000000,14,1909977,18,0.963,9
11,75,33.678,117236,0.108991847,0.285500000,176.508153,0,1050.257266,5.000000,14,1934675,18,0.941,9
12,75,33.353,117236,0.118931145,0.295000000,176.068855,0,1050.257266,5.000000,14,1941043,18,1.003,9
13,75,35.121,117236,0.127212012,0.316500000,189.287988,0,1050.257266,5.000000,14,2031845,18,0.772,9
14,75,33.272,117236,0.135751352,0.323000000,187.248648,0,1050.257266,5.000000,14,1963893,18,0.993,9
15,75,34.480,117236,0.143934209,0.337000000,193.065791,0,1050.257266,5.000000,14,1979064,18,0.879,9
16,75,33.218,117236,0.152981393,0.341000000,188.018607,0,1050.257266,5.000000,14,1945274,18,0.941,9
17,75,35.156,117236,0.160832196,0.348000000,187.167804,0,1050.257266,5.000000,14,1945274,18,0.879,9
18,75,33.862,117236,0.167949186,0.357500000,189.550814,0,1050.257266,5.000000,14,1943605,18,0.941,9
19,75,35.661,117236,0.177527605,0.362500000,184.972395,0,1050.257266,5.000000,14,1913736,18,0.963,9
20,75,35.418,117236,0.185129940,0.366500000,181.370060,0,1050.257266,5.000000,14,1913736,18,1.004,10
21,75,37.703,117236,0.194106885,0.373500000,179.393115,0,1050.257266,5.000000,14,1809991,18,0.970,9
22,75,35.324,117236,0.205182433,0.381500000,176.317567,0,1050.257266,5.000000,14,1707942,18,0.879,9
25,75,38.988,117236,0.232224756,0.406000000,173.775244,0,1050.257266,5.000000,14,1896485,18,1.004,9
29,75,40.964,117236,0.268540312,1.174000000,905.459688,0,1050.257266,5.000000,14,2034934,18,0.916,9
30,75,38.301,117236,0.279579154,1.201000000,921.420846,0,1050.257266,5.000000,14,2090043,18,1.004,10
31,75,38.633,117236,0.290870025,1.237500000,946.629975,0,1050.257266,5.000000,14,2052900,18,0.934,9
34,75,36.233,117236,0.317704667,1.275500000,957.795333,0,1050.257266,5.000000,14,2015515,18,0.952,9
37,75,40.394,117236,0.340979096,1.337000000,996.020904,0,1050.257266,5.000000,14,2094893,18,0.974,10
38,75,39.734,117236,0.348555821,1.357500000,1008.944179,0,1050.257266,5.000000,14,2052082,18,1.004,10
39,75,40.437,117236,0.358378180,1.383000000,1024.621820,0,1050.257266,5.000000,14,2093634,18,0.769,10
40,75,38.790,117236,0.369411172,1.399000000,1029.588828,0,1050.257266,5.000000,14,1981551,18,0.978,9
41,75,40.213,117236,0.380763230,1.414000000,1033.236770,0,1050.257266,5.000000,14,2018280,18,1.004,10
42,75,38.330,117236,0.389978820,1.452000000,1062.021180,0,1050.257266,5.000000,14,2093621,18,0.952,10
43,75,39.346,117236,0.398853786,1.470000000,1071.146214,0,1050.257266,5.000000,14,2056916,18,0.952,9
44,75,39.593,117236,0.407072344,1.492500000,1085.427656,0,1050.257266,5.000000,14,1990528,18,1.004,10
151,75,31.217,117236,1.326802755,2.421500000,1094.697245,0,1050.257266,5.000000,14,2050917,18,0.842,9
159,75,35.025,117236,1.400341454,2.499500000,1099.158546,0,1050.257266,5.000000,14,2057890,18,1.004,10
181,75,34.482,117236,1.594711438,2.636000000,1041.288562,0,1050.257266,5.000000,14,2056420,18,0.989,9
291,75,42.073,117236,2.549415342,2.824000000,274.584658,0,1050.257266,5.000000,14,2062245,18,0.923,9
296,75,42.549,117236,2.587307786,2.867000000,279.692214,0,1050.257266,5.000000,14,1995191,18,1.004,10
302,75,44.633,117236,2.638922893,2.899000000,260.077107,0,1050.257266,5.000000,14,1972616,18,1.000,10
303,75,45.377,117236,2.646827730,2.908000000,261.172270,0,1050.257266,5.000000,14,1994067,18,0.949,9
305,75,44.891,117236,2.668408984,3.132500000,464.091016,0,1050.257266,5.000000,14,1968388,18,1.004,9
359,75,38.661,117236,3.130008706,3.391000000,260.991294,0,1050.257266,5.000000,14,2093562,18,0.886,9
362,75,40.656,117236,3.159913702,3.415500000,255.586298,0,1050.257266,5.000000,14,2041088,18,0.996,9
