user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms,expected_frames,received_frames,late_frames,lost_frames,delivery_ratio,loss_ratio,missing_only_lost,incomplete_lost,eval_source
0,invincible,model,adaptive,1138.58,0.879,2.54456,1000,890,11,110,0.89,0.11,110,0,summary
1,invincible,model,adaptive,2696.37,0.583,7.6508,1000,885,302,115,0.885,0.115,114,1,summary
2,invincible,model,adaptive,3344.94,0.461,9.19894,1000,877,416,123,0.877,0.123,123,0,summary
3,invincible,model,adaptive,1515.9,0.807,4.58589,1000,886,79,114,0.886,0.114,114,0,summary
0,invincible,static,5,1975.74,0.887,2.2758,1000,890,3,110,0.89,0.11,110,0,summary
1,invincible,static,5,2717.48,0.711,2.96187,1000,890,179,110,0.89,0.11,110,0,summary
2,invincible,static,5,2776.2,0.699,3.08974,1000,890,191,110,0.89,0.11,110,0,summary
3,invincible,static,5,2068.1,0.86,2.38168,1000,890,30,110,0.89,0.11,110,0,summary
0,invincible,static,10,1406.17,0.88,2.30824,1000,890,10,110,0.89,0.11,110,0,summary
1,invincible,static,10,2553.78,0.646,3.27086,1000,890,244,110,0.89,0.11,110,0,summary
2,invincible,static,10,2746.46,0.609,3.93296,1000,889,280,111,0.889,0.111,111,0,summary
3,invincible,static,10,1724.14,0.817,2.56145,1000,890,73,110,0.89,0.11,110,0,summary
0,invincible,static,15,1219.22,0.879,2.33797,1000,890,11,110,0.89,0.11,110,0,summary
1,invincible,static,15,2703.69,0.588,5.14175,1000,888,300,112,0.888,0.112,112,0,summary
2,invincible,static,15,2889.43,0.557,6.2303,1000,885,328,115,0.885,0.115,115,0,summary
3,invincible,static,15,1493.74,0.825,2.58112,1000,890,65,110,0.89,0.11,110,0,summary
0,invincible,static,20,1167.58,0.875,2.37559,1000,890,15,110,0.89,0.11,110,0,summary
1,invincible,static,20,2658.26,0.591,6.4272,1000,886,295,114,0.886,0.114,114,0,summary
2,invincible,static,20,3511.72,0.422,9.22694,1000,862,440,138,0.862,0.138,138,0,summary
3,invincible,static,20,1526.36,0.805,3.08786,1000,890,85,110,0.89,0.11,110,0,summary
0,invincible,static,25,1122.11,0.877,2.82386,1000,890,13,110,0.89,0.11,110,0,summary
1,invincible,static,25,2739.98,0.57,8.30152,1000,883,313,117,0.883,0.117,117,0,summary
2,invincible,static,25,3908.19,0.352,10.2285,1000,854,502,146,0.854,0.146,146,0,summary
3,invincible,static,25,1662.27,0.776,6.475,1000,887,111,113,0.887,0.113,113,0,summary
0,invincible,static,30,1172.77,0.863,3.32515,1000,889,26,111,0.889,0.111,111,0,summary
1,invincible,static,30,3056.52,0.509,9.37339,1000,881,372,119,0.881,0.119,119,0,summary
2,invincible,static,30,3638.32,0.4,8.3423,1000,878,478,122,0.878,0.122,122,0,summary
3,invincible,static,30,1952.01,0.711,9.94188,1000,878,167,122,0.878,0.122,122,0,summary
0,invincible,static,35,1050.32,0.883,2.85842,1000,890,7,110,0.89,0.11,110,0,summary
1,invincible,static,35,3151.84,0.487,12.417,1000,872,385,128,0.872,0.128,128,0,summary
2,invincible,static,35,3617.11,0.405,9.30441,1000,874,469,126,0.874,0.126,126,0,summary
3,invincible,static,35,1773.12,0.749,7.43015,1000,885,136,115,0.885,0.115,115,0,summary
0,invincible,static,40,1094.28,0.873,3.14968,1000,889,16,111,0.889,0.111,110,1,summary
1,invincible,static,40,3193.31,0.483,8.89379,1000,876,393,124,0.876,0.124,111,13,summary
2,invincible,static,40,3773.54,0.365,7.54682,1000,843,478,157,0.843,0.157,138,19,summary
3,invincible,static,40,1757.38,0.746,7.2852,1000,883,137,117,0.883,0.117,111,6,summary
0,invincible,static,45,1054.71,0.877,2.92487,1000,890,13,110,0.89,0.11,110,0,summary
1,invincible,static,45,3281.65,0.463,7.74244,1000,879,416,121,0.879,0.121,113,8,summary
2,invincible,static,45,4334.74,0.269,8.0154,1000,805,536,195,0.805,0.195,169,26,summary
