user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms,expected_frames,received_frames,late_frames,lost_frames,delivery_ratio,loss_ratio,missing_only_lost,incomplete_lost,eval_source
0,billiards,model,adaptive,122.382,0.993,2.932,1000,1000,7,0,1.0,0.0,0,0,summary
1,billiards,model,adaptive,573.836,0.544,11.2978,1000,986,442,14,0.986,0.014,11,3,summary
2,billiards,model,adaptive,653.93,0.447,7.97183,1000,893,446,107,0.893,0.107,67,40,summary
3,billiards,model,adaptive,323.013,0.813,5.47553,1000,987,174,13,0.987,0.013,1,12,summary
4,billiards,model,adaptive,615.242,0.496,8.61053,1000,972,476,28,0.972,0.028,10,18,summary
5,billiards,model,adaptive,716.291,0.373,13.0236,1000,825,452,175,0.825,0.175,111,64,summary
0,billiards,static,5,827.375,1.0,2.26213,1000,1000,0,0,1.0,0.0,0,0,summary
1,billiards,static,5,877.693,0.771,3.05905,1000,1000,229,0,1.0,0.0,0,0,summary
2,billiards,static,5,862.926,0.837,2.86941,1000,1000,163,0,1.0,0.0,0,0,summary
3,billiards,static,5,835.183,0.959,2.38917,1000,1000,41,0,1.0,0.0,0,0,summary
4,billiards,static,5,866.363,0.82,2.94449,1000,1000,180,0,1.0,0.0,0,0,summary
5,billiards,static,5,863.273,0.84,2.85584,1000,1000,160,0,1.0,0.0,0,0,summary
0,billiards,static,10,511.081,0.999,2.28443,1000,1000,1,0,1.0,0.0,0,0,summary
1,billiards,static,10,635.534,0.765,3.14305,1000,1000,235,0,1.0,0.0,0,0,summary
2,billiards,static,10,616.393,0.8,3.18328,1000,998,198,2,0.998,0.002,2,0,summary
3,billiards,static,10,546.565,0.932,2.51617,1000,1000,68,0,1.0,0.0,0,0,summary
4,billiards,static,10,635.836,0.762,3.47702,1000,999,237,1,0.999,0.001,1,0,summary
5,billiards,static,10,625.599,0.784,5.36574,1000,988,204,12,0.988,0.012,12,0,summary
0,billiards,static,15,365.785,0.998,2.31371,1000,1000,2,0,1.0,0.0,0,0,summary
1,billiards,static,15,548.406,0.731,3.35305,1000,1000,269,0,1.0,0.0,0,0,summary
2,billiards,static,15,570.591,0.7,4.0827,1000,995,295,5,0.995,0.005,5,0,summary
3,billiards,static,15,419.79,0.92,2.62367,1000,1000,80,0,1.0,0.0,0,0,summary
4,billiards,static,15,553.292,0.724,5.1754,1000,994,270,6,0.994,0.006,6,0,summary
5,billiards,static,15,534.705,0.75,5.3667,1000,974,224,26,0.974,0.026,26,0,summary
0,billiards,static,20,279.968,0.997,2.34027,1000,1000,3,0,1.0,0.0,0,0,summary
1,billiards,static,20,533.72,0.667,5.46228,1000,996,329,4,0.996,0.004,4,0,summary
