frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms
135,45,46.041481,130024,1.956465171,1.962000000,5.534829,0,564.513281,5.000000
136,45,46.409772,130024,1.970245432,1.976500000,6.254568,0,564.513281,5.000000
137,45,46.526721,130024,1.986346950,1.992000000,5.653050,0,564.513281,5.000000
138,45,46.646230,130024,1.999553425,2.007000000,7.446575,0,564.513281,5.000000
139,45,46.070017,130024,2.014134447,2.021500000,7.365553,0,564.513281,5.000000
140,45,46.188597,130024,2.028905257,2.035000000,6.094743,0,564.513281,5.000000
141,45,44.519281,130024,2.042966529,2.049000000,6.033471,0,564.513281,5.000000
142,45,45.580349,130024,2.056687617,2.064000000,7.312383,0,564.513281,5.000000
143,45,44.191776,130024,2.071661433,2.078000000,6.338567,0,564.513281,5.000000
144,45,44.791240,130024,2.086284552,2.091500000,5.215448,0,564.513281,5.000000
146,45,42.724084,130024,2.114172711,2.160000000,45.827289,0,564.513281,5.000000
147,45,41.194970,130024,2.128712913,2.160000000,31.287087,0,564.513281,5.000000
148,45,42.960591,130024,2.144162321,2.160000000,15.837679,0,564.513281,5.000000
149,45,44.735173,130024,2.157129265,2.164000000,6.870735,0,564.513281,5.000000
150,45,43.209087,130024,2.171725129,2.178000000,6.274871,0,564.513281,5.000000
151,45,44.246537,130024,2.186372586,2.193000000,6.627414,0,564.513281,5.000000
152,45,43.369038,130024,2.199269827,2.207500000,8.230173,0,564.513281,5.000000
153,45,43.183976,130024,2.213207439,2.221500000,8.292561,0,564.513281,5.000000
154,45,42.339895,130024,2.226636608,2.232000000,5.363392,0,564.513281,5.000000
155,45,43.437144,130024,2.240448080,2.246500000,6.051920,0,564.513281,5.000000
156,45,44.881306,130024,2.254464142,2.260500000,6.035858,0,564.513281,5.000000
157,45,46.117207,130024,2.269997201,2.275500000,5.502799,0,564.513281,5.000000
158,45,46.887438,130024,2.283606326,2.290000000,6.393674,0,564.513281,5.000000
159,45,48.504356,130024,2.299822474,2.307000000,7.177526,0,564.513281,5.000000
160,45,48.460985,130024,2.316551174,2.322500000,5.948826,0,564.513281,5.000000
161,45,47.160454,130024,2.331659476,2.338000000,6.340524,0,564.513281,5.000000
162,45,46.322247,130024,2.346029905,2.352500000,6.470095,0,564.513281,5.000000
163,45,46.118889,130024,2.360414965,2.366500000,6.085035,0,564.513281,5.000000
164,45,46.529276,130024,2.375525809,2.383500000,7.974191,0,564.513281,5.000000
165,45,47.350075,130024,2.389073160,2.396000000,6.926840,0,564.513281,5.000000
166,45,45.439737,130024,2.402414030,2.410500000,8.085970,0,564.513281,5.000000
167,45,46.339496,130024,2.417204144,2.426000000,8.795856,0,564.513281,5.000000
168,45,46.082037,130024,2.429983119,2.437500000,7.516881,0,564.513281,5.000000
169,45,46.860013,130024,2.445725350,2.452000000,6.274650,0,564.513281,5.000000
170,45,47.252136,130024,2.460994759,2.467000000,6.005241,0,564.513281,5.000000
171,45,46.970091,130024,2.473885526,2.480000000,6.114474,0,564.513281,5.000000
172,45,45.131239,130024,2.489186378,2.494500000,5.313622,0,564.513281,5.000000
173,45,47.349329,130024,2.503195587,2.514000000,10.804413,0,564.513281,5.000000
174,45,45.242253,130024,2.515877571,2.523000000,7.122429,0,564.513281,5.000000
175,45,44.789340,130024,2.530722939,2.536500000,5.777061,0,564.513281,5.000000
176,45,45.625859,130024,2.544822880,2.552500000,7.677120,0,564.513281,5.000000
177,45,44.907116,130024,2.559004358,2.566500000,7.495642,0,564.513281,5.000000
178,45,44.805207,130024,2.573059306,2.579500000,6.440694,0,564.513281,5.000000
179,45,44.261317,130024,2.586152623,2.593500000,7.347377,0,564.513281,5.000000
180,45,45.039067,130024,2.600590299,2.611500000,10.909701,0,564.513281,5.000000
181,45,46.633935,130024,2.617073530,2.624000000,6.926470,0,564.513281,5.000000
182,45,46.958102,130024,2.632699078,2.639000000,6.300922,0,564.513281,5.000000
183,45,47.930796,130024,2.645726207,2.651500000,5.773793,0,564.513281,5.000000
184,45,47.435333,130024,2.662254681,2.669000000,6.745319,0,564.513281,5.000000
185,45,47.073814,130024,2.675005412,2.681000000,5.994588,0,564.513281,5.000000
186,45,46.953754,130024,2.689124956,2.696500000,7.375044,0,564.513281,5.000000
189,45,45.791779,130024,2.729543756,2.768000000,38.456244,0,564.513281,5.000000
192,45,45.184085,130024,2.772962644,2.805000000,32.037356,0,564.513281,5.000000
196,45,45.377647,130024,2.826531985,2.857500000,30.968015,0,564.513281,5.000000
199,45,47.859190,130024,2.868820664,2.904000000,35.179336,0,564.513281,5.000000
201,45,50.341688,130024,2.896514120,2.941000000,44.485880,0,564.513281,5.000000
203,45,50.045803,130024,2.923435999,2.971000000,47.564001,0,564.513281,5.000000
204,45,51.315314,130024,2.938409824,2.971000000,32.590176,0,564.513281,5.000000
205,45,52.531098,130024,2.954526365,2.971000000,16.473635,0,564.513281,5.000000
206,45,51.789926,130024,2.968455402,2.977000000,8.544598,0,564.513281,5.000000
207,45,52.246694,130024,2.984022413,2.991500000,7.477587,0,564.513281,5.000000
219,45,58.289618,130024,3.157903825,3.196500000,38.596175,0,564.513281,5.000000
222,45,60.604328,130024,3.200055317,3.229000000,28.944683,0,564.513281,5.000000
223,45,60.422942,130024,3.213390980,3.229000000,15.609020,0,564.513281,5.000000
224,45,61.553522,130024,3.226205602,3.234500000,8.294398,0,564.513281,5.000000
225,45,64.033151,130024,3.240256115,3.248500000,8.243885,0,564.513281,5.000000
226,45,64.825220,130024,3.253872425,3.262500000,8.627575,0,564.513281,5.000000
227,45,65.604959,130024,3.267877112,3.274500000,6.622888,0,564.513281,5.000000
228,45,65.884591,130024,3.281057264,3.289000000,7.942736,0,564.513281,5.000000
229,45,64.521989,130024,3.294992568,3.305000000,10.007432,0,564.513281,5.000000
230,45,64.827926,130024,3.311200076,3.318000000,6.799924,0,564.513281,5.000000
231,45,65.421730,130024,3.325458699,3.332000000,6.541301,0,564.513281,5.000000
232,45,62.735457,130024,3.339176839,3.346500000,7.323161,0,564.513281,5.000000
233,45,63.102795,130024,3.355098691,3.361500000,6.401309,0,564.513281,5.000000
234,45,66.079988,130024,3.368581720,3.375500000,6.918280,0,564.513281,5.000000
235,45,64.254756,130024,3.381928783,3.389000000,7.071217,0,564.513281,5.000000
236,45,64.524307,130024,3.394937911,3.404500000,9.562089,0,564.513281,5.000000
237,45,63.718753,130024,3.409790907,3.418000000,8.209093,0,564.513281,5.000000
238,45,66.497659,130024,3.423139935,3.430000000,6.860065,0,564.513281,5.000000
239,45,66.616651,130024,3.439454175,3.446000000,6.545825,0,564.513281,5.000000
240,45,69.272063,130024,3.453264658,3.459500000,6.235342,0,564.513281,5.000000
241,45,68.758268,130024,3.465987563,3.472000000,6.012437,0,564.513281,5.000000
242,45,69.254403,130024,3.479074808,3.487000000,7.925192,0,564.513281,5.000000
243,45,67.172741,130024,3.492857124,3.499500000,6.642876,0,564.513281,5.000000
244,45,66.918188,130024,3.507569611,3.519500000,11.930389,0,564.513281,5.000000
245,45,64.081993,130024,3.522031195,3.529000000,6.968805,0,564.513281,5.000000
246,45,62.809321,130024,3.535528691,3.543500000,7.971309,0,564.513281,5.000000
