frame,components,mse,size_bytes
1,45,146.05237414767836,48759
2,45,141.9220524874049,48759
3,45,142.42981330353868,48759
4,45,140.80458746711557,48759
5,45,144.5558596605505,48759
6,45,136.93351485847487,48759
7,45,135.82041936528978,48759
8,45,132.06705527084117,48759
9,45,131.2831794148556,48759
10,45,126.78389116701305,48759
11,45,130.6112432088822,48759
12,45,130.4673683597326,48759
13,45,134.61965945167998,48759
14,45,127.8722099222104,48759
15,45,132.84621150165307,48759
16,45,129.8720217310869,48759
17,45,137.33545692756928,48759
18,45,135.9994224053643,48759
19,45,141.50777408998655,48759
20,45,140.21370102167756,48759
21,45,147.1251550276172,48759
22,45,141.68202976330122,48759
23,45,145.4124143071599,48759
24,45,148.27771962395656,48759
25,45,150.9494692297023,48759
26,45,143.5737249658188,48759
27,45,145.27140843442294,48759
28,45,144.32264892678427,48759
29,45,154.29461032252058,48759
30,45,151.99355547884045,48759
31,45,152.47203728300812,48759
32,45,148.90411815769184,48759
33,45,152.8598280766558,48759
34,45,144.47004151514656,48759
35,45,151.46130756993128,48759
36,45,148.96523860647778,48759
37,45,155.6003134828525,48759
38,45,152.1340196694394,48759
39,45,153.5059574101123,48759
40,45,148.3421581708877,48759
41,45,153.35999565188686,48759
42,45,147.29538436078565,48759
43,45,149.8946101304395,48759
44,45,151.37216957006893,48759
45,45,151.61313788534608,48759
46,45,143.52560619926132,48759
47,45,148.9126660280635,48759
48,45,145.46573852965292,48759
49,45,150.69729646544099,48759
50,45,152.25281330708353,48759
51,45,155.59429831018687,48759
52,45,160.70092554723112,48759
53,45,157.74272318130014,48759
54,45,157.60794598011495,48759
55,45,155.4183128424277,48759
56,45,160.63810224624638,48759
57,45,160.9513065307567,48759
58,45,162.36402131781,48759
59,45,166.62280034055107,48759
60,45,158.53827705483562,48759
61,45,161.39877666044342,48759
62,45,160.4693953328896,48759
63,45,161.97891196432101,48759
64,45,153.78030361402423,48759
65,45,147.0878564381949,48759
66,45,142.09593234209393,48759
67,45,142.96889542864966,48759
68,45,136.0741706500325,48759
69,45,136.63074725659223,48759
70,45,137.9925050338737,48759
71,45,142.41808074623864,48759
72,45,135.25164483667947,48759
73,45,137.0834825303035,48759
74,45,137.6612269545824,48759
75,45,140.96744866718961,48759
76,45,135.9980961616276,48759
77,45,140.33939822509052,48759
78,45,137.64171613616614,48759
79,45,142.37790504728875,48759
80,45,139.29447271997336,48759
81,45,141.11006649094512,48759
82,45,140.7528416251269,48759
83,45,142.59550247446978,48759
84,45,140.8263192604203,48759
85,45,145.5943085916354,48759
86,45,140.83947694553183,48759
87,45,140.56990959083765,48759
88,45,141.18647415775456,48759
89,45,141.38199329695047,48759
90,45,144.9758819575179,48759
91,45,146.11488479222896,48759
92,45,146.49020917616343,48759
93,45,148.46971615819902,48759
94,45,145.01143258481898,48759
95,45,144.19934537359916,48759
96,45,139.20074063405247,48759
97,45,141.5332278240481,48759
98,45,139.1032263946337,48759
99,45,142.52187810229182,48759
100,45,143.39637169247547,48759
101,45,147.3440524243205,48759
102,45,142.04021179995067,48759
103,45,137.16875021377766,48759
104,45,136.5140075647811,48759
105,45,130.3788669495548,48759
106,45,132.2807823644986,48759
107,45,134.39397067359528,48759
108,45,142.0142594685282,48759
109,45,136.7247451186759,48759
110,45,139.7448257415959,48759
111,45,132.6844051383756,48759
112,45,136.78797810050332,48759
113,45,132.91380787880962,48759
114,45,132.31867660144607,48759
115,45,130.15633141053723,48759
116,45,133.77560708114854,48759
117,45,131.18281949899836,48759
118,45,128.97879255711132,48759
119,45,126.57713468126421,48759
120,45,126.90379631810936,48759
121,45,126.47594229993106,48759
122,45,132.49557978728268,48759
123,45,133.166763659913,48759
124,45,131.5857946818305,48759
125,45,126.44114054357198,48759
126,45,125.65681042920423,48759
127,45,122.08979847996969,48759
128,45,127.17612707097686,48759
