frame,components,mse,size_bytes
1,60,61.150545890752326,93648
2,60,59.04471587448297,93648
3,60,59.24026273297527,93648
4,60,58.09453212573813,93648
5,60,59.795917247182395,93648
6,60,57.15158215522041,93648
7,60,56.201269957285916,93648
8,60,54.469887327405715,93648
9,60,54.263001198327665,93648
10,60,52.49149956049315,93648
11,60,53.883793170867385,93648
12,60,53.81497346264927,93648
13,60,55.60682480468038,93648
14,60,53.14697881716367,93648
15,60,55.17009612199821,93648
16,60,52.95620724054147,93648
17,60,56.11962935592416,93648
18,60,55.22379436045023,93648
19,60,57.705929248631065,93648
20,60,57.3546831981941,93648
21,60,61.06414183984769,93648
22,60,57.60980720637284,93648
23,60,60.33613634630095,93648
24,60,61.24416339668624,93648
25,60,62.464331849844136,93648
26,60,58.89514897454639,93648
27,60,60.2503636454703,93648
28,60,60.236892973220705,93648
29,60,64.73553874726566,93648
30,60,62.26931101801315,93648
31,60,62.97669904101656,93648
32,60,60.94560838961737,93648
33,60,63.91469858938489,93648
34,60,58.40547566501878,93648
35,60,60.91685437218335,93648
36,60,61.242451329771654,93648
37,60,64.84834502891223,93648
38,60,63.324187382889676,93648
39,60,64.25637398521987,93648
40,60,61.77393542878576,93648
41,60,64.10919702681413,93648
42,60,61.19779063660413,93648
43,60,62.741734325339706,93648
44,60,63.17167416795373,93648
45,60,63.60823281593121,93648
46,60,60.2496430230216,93648
47,60,62.27659572619134,93648
48,60,60.58848007585386,93648
49,60,63.54856861477148,93648
50,60,63.409175846638405,93648
51,60,65.46131734743965,93648
52,60,68.17911371814353,93648
53,60,65.84256702671584,93648
54,60,67.17836114163022,93648
55,60,66.28782691607324,93648
56,60,68.94735535517972,93648
57,60,68.79457091436929,93648
58,60,69.37706008256046,93648
59,60,71.07592043578352,93648
60,60,67.17528579671382,93648
61,60,68.03981371811946,93648
62,60,67.39976365828372,93648
63,60,68.19967388707161,93648
64,60,64.82452646146182,93648
65,60,62.35207494149121,93648
66,60,60.57767146358473,93648
67,60,60.88176763961667,93648
68,60,57.12145548320322,93648
69,60,58.41835528541285,93648
70,60,58.44919746706907,93648
71,60,60.91944544799771,93648
72,60,56.9556114676391,93648
73,60,58.00533206040025,93648
74,60,58.27310739961429,93648
75,60,59.105684465915466,93648
76,60,56.92180826838615,93648
77,60,58.97245078143826,93648
78,60,58.228049517031515,93648
79,60,59.31820664058844,93648
80,60,58.87938076531293,93648
81,60,59.8139382705616,93648
82,60,58.7724739296421,93648
83,60,59.44351302429736,93648
84,60,58.38552536582496,93648
85,60,61.33956097227357,93648
86,60,59.66663828112723,93648
87,60,59.04107752219677,93648
88,60,58.91279446161325,93648
89,60,58.818292997154,93648
90,60,59.47774772843481,93648
91,60,61.04984112382438,93648
92,60,61.545457922257285,93648
93,60,63.50634206688733,93648
94,60,60.9427444566279,93648
95,60,60.940402512580775,93648
96,60,59.175031884316354,93648
97,60,60.51327862591907,93648
98,60,58.85958256441248,93648
99,60,59.49569301124378,93648
100,60,59.94999341489884,93648
101,60,62.48877009860553,93648
102,60,59.321472175592675,93648
103,60,57.313871647722095,93648
104,60,56.46404744834046,93648
105,60,54.5776660601423,93648
106,60,55.556548511641125,93648
107,60,56.222158310681905,93648
108,60,58.72013059167722,93648
109,60,56.993645711551395,93648
110,60,58.10788112795795,93648
111,60,55.46433353091128,93648
112,60,56.31345666948769,93648
113,60,54.601120014505604,93648
114,60,55.18928251983312,93648
115,60,54.488341513819634,93648
116,60,56.283862798161394,93648
117,60,54.94983418552379,93648
118,60,54.758893486225354,93648
119,60,53.228221603577204,93648
120,60,53.85414609959894,93648
121,60,53.02867032676887,93648
122,60,54.68877624109534,93648
123,60,55.45233341207246,93648
124,60,55.1194456468115,93648
125,60,52.90343432438949,93648
126,60,52.522540762826544,93648
127,60,51.967381863218435,93648
128,60,53.54452861369416,93648
129,60,53.409334756910646,93648
130,60,53.917571052465675,93648
131,60,53.09826481030609,93648
132,60,52.42618730138508,93648
133,60,51.984980780031115,93648
134,60,49.02701322026793,93648
135,60,51.841415518562805,93648
136,60,51.34162007062799,93648
137,60,52.04991282416263,93648
138,60,51.797733637943495,93648
139,60,51.527472113558325,93648
140,60,51.32919462717123,93648
141,60,49.143726409692064,93648
142,60,50.822241774504015,93648
143,60,48.33859380746137,93648
144,60,49.17483151403918,93648
145,60,48.82102196372858,93648
146,60,47.336661126157985,93648
147,60,44.920073663900176,93648
148,60,47.43908249527825,93648
149,60,49.81592103876581,93648
150,60,47.287533641590805,93648
151,60,49.53798471897392,93648
152,60,48.14160324208333,93648
153,60,48.26647992774528,93648
154,60,47.50035774230139,93648
155,60,48.62981695207465,93648
156,60,49.830769564891135,93648
157,60,51.850012097181306,93648
158,60,52.64329717589602,93648
159,60,55.4849453325391,93648
160,60,54.276619997293004,93648
161,60,52.7161660947693,93648
162,60,51.28110975213365,93648
163,60,51.367805657311266,93648
164,60,51.16757281307823,93648
165,60,52.591033477902315,93648
166,60,50.38847287804891,93648
167,60,51.71666940198279,93648
168,60,52.046879506358714,93648
169,60,52.98373670813531,93648
170,60,52.97508169501067,93648
171,60,53.161864717803596,93648
172,60,51.42987659392764,93648
173,60,53.441814176811775,93648
174,60,51.450244583834404,93648
175,60,50.24625511583041,93648
176,60,51.77064713156324,93648
177,60,50.83232759539118,93648
178,60,50.15459917196647,93648
179,60,49.93389587799885,93648
180,60,51.91665764090742,93648
181,60,53.32277683082744,93648
182,60,53.668823774792486,93648
183,60,54.74097020390847,93648
184,60,53.930927167216296,93648
185,60,53.60763765042212,93648
186,60,53.851207350770274,93648
