frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms
29,45,154.294610,48759,0.416709853,0.423000000,6.290147,0,1505.368748,5.000000
30,45,151.993555,48759,0.429517186,0.436500000,6.982814,0,1505.368748,5.000000
31,45,152.472037,48759,0.442741460,0.448000000,5.258540,0,1505.368748,5.000000
32,45,148.904118,48759,0.457179500,0.468500000,11.320500,0,1505.368748,5.000000
33,45,152.859828,48759,0.473228644,0.480500000,7.271356,0,1505.368748,5.000000
34,45,144.470042,48759,0.489160914,0.495500000,6.339086,0,1505.368748,5.000000
35,45,151.461308,48759,0.502652416,0.515000000,12.347584,0,1505.368748,5.000000
36,45,148.965239,48759,0.517227115,0.523000000,5.772885,0,1505.368748,5.000000
37,45,155.600313,48759,0.530110953,0.535500000,5.389047,0,1505.368748,5.000000
38,45,152.134020,48759,0.544792019,0.549000000,4.207981,1,152.134020,5.000000
39,45,153.505957,48759,0.558414594,0.562500000,4.085406,1,153.505957,5.000000
40,45,148.342158,48759,0.572767141,0.577500000,4.732859,1,148.342158,5.000000
41,45,153.359996,48759,0.588594880,0.593500000,4.905120,1,153.359996,5.000000
42,45,147.295384,48759,0.602226474,0.613500000,11.273526,0,1505.368748,5.000000
43,45,149.894610,48759,0.615072708,0.621500000,6.427292,0,1505.368748,5.000000
44,45,151.372170,48759,0.629246161,0.635500000,6.253839,0,1505.368748,5.000000
45,45,151.613138,48759,0.642576119,0.647000000,4.423881,1,151.613138,5.000000
46,45,143.525606,48759,0.659292999,0.665500000,6.207001,0,1505.368748,5.000000
47,45,148.912666,48759,0.674766902,0.682000000,7.233098,0,1505.368748,5.000000
48,45,145.465739,48759,0.687734793,0.699000000,11.265207,0,1505.368748,5.000000
49,45,150.697296,48759,0.701976742,0.717000000,15.023258,0,1505.368748,5.000000
50,45,152.252813,48759,0.715442534,0.723000000,7.557466,0,1505.368748,5.000000
51,45,155.594298,48759,0.729346815,0.735500000,6.153185,0,1505.368748,5.000000
52,45,160.700926,48759,0.746011053,0.752500000,6.488947,0,1505.368748,5.000000
53,45,157.742723,48759,0.760743813,0.770500000,9.756187,0,1505.368748,5.000000
54,45,157.607946,48759,0.775577763,0.788000000,12.422237,0,1505.368748,5.000000
55,45,155.418313,48759,0.790897128,0.796500000,5.602872,0,1505.368748,5.000000
56,45,160.638102,48759,0.805787555,0.817500000,11.712445,0,1505.368748,5.000000
57,45,160.951307,48759,0.819108107,0.831000000,11.891893,0,1505.368748,5.000000
58,45,162.364021,48759,0.833158151,0.840000000,6.841849,0,1505.368748,5.000000
59,45,166.622800,48759,0.846405150,0.852500000,6.094850,0,1505.368748,5.000000
60,45,158.538277,48759,0.859442881,0.865500000,6.057119,0,1505.368748,5.000000
61,45,161.398777,48759,0.872396642,0.878000000,5.603358,0,1505.368748,5.000000
62,45,160.469395,48759,0.887414616,0.892000000,4.585384,1,160.469395,5.000000
63,45,161.978912,48759,0.900839649,0.913000000,12.160351,0,1505.368748,5.000000
64,45,153.780304,48759,0.914158740,0.917500000,3.341260,1,153.780304,5.000000
65,45,147.087856,48759,0.927179762,0.930500000,3.320238,1,147.087856,5.000000
66,45,142.095932,48759,0.942073859,0.946000000,3.926141,1,142.095932,5.000000
67,45,142.968895,48759,0.956466108,0.959500000,3.033892,1,142.968895,5.000000
68,45,136.074171,48759,0.972790155,0.977000000,4.209845,1,136.074171,5.000000
69,45,136.630747,48759,0.986969684,0.990500000,3.530316,1,136.630747,5.000000
70,45,137.992505,48759,0.999863958,1.007000000,7.136042,0,1505.368748,5.000000
71,45,142.418081,48759,1.014620803,1.018500000,3.879197,1,142.418081,5.000000
72,45,135.251645,48759,1.030407764,1.033500000,3.092236,1,135.251645,5.000000
73,45,137.083483,48759,1.043268110,1.046500000,3.231890,1,137.083483,5.000000
74,45,137.661227,48759,1.059037702,1.064500000,5.462298,0,1505.368748,5.000000
75,45,140.967449,48759,1.072556190,1.076500000,3.943810,1,140.967449,5.000000
76,45,135.998096,48759,1.085680434,1.089000000,3.319566,1,135.998096,5.000000
77,45,140.339398,48759,1.100607271,1.115500000,14.892729,0,1505.368748,5.000000
78,45,137.641716,48759,1.113550850,1.119000000,5.449150,0,1505.368748,5.000000
79,45,142.377905,48759,1.126838970,1.131000000,4.161030,1,142.377905,5.000000
80,45,139.294473,48759,1.141496929,1.146500000,5.003071,0,1505.368748,5.000000
81,45,141.110066,48759,1.155468181,1.159000000,3.531819,1,141.110066,5.000000
82,45,140.752842,48759,1.170263077,1.174500000,4.236923,1,140.752842,5.000000
83,45,142.595502,48759,1.185690545,1.191500000,5.809455,0,1505.368748,5.000000
84,45,140.826319,48759,1.199309127,1.204500000,5.190873,0,1505.368748,5.000000
85,45,145.594309,48759,1.212038328,1.216000000,3.961672,1,145.594309,5.000000
86,45,140.839477,48759,1.225177000,1.229000000,3.823000,1,140.839477,5.000000
87,45,140.569910,48759,1.239320157,1.243000000,3.679843,1,140.569910,5.000000
88,45,141.186474,48759,1.255118695,1.259500000,4.381305,1,141.186474,5.000000
89,45,141.381993,48759,1.271242693,1.275000000,3.757307,1,141.381993,5.000000
90,45,144.975882,48759,1.285280493,1.288500000,3.219507,1,144.975882,5.000000
91,45,146.114885,48759,1.298162304,1.304500000,6.337696,0,1505.368748,5.000000
92,45,146.490209,48759,1.313332546,1.321000000,7.667454,0,1505.368748,5.000000
93,45,148.469716,48759,1.328249074,1.331500000,3.250926,1,148.469716,5.000000
94,45,145.011433,48759,1.342870002,1.347000000,4.129998,1,145.011433,5.000000
95,45,144.199345,48759,1.355669475,1.360500000,4.830525,1,144.199345,5.000000
96,45,139.200741,48759,1.368547472,1.375000000,6.452528,0,1505.368748,5.000000
97,45,141.533228,48759,1.382823595,1.386500000,3.676405,1,141.533228,5.000000
98,45,139.103226,48759,1.397090053,1.404500000,7.409947,0,1505.368748,5.000000
99,45,142.521878,48759,1.410976496,1.420500000,9.523504,0,1505.368748,5.000000
100,45,143.396372,48759,1.423964691,1.427000000,3.035309,1,143.396372,5.000000
101,45,147.344052,48759,1.438592648,1.442500000,3.907352,1,147.344052,5.000000
102,45,142.040212,48759,1.453576922,1.457500000,3.923078,1,142.040212,5.000000
103,45,137.168750,48759,1.466509583,1.471000000,4.490417,1,137.168750,5.000000
104,45,136.514008,48759,1.479788941,1.484000000,4.211059,1,136.514008,5.000000
105,45,130.378867,48759,1.494132077,1.498500000,4.367923,1,130.378867,5.000000
106,45,132.280782,48759,1.507917497,1.516000000,8.082503,0,1505.368748,5.000000
107,45,134.393971,48759,1.521180708,1.527000000,5.819292,0,1505.368748,5.000000
108,45,142.014259,48759,1.536125305,1.541500000,5.374695,0,1505.368748,5.000000
109,45,136.724745,48759,1.550624632,1.555500000,4.875368,1,136.724745,5.000000
110,45,139.744826,48759,1.566521754,1.570500000,3.978246,1,139.744826,5.000000
111,45,132.684405,48759,1.579248155,1.584500000,5.251845,0,1505.368748,5.000000
112,45,136.787978,48759,1.592062115,1.597000000,4.937885,1,136.787978,5.000000
113,45,132.913808,48759,1.605363883,1.613500000,8.136117,0,1505.368748,5.000000
114,45,132.318677,48759,1.620139523,1.624000000,3.860477,1,132.318677,5.000000
115,45,130.156331,48759,1.632859564,1.637000000,4.140436,1,130.156331,5.000000
116,45,133.775607,48759,1.649426820,1.658000000,8.573180,0,1505.368748,5.000000
117,45,131.182819,48759,1.663391782,1.668500000,5.108218,0,1505.368748,5.000000
118,45,128.978793,48759,1.679208526,1.683500000,4.291474,1,128.978793,5.000000
119,45,126.577135,48759,1.695193425,1.699000000,3.806575,1,126.577135,5.000000
120,45,126.903796,48759,1.709502650,1.717000000,7.497350,0,1505.368748,5.000000
121,45,126.475942,48759,1.723115211,1.726500000,3.384789,1,126.475942,5.000000
122,45,132.495580,48759,1.738575947,1.743000000,4.424053,1,132.495580,5.000000
123,45,133.166764,48759,1.754101129,1.758500000,4.398871,1,133.166764,5.000000
124,45,131.585795,48759,1.768746041,1.772500000,3.753959,1,131.585795,5.000000
125,45,126.441141,48759,1.785212540,1.789000000,3.787460,1,126.441141,5.000000
126,45,125.656810,48759,1.799101424,1.811000000,11.898576,0,1505.368748,5.000000
127,45,122.089798,48759,1.813200168,1.817500000,4.299832,1,122.089798,5.000000
128,45,127.176127,48759,1.826119780,1.830000000,3.880220,1,127.176127,5.000000
129,45,128.273349,48759,1.838792072,1.844000000,5.207928,0,1505.368748,5.000000
130,45,129.243043,48759,1.851914272,1.855500000,3.585728,1,129.243043,5.000000
131,45,126.849166,48759,1.865807192,1.869000000,3.192808,1,126.849166,5.000000
132,45,126.622436,48759,1.878512970,1.882500000,3.987030,1,126.622436,5.000000
133,45,126.109691,48759,1.891538216,1.897500000,5.961784,0,1505.368748,5.000000
134,45,118.963594,48759,1.904714837,1.914000000,9.285163,0,1505.368748,5.000000
135,45,122.777282,48759,1.921248121,1.925500000,4.251879,1,122.777282,5.000000
136,45,123.759393,48759,1.937857137,1.941000000,3.142863,1,123.759393,5.000000
137,45,124.071257,48759,1.952219695,1.958000000,5.780305,0,1505.368748,5.000000
138,45,124.389946,48759,1.965330467,1.969500000,4.169533,1,124.389946,5.000000
139,45,122.853377,48759,1.978250379,1.982000000,3.749621,1,122.853377,5.000000
140,45,123.169593,48759,1.992140314,1.996500000,4.359686,1,123.169593,5.000000
141,45,118.718082,48759,2.007017323,2.016000000,8.982677,0,1505.368748,5.000000
142,45,121.547598,48759,2.023361309,2.027500000,4.138691,1,121.547598,5.000000
143,45,117.844737,48759,2.039972483,2.043000000,3.027517,1,117.844737,5.000000
144,45,119.443307,48759,2.055482304,2.059500000,4.017696,1,119.443307,5.000000
145,45,117.109208,48759,2.068352617,2.071500000,3.147383,1,117.109208,5.000000
146,45,113.930891,48759,2.083785901,2.087500000,3.714099,1,113.930891,5.000000
147,45,109.853252,48759,2.098215170,2.104500000,6.284830,0,1505.368748,5.000000
148,45,114.561576,48759,2.111200777,2.116000000,4.799223,1,114.561576,5.000000
149,45,119.293793,48759,2.124500546,2.128500000,3.999454,1,119.293793,5.000000
150,45,115.224231,48759,2.137885131,2.141000000,3.114869,1,115.224231,5.000000
151,45,117.990766,48759,2.150557287,2.154500000,3.942713,1,117.990766,5.000000
152,45,115.650767,48759,2.164558444,2.169500000,4.941556,1,115.650767,5.000000
153,45,115.157268,48759,2.177461541,2.181500000,4.038459,1,115.157268,5.000000
154,45,112.906387,48759,2.194102772,2.199500000,5.397228,0,1505.368748,5.000000
155,45,115.832384,48759,2.206877818,2.213500000,6.622182,0,1505.368748,5.000000
156,45,119.683484,48759,2.220835277,2.225000000,4.164723,1,119.683484,5.000000
157,45,122.979218,48759,2.234141544,2.237500000,3.358456,1,122.979218,5.000000
158,45,125.033167,48759,2.247597050,2.251000000,3.402950,1,125.033167,5.000000
159,45,129.344949,48759,2.264511307,2.269500000,4.988693,1,129.344949,5.000000
160,45,129.229293,48759,2.278149778,2.285500000,7.350222,0,1505.368748,5.000000
161,45,125.761209,48759,2.291453733,2.295000000,3.546267,1,125.761209,5.000000
162,45,123.525993,48759,2.306586808,2.313000000,6.413192,0,1505.368748,5.000000
163,45,122.983704,48759,2.321010099,2.326500000,5.489901,0,1505.368748,5.000000
164,45,124.078069,48759,2.337003562,2.341500000,4.496438,1,124.078069,5.000000
165,45,126.266867,48759,2.350269443,2.355000000,4.730557,1,126.266867,5.000000
166,45,121.172632,48759,2.364207341,2.369000000,4.792659,1,121.172632,5.000000
167,45,123.571990,48759,2.378120758,2.383500000,5.379242,0,1505.368748,5.000000
168,45,122.885431,48759,2.391056069,2.396000000,4.943931,1,122.885431,5.000000
169,45,124.960035,48759,2.403835621,2.411000000,7.164379,0,1505.368748,5.000000
170,45,126.005696,48759,2.417166270,2.421500000,4.333730,1,126.005696,5.000000
171,45,125.253577,48759,2.430172454,2.435000000,4.827546,1,125.253577,5.000000
172,45,120.349971,48759,2.444804080,2.448000000,3.195920,1,120.349971,5.000000
173,45,126.264877,48759,2.457992181,2.461500000,3.507819,1,126.264877,5.000000
174,45,120.646008,48759,2.471755984,2.475000000,3.244016,1,120.646008,5.000000
175,45,119.438241,48759,2.485066525,2.488500000,3.433475,1,119.438241,5.000000
176,45,121.668957,48759,2.498206115,2.501500000,3.293885,1,121.668957,5.000000
177,45,119.752310,48759,2.511310939,2.517000000,5.689061,0,1505.368748,5.000000
178,45,119.480553,48759,2.526528458,2.530500000,3.971542,1,119.480553,5.000000
179,45,118.030178,48759,2.541150307,2.545000000,3.849693,1,118.030178,5.000000
180,45,120.104179,48759,2.557546969,2.561500000,3.953031,1,120.104179,5.000000
181,45,124.357160,48759,2.574096868,2.578500000,4.403132,1,124.357160,5.000000
182,45,125.221606,48759,2.590397681,2.595000000,4.602319,1,125.221606,5.000000
183,45,127.815457,48759,2.606917788,2.617000000,10.082212,0,1505.368748,5.000000
184,45,126.494221,48759,2.620498575,2.625500000,5.001425,0,1505.368748,5.000000
185,45,125.530171,48759,2.636557129,2.640000000,3.442871,1,125.530171,5.000000
186,45,125.210011,48759,2.649710054,2.653500000,3.789946,1,125.210011,5.000000
187,45,128.789361,48759,2.662924271,2.667500000,4.575729,1,128.789361,5.000000
188,45,123.649228,48759,2.677527753,2.681500000,3.972247,1,123.649228,5.000000
189,45,122.111412,48759,2.690517949,2.695500000,4.982051,1,122.111412,5.000000
190,45,124.529077,48759,2.705713275,2.713000000,7.286725,0,1505.368748,5.000000
191,45,119.498346,48759,2.718521346,2.724000000,5.478654,0,1505.368748,5.000000
192,45,120.490894,48759,2.731610546,2.737500000,5.889454,0,1505.368748,5.000000
193,45,120.227578,48759,2.744491623,2.749500000,5.008377,0,1505.368748,5.000000
194,45,117.852445,48759,2.758591802,2.762500000,3.908198,1,117.852445,5.000000
195,45,122.522195,48759,2.771600045,2.777500000,5.899955,0,1505.368748,5.000000
196,45,121.007060,48759,2.785494988,2.790500000,5.005012,0,1505.368748,5.000000
197,45,123.860016,48759,2.798931395,2.808000000,9.068605,0,1505.368748,5.000000
198,45,125.710431,48759,2.811896260,2.817500000,5.603740,0,1505.368748,5.000000
199,45,127.624505,48759,2.825365934,2.831500000,6.134066,0,1505.368748,5.000000
200,45,133.621609,48759,2.838335243,2.841500000,3.164757,1,133.621609,5.000000
201,45,134.244501,48759,2.852320538,2.856000000,3.679462,1,134.244501,5.000000
202,45,135.400893,48759,2.866016648,2.869500000,3.483352,1,135.400893,5.000000
203,45,133.455475,48759,2.879054893,2.883000000,3.945107,1,133.455475,5.000000
204,45,136.840839,48759,2.891932303,2.897500000,5.567697,0,1505.368748,5.000000
205,45,140.082928,48759,2.905453759,2.911500000,6.046241,0,1505.368748,5.000000
206,45,138.106469,48759,2.920086611,2.924000000,3.913389,1,138.106469,5.000000
207,45,139.324516,48759,2.933686637,2.937500000,3.813363,1,139.324516,5.000000
208,45,134.188021,48759,2.948769868,2.952500000,3.730132,1,134.188021,5.000000
209,45,136.890977,48759,2.961964747,2.965500000,3.535253,1,136.890977,5.000000
210,45,134.156289,48759,2.975462276,2.979500000,4.037724,1,134.156289,5.000000
211,45,135.285579,48759,2.989613964,2.994000000,4.386036,1,135.285579,5.000000
212,45,135.376798,48759,3.006281013,3.013000000,6.718987,0,1505.368748,5.000000
213,45,143.126069,48759,3.022560641,3.027500000,4.939359,1,143.126069,5.000000
214,45,139.882314,48759,3.036546599,3.044500000,7.953401,0,1505.368748,5.000000
215,45,144.997197,48759,3.051496291,3.055500000,4.003709,1,144.997197,5.000000
216,45,147.916712,48759,3.065734501,3.070000000,4.265499,1,147.916712,5.000000
217,45,156.834807,48759,3.083546153,3.089000000,5.453847,0,1505.368748,5.000000
218,45,154.667988,48759,3.097616244,3.105500000,7.883756,0,1505.368748,5.000000
219,45,155.438980,48759,3.111624314,3.121500000,9.875686,0,1505.368748,5.000000
220,45,160.657166,48759,3.125761676,3.131000000,5.238324,0,1505.368748,5.000000
221,45,161.164025,48759,3.139724294,3.147000000,7.275706,0,1505.368748,5.000000
222,45,161.611541,48759,3.157474670,3.162000000,4.525330,1,161.611541,5.000000
223,45,161.127845,48759,3.171835737,3.177500000,5.664263,0,1505.368748,5.000000
224,45,164.142725,48759,3.185059754,3.192000000,6.940246,0,1505.368748,5.000000
225,45,170.755070,48759,3.199167679,3.209000000,9.832321,0,1505.368748,5.000000
226,45,172.867253,48759,3.214107367,3.221500000,7.392633,0,1505.368748,5.000000
227,45,174.946558,48759,3.228393311,3.233000000,4.606689,1,174.946558,5.000000
228,45,175.692244,48759,3.241643875,3.246500000,4.856125,1,175.692244,5.000000
229,45,172.058638,48759,3.254955500,3.259500000,4.544500,1,172.058638,5.000000
230,45,172.874470,48759,3.269745397,3.276500000,6.754603,0,1505.368748,5.000000
231,45,174.457947,48759,3.282927660,3.287000000,4.072340,1,174.457947,5.000000
232,45,167.294551,48759,3.296304693,3.301000000,4.695307,1,167.294551,5.000000
233,45,168.274120,48759,3.309071478,3.317500000,8.428522,0,1505.368748,5.000000
234,45,176.213300,48759,3.324605673,3.328500000,3.894327,1,176.213300,5.000000
235,45,171.346016,48759,3.338172810,3.341500000,3.327190,1,171.346016,5.000000
236,45,172.064819,48759,3.351484455,3.355000000,3.515545,1,172.064819,5.000000
237,45,169.916675,48759,3.366139285,3.369500000,3.360715,1,169.916675,5.000000
238,45,177.327090,48759,3.378878155,3.383000000,4.121845,1,177.327090,5.000000
239,45,177.644402,48759,3.395907319,3.400500000,4.592681,1,177.644402,5.000000
240,45,184.725502,48759,3.409703109,3.415500000,5.796891,0,1505.368748,5.000000
241,45,183.355382,48759,3.424511572,3.429500000,4.988428,1,183.355382,5.000000
242,45,184.678407,48759,3.438751455,3.442500000,3.748545,1,184.678407,5.000000
243,45,179.127310,48759,3.451524426,3.455000000,3.475574,1,179.127310,5.000000
244,45,178.448500,48759,3.468618048,3.472500000,3.881952,1,178.448500,5.000000
245,45,170.885314,48759,3.482440622,3.488500000,6.059378,0,1505.368748,5.000000
246,45,167.491523,48759,3.500715439,3.514500000,13.784561,0,1505.368748,5.000000
247,45,167.676278,48759,3.520571744,3.526000000,5.428256,0,1505.368748,5.000000
248,45,166.382310,48759,3.534776632,3.540500000,5.723368,0,1505.368748,5.000000
