frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi,buffer_bytes,mcs_index,dl_utilization,n_active_ues
1,30,179.827,47360,0.022940134,0.026500000,3.559866,1,179.826587,5.000000,11,0,18,0.000,2
2,30,176.784,47360,0.029114019,0.033000000,3.885981,1,176.784243,5.000000,11,0,18,0.773,1
3,30,176.495,47360,0.035822199,0.041000000,5.177801,0,1050.257266,5.000000,11,0,18,0.186,2
4,30,176.760,47360,0.043323646,0.046500000,3.176354,1,176.759719,5.000000,11,0,18,0.253,2
5,30,181.591,47360,0.047718847,0.051000000,3.281153,1,181.591348,5.000000,11,0,18,0.186,1
6,30,171.377,47360,0.053768417,0.057000000,3.231583,1,171.376907,5.000000,11,0,18,0.000,1
7,30,169.741,47360,0.058834284,0.062000000,3.165716,1,169.740947,5.000000,11,0,18,0.000,1
8,30,166.035,47360,0.065169049,0.068500000,3.330951,1,166.034906,5.000000,11,0,18,0.000,0
9,30,166.681,47360,0.071223608,0.077000000,5.776392,0,1050.257266,5.000000,11,0,18,0.000,2
10,30,162.092,47360,0.076470398,0.081500000,5.029602,0,1050.257266,5.000000,11,0,18,0.209,2
11,30,163.811,47360,0.082429674,0.085500000,3.070326,1,163.811002,5.000000,11,0,18,0.253,2
12,30,164.707,47360,0.089849505,0.096500000,6.650495,0,1050.257266,5.000000,11,0,18,0.001,1
13,30,168.211,47360,0.095132373,0.100500000,5.367627,0,1050.257266,5.000000,11,0,18,0.773,1
14,30,161.211,47360,0.101612505,0.110000000,8.387495,0,1050.257266,5.000000,11,0,18,0.796,2
16,30,167.447,47360,0.110637939,0.139000000,28.362061,0,1050.257266,5.000000,11,0,18,0.001,3
17,30,174.237,47360,0.118037542,0.139000000,20.962458,0,1050.257266,5.000000,11,0,18,0.001,3
18,30,173.020,47360,0.123413862,0.139000000,15.586138,0,1050.257266,5.000000,11,0,18,0.001,3
19,30,180.913,47360,0.128736103,0.139000000,10.263897,0,1050.257266,5.000000,11,0,18,0.001,3
20,30,180.156,47360,0.135238018,0.144500000,9.261982,0,1050.257266,5.000000,11,0,18,0.000,2
21,30,185.622,47360,0.141309234,0.145000000,3.690766,1,185.621606,5.000000,11,0,18,0.000,2
22,30,180.756,47360,0.147365433,0.151000000,3.634567,1,180.756168,5.000000,11,0,18,1.001,3
23,30,183.994,47360,0.152794695,0.161000000,8.205305,0,1050.257266,5.000000,11,0,18,1.000,3
24,30,184.834,47360,0.157341795,0.161000000,3.658205,1,184.833846,5.000000,11,0,18,1.000,3
25,30,187.691,47360,0.162538341,0.166000000,3.461659,1,187.691495,5.000000,11,0,18,0.253,2
