frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi,buffer_bytes,mcs_index,dl_utilization,n_active_ues
1,45,122.994,70652,0.026011600,0.029500000,3.488400,1,122.994389,5.000000,14,0,18,0.798,5
2,40,148.675,62888,0.039185762,0.042500000,3.314238,1,148.675290,5.000000,14,0,18,0.934,4
3,35,181.003,55124,0.052181235,0.058000000,5.818765,0,1016.684637,5.000000,14,0,18,0.091,5
4,35,177.421,55124,0.065745799,0.074000000,8.254201,0,1016.684637,5.000000,14,0,18,0.988,4
5,35,177.493,55124,0.078461139,0.081500000,3.038861,1,177.492856,5.000000,14,0,18,1.002,4
6,30,210.960,47360,0.091772969,0.095000000,3.227031,1,210.959836,5.000000,14,0,18,0.919,6
7,35,173.507,55124,0.104659719,0.115500000,10.840281,0,1016.684637,5.000000,14,0,18,0.952,6
8,35,169.543,55124,0.117621054,0.121500000,3.878946,1,169.543072,5.000000,14,0,18,0.996,5
9,35,173.601,55124,0.130550590,0.134000000,3.449410,1,173.601265,5.000000,14,0,18,0.824,4
10,35,173.690,55124,0.143546299,0.147000000,3.453701,1,173.690157,5.000000,14,0,18,0.941,5
11,35,178.721,55124,0.157562935,0.161000000,3.437065,1,178.721295,5.000000,14,0,18,0.000,3
12,35,175.360,55124,0.170568071,0.174000000,3.431929,1,175.360471,5.000000,14,0,18,0.860,5
13,35,177.343,55124,0.188918039,0.192500000,3.581961,1,177.342813,5.000000,14,0,18,0.992,6
14,35,172.896,55124,0.202168122,0.209500000,7.331878,0,1016.684637,5.000000,14,0,18,1.000,6
15,30,212.960,47360,0.216900223,0.219500000,2.599777,1,212.960015,5.000000,14,0,18,0.989,7
16,35,173.216,55124,0.233268950,0.237000000,3.731050,1,173.216341,5.000000,14,0,18,0.824,6
17,35,175.135,55124,0.246292493,0.249000000,2.707507,1,175.135331,5.000000,14,0,18,0.579,5
18,35,170.552,55124,0.260560154,0.269500000,8.939846,0,1016.684637,5.000000,14,0,18,0.901,4
19,30,205.669,47360,0.274484891,0.278500000,4.015109,1,205.669197,5.000000,14,0,18,0.002,4
20,35,163.484,55124,0.287630196,0.293500000,5.869804,0,1016.684637,5.000000,14,0,18,0.996,7
21,35,161.099,55124,0.300905696,0.306500000,5.594304,0,1016.684637,5.000000,14,0,18,0.996,6
22,35,164.397,55124,0.315390745,0.320500000,5.109255,0,1016.684637,5.000000,14,0,18,0.989,8
23,35,172.088,55124,0.328196591,0.331000000,2.803409,1,172.087816,5.000000,14,0,18,0.963,7
24,35,170.267,55124,0.341677851,0.345500000,3.822149,1,170.266717,5.000000,14,0,18,0.952,5
25,30,206.785,47360,0.358137769,0.361000000,2.862231,1,206.784612,5.000000,14,0,18,0.780,5
26,35,173.301,55124,0.370851378,0.373500000,2.648622,1,173.301413,5.000000,14,0,18,1.004,6
27,35,177.885,55124,0.386262760,0.389000000,2.737240,1,177.885320,5.000000,14,0,18,0.985,6
28,35,179.355,55124,0.400344816,0.406500000,6.155184,0,1016.684637,5.000000,14,0,18,0.886,8
29,35,181.060,55124,0.413705593,0.417000000,3.294407,1,181.060250,5.000000,14,0,18,0.905,9
30,35,181.468,55124,0.426445267,0.429500000,3.054733,1,181.467730,5.000000,14,0,18,0.992,8
31,35,183.063,55124,0.441212935,0.444000000,2.787065,1,183.062790,5.000000,14,0,18,0.877,6
32,35,181.158,55124,0.455755067,0.459500000,3.744933,1,181.158261,5.000000,14,0,18,0.952,6
33,35,189.305,55124,0.469918515,0.472500000,2.581485,1,189.304689,5.000000,14,0,18,0.954,5
34,35,188.590,55124,0.483359049,0.487000000,3.640951,1,188.589749,5.000000,14,0,18,0.879,7
35,30,225.452,47360,0.498318734,0.501500000,3.181266,1,225.452373,5.000000,14,0,18,0.897,6
36,35,181.381,55124,0.511426960,0.516500000,5.073040,0,1016.684637,5.000000,14,0,18,0.794,6
37,35,180.245,55124,0.525270543,0.528500000,3.229457,1,180.244600,5.000000,14,0,18,1.000,7
38,35,177.649,55124,0.538274004,0.541500000,3.225996,1,177.649377,5.000000,14,0,18,0.879,7
39,35,175.720,55124,0.552295238,0.557000000,4.704762,1,175.719670,5.000000,14,0,18,0.886,7
40,35,179.874,55124,0.568333220,0.571500000,3.166780,1,179.873632,5.000000,14,0,18,0.659,6
41,35,181.392,55124,0.583847943,0.586500000,2.652057,1,181.391720,5.000000,14,0,18,1.003,9
42,30,209.494,47360,0.598030177,0.605000000,6.969823,0,1016.684637,5.000000,14,0,18,0.795,8
43,35,173.524,55124,0.612744753,0.617000000,4.255247,1,173.523677,5.000000,14,0,18,0.952,6
44,35,172.090,55124,0.625780744,0.630500000,4.719256,1,172.089700,5.000000,14,0,18,0.810,8
45,35,172.379,55124,0.639239081,0.642500000,3.260919,1,172.379454,5.000000,14,0,18,0.934,6
46,35,163.637,55124,0.654322025,0.657000000,2.677975,1,163.636581,5.000000,14,0,18,0.996,7
47,35,168.545,55124,0.669407234,0.672000000,2.592766,1,168.544619,5.000000,14,0,18,0.817,7
48,35,160.981,55124,0.684877325,0.691500000,6.622675,0,1016.684637,5.000000,14,0,18,0.857,6
49,30,201.177,47360,0.699532936,0.705000000,5.467064,0,1016.684637,5.000000,14,0,18,0.780,7
50,35,160.329,55124,0.713638534,0.719000000,5.361466,0,1016.684637,5.000000,14,0,18,1.000,8
51,35,157.696,55124,0.727369316,0.730000000,2.630684,1,157.695571,5.000000,14,0,18,0.575,5
52,35,154.441,55124,0.740639787,0.744000000,3.360213,1,154.440700,5.000000,14,0,18,0.996,6
53,30,191.085,47360,0.755134668,0.758500000,3.365332,1,191.084858,5.000000,14,0,18,0.967,6
54,35,148.117,55124,0.771151272,0.774500000,3.348728,1,148.116626,5.000000,14,0,18,0.791,6
55,35,151.541,55124,0.786086410,0.789000000,2.913590,1,151.540691,5.000000,14,0,18,0.828,6
56,35,153.580,55124,0.801131398,0.810000000,8.868602,0,1016.684637,5.000000,14,0,18,1.003,8
57,35,160.712,55124,0.816618681,0.819500000,2.881319,1,160.711994,5.000000,14,0,18,0.941,9
58,35,157.458,55124,0.829513739,0.834000000,4.486261,1,157.457588,5.000000,14,0,18,0.860,7
59,35,159.157,55124,0.842624665,0.845500000,2.875335,1,159.157286,5.000000,14,0,18,0.927,6
60,35,153.389,55124,0.857288997,0.860000000,2.711003,1,153.389282,5.000000,14,0,18,0.857,3
61,35,156.805,55124,0.872118219,0.876000000,3.881781,1,156.805033,5.000000,14,0,18,0.879,6
62,30,190.308,47360,0.887685881,0.891500000,3.814119,1,190.308008,5.000000,14,0,18,1.000,7
63,35,158.261,55124,0.901560801,0.907000000,5.439199,0,1016.684637,5.000000,14,0,18,0.993,6
64,35,164.907,55124,0.914845824,0.919500000,4.654176,1,164.906633,5.000000,14,0,18,0.890,6
65,30,197.340,47360,0.930893602,0.934500000,3.606398,1,197.339576,5.000000,14,0,18,0.755,5
66,35,156.332,55124,0.944433412,0.947000000,2.566588,1,156.332055,5.000000,14,0,18,0.864,5
67,35,155.248,55124,0.959248307,0.962000000,2.751693,1,155.248239,5.000000,14,0,18,0.839,4
68,30,183.499,47360,0.974908417,0.978000000,3.091583,1,183.499218,5.000000,14,0,18,0.754,6
69,35,152.273,55124,0.987728510,0.990500000,2.771490,1,152.272594,5.000000,14,0,18,0.754,4
70,35,152.045,55124,1.001403098,1.012500000,11.096902,0,1016.684637,5.000000,14,0,18,0.916,7
71,35,154.216,55124,1.014599607,1.018500000,3.900393,1,154.216283,5.000000,14,0,18,0.960,7
72,35,151.119,55124,1.029567469,1.033000000,3.432531,1,151.118991,5.000000,14,0,18,0.985,5
73,35,151.354,55124,1.043930068,1.046500000,2.569932,1,151.353865,5.000000,14,0,18,0.890,5
74,35,151.570,55124,1.060502644,1.069500000,8.997356,0,1016.684637,5.000000,14,0,18,0.893,5
75,35,157.527,55124,1.075228421,1.078500000,3.271579,1,157.527290,5.000000,14,0,18,0.754,4
