user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms
0,billiards,model,adaptive,1050.2572660000003,0.0,4.006186386546185
1,billiards,model,adaptive,1050.2572660000005,0.0,12.581351169246647
2,billiards,model,adaptive,1041.6323221280413,0.011523687580025609,12.801550108834826
3,billiards,model,adaptive,1050.2572660000005,0.0,6.757858804395605
4,billiards,model,adaptive,1050.2572660000003,0.0,16.917131995930824
0,billiards,static,5,839.011706512,0.955,2.329896342
1,billiards,static,5,900.3029181570001,0.669,7.1286114959999995
2,billiards,static,5,884.839058161,0.761,2.98241381
3,billiards,static,5,848.003010373,0.904,2.470172667
4,billiards,static,5,863.0567077349999,0.825,2.785993173
0,billiards,static,10,564.625768761,0.9,2.394917396
1,billiards,static,10,712.6012913620002,0.62,3.4660524450000003
2,billiards,static,10,715.208233487,0.62,3.453569528
3,billiards,static,10,593.9439002,0.846,2.6011726669999997
4,billiards,static,10,673.4679268980001,0.695,3.155493173
0,billiards,static,15,485.96791741800007,0.821,2.4544075270000003
1,billiards,static,15,714.9352653610001,0.491,5.03576814
2,billiards,static,15,790.4857763640001,0.378,5.404509086
3,billiards,static,15,491.859179596,0.812,2.4706726669999997
4,billiards,static,15,650.213887748,0.58,3.361493173
0,billiards,static,20,459.32485368500005,0.764,2.8093879090000002
1,billiards,static,20,894.2095562650003,0.206,11.198750389
2,billiards,static,20,825.9512667390002,0.288,4.738426001
3,billiards,static,20,491.95138492600006,0.721,2.651172667
4,billiards,static,20,863.5985596250002,0.242,6.935623869
0,billiards,static,25,1050.2572660000003,0.0,4.151202552
1,billiards,static,25,1050.2572660000003,0.0,13.875857233000001
2,billiards,static,25,1050.2572660000003,0.0,9.101778590000002
3,billiards,static,25,1050.2572660000003,0.0,3.9871123769999994
4,billiards,static,25,1050.2572660000003,0.0,8.736382827
0,billiards,static,30,1050.2572660000003,0.0,5.086981143999999
1,billiards,static,30,1050.2572660000003,0.0,10.940397206
2,billiards,static,30,1050.2572660000003,0.0,5.970514198
3,billiards,static,30,1050.2572660000003,0.0,6.39830745
4,billiards,static,30,1050.2572660000003,0.0,8.233143334000001
0,billiards,static,35,1050.2572660000003,0.0,5.434362375000001
1,billiards,static,35,1050.2572660000003,0.0,9.617797302000001
2,billiards,static,35,1050.2572660000003,0.0,7.045280534
3,billiards,static,35,1050.2572660000003,0.0,4.802426487000001
4,billiards,static,35,1050.2572660000003,0.0,8.209610627999998
0,billiards,static,40,1050.2572660000003,0.0,5.005033326612903
1,billiards,static,40,1050.2572660000003,0.0,10.14215196
2,billiards,static,40,1050.2572660000003,0.0,7.012015410695188
3,billiards,static,40,1050.2572660000003,0.0,3.716638550651956
4,billiards,static,40,1050.2572660000003,0.0,7.209962563710498
0,billiards,static,45,1050.2572660000003,0.0,4.041167735943776
1,billiards,static,45,1050.2572660000003,0.0,9.376756456765005
2,billiards,static,45,1050.2572660000005,0.0,6.963006800629591
3,billiards,static,45,1050.2572660000003,0.0,4.209124440643863
4,billiards,static,45,1050.2572660000005,0.0,7.412189059313215
0,billiards,static,50,1050.2572660000003,0.0,5.5279382209889
1,billiards,static,50,1050.2572660000003,0.0,9.889358829015544
2,billiards,static,50,1050.2572660000003,0.0,6.175889551339286
3,billiards,static,50,1050.2572660000003,0.0,4.038551790581162
4,billiards,static,50,1050.2572660000003,0.0,7.6904483015544045
0,billiards,static,55,1050.2572660000003,0.0,4.769014728184554
1,billiards,static,55,1050.2572660000003,0.0,12.080905198123045
2,billiards,static,55,1050.2572660000005,0.0,12.164334824973318
3,billiards,static,55,1050.2572660000003,0.0,5.227574049345417
4,billiards,static,55,1050.2572660000005,0.0,9.34784139032621
0,billiards,static,60,1050.2572660000003,0.0,5.523992771859296
1,billiards,static,60,1050.2572660000003,0.0,10.508322784067085
2,billiards,static,60,1050.2572660000003,0.0,5.965328705627705
3,billiards,static,60,1050.2572660000003,0.0,4.4439252432432435
4,billiards,static,60,1050.2572660000005,0.0,8.701074591858037
0,billiards,static,65,1050.2572660000003,0.0,4.688214591365462
1,billiards,static,65,1050.2572660000003,0.0,21.062505294478527
2,billiards,static,65,1050.2572660000003,0.0,19.169119110352675
3,billiards,static,65,1050.2572660000003,0.0,5.91304969703173
4,billiards,static,65,1050.2572660000003,0.0,18.00961863490241
0,billiards,static,70,1050.2572660000003,0.0,5.453149540785498
1,billiards,static,70,1050.2572660000003,0.0,9.951679489035088
2,billiards,static,70,1050.2572660000005,0.0,27.824505221411197
3,billiards,static,70,1050.2572660000003,0.0,5.326102867469879
4,billiards,static,70,1050.2572660000003,0.0,29.19628617391304
0,billiards,static,75,1050.2572660000003,0.0,5.033841270242916
1,billiards,static,75,1050.2572660000005,0.0,41.39972421701603
2,billiards,static,75,1050.2572660000003,0.0,18.119007176339284
3,billiards,static,75,1050.2572660000003,0.0,6.065784631120784
4,billiards,static,75,1050.2572660000003,0.0,22.694828816397226
0,billiards,static,80,1050.2572660000003,0.0,5.752699196938775
1,billiards,static,80,1050.2572660000003,0.0,46.598624399234694
2,billiards,static,80,1050.2572660000003,0.0,29.17250660956175
3,billiards,static,80,1050.2572660000003,0.0,6.150613097031965
4,billiards,static,80,1050.2572660000003,0.0,30.656740739974126
