user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms
0,billiards,model,adaptive,1050.2572660000003,0.0,3.0832078570000006
1,billiards,model,adaptive,1050.2572660000003,0.0,15.120412561172902
0,billiards,static,5,836.837752905,0.955,2.272682826
1,billiards,static,5,869.30851807,0.782,2.9325524450000002
0,billiards,static,10,536.999428522,0.949,2.28110076
1,billiards,static,10,654.7327706530001,0.727,3.6615524450000003
0,billiards,static,15,404.532832928,0.941,2.299738037
1,billiards,static,15,644.0938287290002,0.587,6.4151869779999995
0,billiards,static,20,350.95398209499996,0.905,2.3063867780000002
1,billiards,static,20,678.8072870830002,0.478,7.1654741920000005
0,billiards,static,25,1050.2572660000003,0.0,2.7705075069999996
1,billiards,static,25,1050.2572660000003,0.0,13.396661419
0,billiards,static,30,1050.2572660000003,0.0,2.7755604080000005
1,billiards,static,30,1050.2572660000003,0.0,12.101538254
0,billiards,static,35,1050.2572660000003,0.0,2.802751552
1,billiards,static,35,1050.2572660000003,0.0,11.446057838
0,billiards,static,40,1050.2572660000003,0.0,2.816144266
1,billiards,static,40,1050.2572660000003,0.0,7.705062811167513
0,billiards,static,45,1050.2572660000003,0.0,2.820482884
1,billiards,static,45,1050.2572660000003,0.0,8.722828132307692
0,billiards,static,50,1050.2572660000003,0.0,2.842431976
1,billiards,static,50,1050.2572660000003,0.0,10.627405
0,billiards,static,55,1050.2572660000003,0.0,3.2961904910000004
1,billiards,static,55,1050.2572660000003,0.0,9.530843843815513
0,billiards,static,60,1050.2572660000003,0.0,3.3284730200000006
1,billiards,static,60,1050.2572660000003,0.0,9.305689816390041
0,billiards,static,65,1050.2572660000003,0.0,3.347591976
1,billiards,static,65,1050.2572660000003,0.0,7.965848113989637
0,billiards,static,70,1050.2572660000003,0.0,3.3648256730000004
1,billiards,static,70,1050.2572660000005,0.0,9.010332482105264
0,billiards,static,75,1050.2572660000003,0.0,3.38206747
1,billiards,static,75,1050.2572660000005,0.0,7.736224359957401
0,billiards,static,80,1050.2572660000003,0.0,3.803044774
1,billiards,static,80,1050.2572660000003,0.0,7.795834015086207
