frame,components,mse,size_bytes
1,40,123.3062781730178,62208.0
2,40,117.74171435522204,62208.0
3,40,127.17761837216108,62208.0
4,40,151.08290145180533,62208.0
5,40,112.28749820527732,62208.0
6,40,117.69232305674024,62208.0
7,40,142.48486085569343,62208.0
8,40,124.73402890787,62208.0
9,40,95.77131323747165,62208.0
10,40,108.7563520655013,62208.0
11,40,119.41613119956207,62208.0
12,40,127.53221083207757,62208.0
13,40,122.53658478807588,62208.0
14,40,107.93140171338835,62208.0
15,40,125.4925793433814,62208.0
16,40,100.86719203333762,62208.0
17,40,93.6899051676313,62208.0
18,40,99.9255173805332,62208.0
19,40,112.4675342708072,62208.0
20,40,100.77349720158298,62208.0
21,40,103.5805670917332,62208.0
22,40,119.6094390015727,62208.0
23,40,113.84130620010951,62208.0
24,40,91.91923378626925,62208.0
25,40,112.78702077984951,62208.0
26,40,98.88990997200705,62208.0
27,40,105.91292301407805,62208.0
28,40,115.06410044013349,62208.0
29,40,129.83298567739226,62208.0
30,40,145.5978418008748,62208.0
31,40,113.95233012440512,62208.0
32,40,118.28601407974826,62208.0
33,40,153.5425949464231,62208.0
34,40,93.59920470237503,62208.0
35,40,110.42859558684596,62208.0
36,40,144.26946524844513,62208.0
37,40,126.9764015051303,62208.0
38,40,117.9927484180552,62208.0
39,40,116.96956328066688,62208.0
40,40,142.11028087718353,62208.0
41,40,115.1392192647728,62208.0
42,40,91.58159122239016,62208.0
43,40,117.59199087922867,62208.0
44,40,122.01228180788188,62208.0
45,40,111.5964846531806,62208.0
46,40,107.9257486081941,62208.0
47,40,142.90078593279824,62208.0
48,40,142.46597837473254,62208.0
49,40,124.92716106875214,62208.0
50,40,111.5964846531806,62208.0
51,40,79.00399848279415,62208.0
52,40,111.4856690165085,62208.0
53,40,131.9921021080053,62208.0
54,40,117.9934636128384,62208.0
55,40,134.71305559456425,62208.0
56,40,114.2588935037697,62208.0
57,40,108.19412034439024,62208.0
58,40,129.69490253504193,62208.0
59,40,142.76567356437394,62208.0
60,40,104.04158605250312,62208.0
61,40,152.80732145601797,62208.0
62,40,128.10736763675274,62208.0
63,40,134.71305559456425,62208.0
64,40,87.03835553346124,62208.0
65,40,121.55513539843211,62208.0
66,40,141.9974187585913,62208.0
67,40,109.87781807175205,62208.0
68,40,118.45319654958992,62208.0
69,40,102.43335471831688,62208.0
70,40,118.4246825340936,62208.0
71,40,119.34378945207614,62208.0
72,40,131.96445584690375,62208.0
73,40,104.84653022476732,62208.0
74,40,93.9936014561436,62208.0
75,40,114.56436536037454,62208.0
76,40,88.24134242652138,62208.0
77,40,104.29942408845685,62208.0
78,40,138.2319046818218,62208.0
79,40,136.16887646741978,62208.0
80,40,113.59150904948996,62208.0
81,40,88.45977902657593,62208.0
82,40,114.7474477092556,62208.0
83,40,124.92716106875214,62208.0
84,40,117.74171435522204,62208.0
85,40,129.22719400696278,62208.0
86,40,130.51926699786125,62208.0
87,40,103.37567210621148,62208.0
88,40,131.91356713750335,62208.0
89,40,140.49500240527206,62208.0
90,40,104.22223163543148,62208.0
91,40,93.46107868590086,62208.0
92,40,110.53479642401405,62208.0
93,40,116.50024103048943,62208.0
94,40,137.917432948003,62208.0
95,40,123.3062781730178,62208.0
96,40,104.29942408845685,62208.0
97,40,116.09535778202157,62208.0
98,40,131.4464894847179,62208.0
99,40,126.71065073100488,62208.0
100,40,141.68314696423465,62208.0
101,40,109.99958393671106,62208.0
102,40,122.85844460253786,62208.0
103,40,131.9471915609716,62208.0
104,40,138.9946485837751,62208.0
105,40,117.61216866971802,62208.0
106,40,121.99484234771424,62208.0
107,40,99.49605145957412,62208.0
108,40,118.50513532595842,62208.0
109,40,119.06572814876192,62208.0
110,40,93.28284542823664,62208.0
111,40,113.85359760193126,62208.0
112,40,118.23495288015044,62208.0
113,40,132.6542896672314,62208.0
114,40,143.87197255183702,62208.0
115,40,116.26766232795002,62208.0
116,40,91.76207036703111,62208.0
117,40,129.83298567739226,62208.0
118,40,93.59920470237503,62208.0
119,40,126.25822466894849,62208.0
120,40,148.57960981468273,62208.0
121,40,114.41943027132254,62208.0
122,40,129.8097367972032,62208.0
123,40,140.49500240527206,62208.0
124,40,114.4728565636166,62208.0
125,40,115.08969519320924,62208.0
126,40,112.66215885065246,62208.0
127,40,106.44551924343568,62208.0
128,40,104.22223163543148,62208.0
129,40,132.5654828854761,62208.0
130,40,129.25717475303773,62208.0
131,40,111.64245474109973,62208.0
132,40,99.49605145957412,62208.0
133,40,132.18287113981947,62208.0
134,40,119.41613119956207,62208.0
135,40,106.12149622823944,62208.0
136,40,122.84282100328376,62208.0
137,40,148.23406369021538,62208.0
138,40,111.96481516340651,62208.0
139,40,110.11041206471263,62208.0
140,40,128.1075825963155,62208.0
141,40,123.38893303258408,62208.0
142,40,124.9477285003923,62208.0
143,40,142.11028087718353,62208.0
144,40,107.93140171338835,62208.0
145,40,129.8935889262514,62208.0
146,40,122.16882525482636,62208.0
147,40,141.24714887289264,62208.0
148,40,125.21929100289144,62208.0
149,40,90.50232285440082,62208.0
150,40,114.66949470049865,62208.0
151,40,129.03645037430238,62208.0
152,40,147.60792979091343,62208.0
153,40,121.54305521285296,62208.0
154,40,130.51541494658883,62208.0
155,40,125.99884158685816,62208.0
156,40,124.8962049651224,62208.0
157,40,155.2000139658342,62208.0
158,40,138.25429610277982,62208.0
159,40,121.77198093587552,62208.0
160,40,146.1112818213294,62208.0
161,40,115.3657744382458,62208.0
162,40,132.9628667776278,62208.0
163,40,103.24696067425675,62208.0
164,40,124.20753855185234,62208.0
165,40,109.1756720039498,62208.0
166,40,137.917432948003,62208.0
167,40,127.19622494274496,62208.0
168,40,122.53658478807588,62208.0
169,40,105.64496494278828,62208.0
170,40,127.0350965792597,62208.0
171,40,143.62656633946656,62208.0
172,40,126.57307008624667,62208.0
173,40,101.35778659712412,62208.0
174,40,136.24775130107437,62208.0
175,40,144.22465306061122,62208.0
176,40,120.98799364932025,62208.0
177,40,116.03256373814412,62208.0
178,40,126.9764015051303,62208.0
179,40,120.8521530669688,62208.0
180,40,116.6430304456556,62208.0
181,40,135.0964123316851,62208.0
182,40,108.14533390417743,62208.0
183,40,129.31823618906168,62208.0
184,40,117.84187224238488,62208.0
185,40,110.90159959876064,62208.0
186,40,116.83589270428672,62208.0
187,40,142.80922149268727,62208.0
188,40,116.26274701870518,62208.0
189,40,148.54715751872178,62208.0
190,40,116.90035718512082,62208.0
191,40,112.95400252945755,62208.0
192,40,117.59199087922867,62208.0
193,40,129.03645037430238,62208.0
194,40,106.90721092589554,62208.0
195,40,117.61216866971802,62208.0
196,40,124.1260056437166,62208.0
197,40,121.7577074213824,62208.0
198,40,121.63939119225016,62208.0
199,40,114.2588935037697,62208.0
200,40,114.32392329949104,62208.0
201,40,105.96138920333716,62208.0
202,40,129.3432471845763,62208.0
203,40,138.8813757483661,62208.0
204,40,121.55513539843211,62208.0
205,40,99.5619576358458,62208.0
206,40,126.48895930086634,62208.0
207,40,134.4896732724575,62208.0
208,40,148.0097794333629,62208.0
209,40,129.44479251774564,62208.0
210,40,155.97447241884552,62208.0
211,40,129.3432471845763,62208.0
212,40,110.94825052082132,62208.0
213,40,132.81056892411797,62208.0
214,40,121.9134080555516,62208.0
215,40,142.72405250826395,62208.0
216,40,113.5737064325724,62208.0
217,40,131.2547048618018,62208.0
218,40,108.6294824956702,62208.0
219,40,96.33234998152165,62208.0
220,40,139.20850128925798,62208.0
221,40,110.83702411153917,62208.0
222,40,114.7474477092556,62208.0
223,40,119.0279428659915,62208.0
224,40,108.3402776391539,62208.0
225,40,129.5058852869432,62208.0
226,40,117.20388725663229,62208.0
227,40,102.12197681254747,62208.0
228,40,142.48486085569343,62208.0
229,40,127.94485572368148,62208.0
230,40,103.5805670917332,62208.0
231,40,132.86997488876747,62208.0
232,40,122.54112433842782,62208.0
