frame,components,mse,size_bytes
1,10,499.81135347634034,16128.0
2,10,535.1684346249284,16128.0
3,10,501.1258062065258,16128.0
4,10,625.1889698459595,16128.0
5,10,494.8837220814091,16128.0
6,10,561.000209889189,16128.0
7,10,481.98440176409895,16128.0
8,10,429.7594476949821,16128.0
9,10,512.0127927598302,16128.0
10,10,622.510240174434,16128.0
11,10,578.5760361700038,16128.0
12,10,545.4716220653471,16128.0
13,10,370.1602807002213,16128.0
14,10,492.2791024626456,16128.0
15,10,345.6971297901302,16128.0
16,10,415.20332910846986,16128.0
17,10,554.3348419863394,16128.0
18,10,523.8034772604249,16128.0
19,10,501.9473619872599,16128.0
20,10,402.1816847904684,16128.0
21,10,422.8607331275025,16128.0
22,10,432.4307665374679,16128.0
23,10,540.1322786596306,16128.0
24,10,625.1889698459595,16128.0
25,10,510.0416176241413,16128.0
26,10,532.7526144749703,16128.0
27,10,536.4991763092139,16128.0
28,10,528.7803525037589,16128.0
29,10,401.07069675637496,16128.0
30,10,410.6260482193471,16128.0
31,10,577.852235626029,16128.0
32,10,587.5349534765274,16128.0
33,10,498.8254352644631,16128.0
34,10,519.1248153980238,16128.0
35,10,572.6346015126068,16128.0
36,10,555.719450887273,16128.0
37,10,393.7043849459989,16128.0
38,10,536.1229962817634,16128.0
39,10,601.9566553993423,16128.0
40,10,458.09908815985335,16128.0
41,10,464.7122998475009,16128.0
42,10,547.0497911214911,16128.0
43,10,497.46708718696345,16128.0
44,10,455.42967078208784,16128.0
45,10,496.2033612391229,16128.0
46,10,421.7369110255149,16128.0
47,10,504.3163324452625,16128.0
48,10,413.378425984102,16128.0
49,10,556.9020456026922,16128.0
50,10,528.5277010579844,16128.0
51,10,544.4834542147594,16128.0
52,10,513.3653426766296,16128.0
53,10,541.1909646418497,16128.0
54,10,516.7339175340873,16128.0
55,10,430.5364414532634,16128.0
56,10,507.8917748250471,16128.0
57,10,614.7237574678798,16128.0
58,10,500.4702676209076,16128.0
59,10,540.1244333980345,16128.0
60,10,567.03105066347,16128.0
61,10,479.4026132355573,16128.0
62,10,352.9890346452327,16128.0
63,10,501.2511189580727,16128.0
64,10,563.5779939021841,16128.0
65,10,536.1146080189809,16128.0
66,10,426.1184057873065,16128.0
67,10,428.4816746353666,16128.0
68,10,439.77974627320174,16128.0
69,10,496.2965537377988,16128.0
70,10,610.1405073909935,16128.0
71,10,534.3887993078397,16128.0
72,10,490.3437581105497,16128.0
73,10,501.0581698550343,16128.0
74,10,565.7363373860688,16128.0
75,10,620.996225175899,16128.0
76,10,596.6526009802815,16128.0
77,10,526.6895240046322,16128.0
78,10,528.5266716015802,16128.0
79,10,428.4207078669956,16128.0
80,10,500.8780165530261,16128.0
81,10,494.61527533803945,16128.0
82,10,499.2843186715052,16128.0
83,10,560.6528789714736,16128.0
84,10,603.3220993332161,16128.0
85,10,501.00455175539565,16128.0
86,10,554.3348419863394,16128.0
87,10,550.2073692020117,16128.0
88,10,530.5313762637217,16128.0
89,10,522.1093562909024,16128.0
90,10,457.9081727939212,16128.0
91,10,352.15917680456687,16128.0
92,10,492.40484201793697,16128.0
93,10,510.1409751311448,16128.0
94,10,483.7794472121381,16128.0
95,10,548.6153790500734,16128.0
96,10,558.0591447684609,16128.0
97,10,460.68177306715774,16128.0
98,10,531.993374940727,16128.0
99,10,471.9679582159027,16128.0
100,10,513.3653426766296,16128.0
101,10,614.3055069688934,16128.0
102,10,428.0325644631743,16128.0
103,10,468.9336542127582,16128.0
104,10,439.2045447898452,16128.0
105,10,591.3196774264943,16128.0
106,10,550.1813312403531,16128.0
107,10,524.5186117090494,16128.0
108,10,364.90515368258815,16128.0
