frame,components,mse,size_bytes
1,25,225.17928091727777,39168.0
2,25,258.3060649620511,39168.0
3,25,197.8958552640829,39168.0
4,25,224.1557778497744,39168.0
5,25,248.2207964925972,39168.0
6,25,162.83125522990738,39168.0
7,25,232.0193078687333,39168.0
8,25,198.02848875381733,39168.0
9,25,245.2383571711546,39168.0
10,25,235.29204381916887,39168.0
11,25,200.32766133202904,39168.0
12,25,198.809630202938,39168.0
13,25,276.471472011626,39168.0
14,25,246.1823618806391,39168.0
15,25,256.8157713830886,39168.0
16,25,235.16276545039648,39168.0
17,25,193.3748246410538,39168.0
18,25,193.4910442103574,39168.0
19,25,245.28745423384825,39168.0
20,25,163.54250199606113,39168.0
21,25,162.01836703380732,39168.0
22,25,258.3060649620511,39168.0
23,25,228.9123965149469,39168.0
24,25,197.1187584914421,39168.0
25,25,169.96600007743288,39168.0
26,25,250.95405951480203,39168.0
27,25,252.0618532347928,39168.0
28,25,233.2699668521849,39168.0
29,25,234.97369869022305,39168.0
30,25,229.4060777396447,39168.0
31,25,186.9617178617232,39168.0
32,25,206.6079803201698,39168.0
33,25,215.2269965091608,39168.0
34,25,206.9649233176648,39168.0
35,25,227.61272197979216,39168.0
36,25,192.69928789877608,39168.0
37,25,232.85428477891145,39168.0
38,25,191.86708783298445,39168.0
39,25,191.86708783298445,39168.0
40,25,207.04859903643205,39168.0
41,25,236.075004577275,39168.0
42,25,202.47919062332244,39168.0
43,25,236.075004577275,39168.0
44,25,218.35623946131497,39168.0
45,25,164.6276401986274,39168.0
46,25,212.89027279301845,39168.0
47,25,250.2977275366834,39168.0
48,25,164.6235901690184,39168.0
49,25,228.25673816037505,39168.0
50,25,230.2282852271618,39168.0
51,25,206.35941007062192,39168.0
52,25,192.4309802218232,39168.0
53,25,203.45734743658352,39168.0
54,25,185.7372944682337,39168.0
55,25,239.21291352677247,39168.0
56,25,245.03795209738868,39168.0
57,25,263.0724783458157,39168.0
58,25,210.14083530836044,39168.0
59,25,261.70374330188434,39168.0
60,25,261.13747375708914,39168.0
61,25,198.4068094254184,39168.0
62,25,276.471472011626,39168.0
63,25,203.9184517087775,39168.0
64,25,186.5853696458169,39168.0
65,25,262.7582001109119,39168.0
66,25,227.97165429387056,39168.0
67,25,220.2542150364561,39168.0
68,25,239.1140891221124,39168.0
69,25,268.3015947606588,39168.0
70,25,197.61575436900648,39168.0
71,25,212.41221270823783,39168.0
72,25,227.81038638209395,39168.0
73,25,182.01087879533293,39168.0
74,25,221.0440965533492,39168.0
75,25,210.03762232213373,39168.0
76,25,155.26606433081508,39168.0
77,25,197.0709764566211,39168.0
78,25,254.80983452338168,39168.0
79,25,231.81876497961045,39168.0
80,25,219.78250642159057,39168.0
81,25,243.7512585059117,39168.0
82,25,237.02350401880457,39168.0
83,25,239.98048774982428,39168.0
84,25,183.6978085796356,39168.0
85,25,214.16599930009176,39168.0
86,25,186.78488889825204,39168.0
87,25,248.2207964925972,39168.0
88,25,240.7162836536253,39168.0
89,25,227.73089972145337,39168.0
90,25,189.0613365532552,39168.0
91,25,185.672015831468,39168.0
92,25,188.62286691423984,39168.0
93,25,226.13901561740872,39168.0
94,25,228.26366106837503,39168.0
95,25,186.78488889825204,39168.0
96,25,224.9156878670815,39168.0
97,25,231.12148397012595,39168.0
98,25,219.66472572659265,39168.0
99,25,249.4213563006558,39168.0
100,25,160.7813528993179,39168.0
101,25,204.1644631342968,39168.0
102,25,227.0372346804792,39168.0
103,25,228.85010997501203,39168.0
104,25,212.41221270823783,39168.0
105,25,188.46112314219863,39168.0
106,25,230.74452439512703,39168.0
107,25,186.802739858953,39168.0
108,25,260.70728140710094,39168.0
109,25,201.99046011811456,39168.0
110,25,226.13901561740872,39168.0
