frame,components,mse,size_bytes,frame_complexity,raw_size_bytes,pict_type,explained_variance
0,200,31.352602042031894,54708,185908,150528,I,0.9915916872592803
0,195,31.40579536868344,53347,185908,150528,I,0.991154428202977
0,190,31.489439921732416,51986,185908,150528,I,0.9907065990054564
0,185,31.571082265950228,50625,185908,150528,I,0.990244914772125
0,180,31.730351576592806,49264,185908,150528,I,0.989769715936694
0,175,31.765750069255073,47903,185908,150528,I,0.9892743844261742
0,170,31.783773328751412,46542,185908,150528,I,0.9887594883199605
0,165,31.786216622453935,45181,185908,150528,I,0.9882272176813939
0,160,31.8600177779253,43820,185908,150528,I,0.9876753132720885
0,155,31.905493485703175,42459,185908,150528,I,0.9871036464907312
0,150,31.951153020569404,41098,185908,150528,I,0.9865106557460241
0,145,32.00978309395232,39737,185908,150528,I,0.9858923661946041
0,140,32.04668681928602,38376,185908,150528,I,0.9852506997570524
0,135,32.0662047962095,37015,185908,150528,I,0.9845797784306912
0,130,32.09988547016427,35654,185908,150528,I,0.9838765335431745
0,125,32.12123084649486,34293,185908,150528,I,0.9831416124618007
0,120,32.3714441898457,32932,185908,150528,I,0.9823673315502398
0,115,32.655245727738574,31571,185908,150528,I,0.9815544868988272
0,110,32.78126443988806,30210,185908,150528,I,0.9807046213964364
0,105,33.48113861299641,28849,185908,150528,I,0.9798054717706759
0,100,34.822613307408226,27488,185908,150528,I,0.9788641631863273
0,95,37.52203289336476,26127,185908,150528,I,0.9778708692328977
0,90,40.3311807925365,24766,185908,150528,I,0.9768085507549648
0,85,41.10127860262847,23405,185908,150528,I,0.9756664748755495
0,80,41.31061327417534,22044,185908,150528,I,0.9744322643318324
0,75,41.44558569613853,20683,185908,150528,I,0.9730912630245787
0,70,42.65534530805696,19322,185908,150528,I,0.9716076391432504
0,65,43.463958616731205,17961,185908,150528,I,0.9699433718622026
0,60,47.23693111080411,16600,185908,150528,I,0.9681171148511729
0,55,51.542497031345434,15239,185908,150528,I,0.9660023578370757
0,50,53.13942704958169,13878,185908,150528,I,0.9636261935156559
0,45,58.63295672506088,12517,185908,150528,I,0.9610221239345923
0,40,71.11466268889163,11156,185908,150528,I,0.9580301973170494
0,35,77.21875943925671,9795,185908,150528,I,0.9544856403096894
0,30,167.2952478197971,8434,185908,150528,I,0.9502895642087
0,25,214.50043731917046,7073,185908,150528,I,0.9452767769732983
0,20,243.53841046711355,5712,185908,150528,I,0.9384848194873218
0,15,288.3727350823641,4351,185908,150528,I,0.9292591108599476
0,10,428.965005592156,2990,185908,150528,I,0.9142028239296774
