user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms,expected_frames,received_frames,late_frames,lost_frames,delivery_ratio,loss_ratio,missing_only_lost,incomplete_lost,eval_source
0,billiardstest,model,adaptive,643.016,0.5,2.29502,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,model,adaptive,644.209,0.498,3.17295,1000,500,2,500,0.5,0.5,500,0,summary
2,billiardstest,model,adaptive,642.107,0.5,3.13339,1000,500,0,500,0.5,0.5,500,0,summary
3,billiardstest,model,adaptive,642.886,0.5,2.48731,1000,500,0,500,0.5,0.5,500,0,summary
4,billiardstest,model,adaptive,643.516,0.5,3.19499,1000,500,0,500,0.5,0.5,500,0,summary
0,billiardstest,static,5,891.19,0.5,2.28422,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,5,891.576,0.499,2.66095,1000,500,1,500,0.5,0.5,500,0,summary
2,billiardstest,static,5,896.298,0.475,9.08735,1000,496,21,504,0.496,0.504,504,0,summary
3,billiardstest,static,5,891.19,0.5,2.51231,1000,500,0,500,0.5,0.5,500,0,summary
4,billiardstest,static,5,891.687,0.498,2.86499,1000,500,2,500,0.5,0.5,500,0,summary
0,billiardstest,static,10,750.325,0.5,2.3285,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,10,750.325,0.5,3.00295,1000,500,0,500,0.5,0.5,500,0,summary
2,billiardstest,static,10,750.325,0.5,2.93739,1000,500,0,500,0.5,0.5,500,0,summary
3,billiardstest,static,10,750.325,0.5,2.52631,1000,500,0,500,0.5,0.5,500,0,summary
4,billiardstest,static,10,750.827,0.499,2.99099,1000,500,1,500,0.5,0.5,500,0,summary
0,billiardstest,static,15,684.155,0.5,2.32317,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,15,685.388,0.498,3.23895,1000,500,2,500,0.5,0.5,500,0,summary
2,billiardstest,static,15,684.155,0.5,2.99739,1000,500,0,500,0.5,0.5,500,0,summary
3,billiardstest,static,15,684.155,0.5,2.64331,1000,500,0,500,0.5,0.5,500,0,summary
4,billiardstest,static,15,684.155,0.5,3.18799,1000,500,0,500,0.5,0.5,500,0,summary
0,billiardstest,static,20,644.082,0.5,2.34886,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,20,644.082,0.5,3.35695,1000,500,0,500,0.5,0.5,500,0,summary
2,billiardstest,static,20,670.839,0.463,7.17589,1000,493,30,507,0.493,0.507,507,0,summary
3,billiardstest,static,20,644.082,0.5,2.58231,1000,500,0,500,0.5,0.5,500,0,summary
4,billiardstest,static,20,644.082,0.5,3.28099,1000,500,0,500,0.5,0.5,500,0,summary
0,billiardstest,static,25,616.448,0.5,2.34198,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,25,646.122,0.463,7.3786,1000,497,34,503,0.497,0.503,503,0,summary
2,billiardstest,static,25,632.587,0.479,5.36268,1000,493,14,507,0.493,0.507,507,0,summary
3,billiardstest,static,25,616.448,0.5,2.75731,1000,500,0,500,0.5,0.5,500,0,summary
4,billiardstest,static,25,617.248,0.499,3.32099,1000,500,1,500,0.5,0.5,500,0,summary
0,billiardstest,static,30,596.182,0.5,2.3731,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,30,604.596,0.49,4.24135,1000,499,9,501,0.499,0.501,501,0,summary
2,billiardstest,static,30,610.202,0.483,5.3578,1000,499,16,501,0.499,0.501,501,0,summary
3,billiardstest,static,30,596.182,0.5,2.66231,1000,500,0,500,0.5,0.5,500,0,summary
4,billiardstest,static,30,602.825,0.492,4.03099,1000,500,8,500,0.5,0.5,500,0,summary
0,billiardstest,static,35,580.8,0.5,2.37522,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,35,636.287,0.436,8.39145,1000,483,47,517,0.483,0.517,517,0,summary
2,billiardstest,static,35,625.208,0.449,7.75807,1000,490,41,510,0.49,0.51,510,0,summary
3,billiardstest,static,35,580.8,0.5,2.65731,1000,500,0,500,0.5,0.5,500,0,summary
4,billiardstest,static,35,604.875,0.472,6.21746,1000,499,27,501,0.499,0.501,501,0,summary
0,billiardstest,static,40,568.81,0.5,2.47075,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,40,636.333,0.425,8.82395,1000,476,51,524,0.476,0.524,524,0,summary
2,billiardstest,static,40,609.106,0.455,10.9538,1000,495,40,505,0.495,0.505,505,0,summary
3,billiardstest,static,40,568.81,0.5,2.59831,1000,500,0,500,0.5,0.5,500,0,summary
4,billiardstest,static,40,600.149,0.465,6.79684,1000,497,32,503,0.497,0.503,503,0,summary
0,billiardstest,static,45,559.25,0.5,2.45525,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,45,627.533,0.426,10.5868,1000,493,67,507,0.493,0.507,507,0,summary
2,billiardstest,static,45,629.688,0.423,10.3147,1000,489,66,511,0.489,0.511,511,0,summary
3,billiardstest,static,45,570.922,0.487,4.27931,1000,500,13,500,0.5,0.5,500,0,summary
4,billiardstest,static,45,593.085,0.463,6.95729,1000,496,33,504,0.496,0.504,504,0,summary
0,billiardstest,static,50,564.47,0.486,4.22193,1000,500,14,500,0.5,0.5,500,0,summary
1,billiardstest,static,50,599.108,0.449,8.33252,1000,496,47,504,0.496,0.504,504,0,summary
2,billiardstest,static,50,627.534,0.418,10.6099,1000,491,73,509,0.491,0.509,509,0,summary
3,billiardstest,static,50,582.08,0.467,6.3114,1000,498,31,502,0.498,0.502,502,0,summary
4,billiardstest,static,50,621.328,0.425,11.0756,1000,493,68,507,0.493,0.507,507,0,summary
0,billiardstest,static,55,558.221,0.486,4.25677,1000,499,13,501,0.499,0.501,501,0,summary
1,billiardstest,static,55,598.884,0.443,8.57293,1000,493,50,507,0.493,0.507,507,0,summary
2,billiardstest,static,55,624.099,0.416,13.0657,1000,490,74,510,0.49,0.51,510,0,summary
3,billiardstest,static,55,587.736,0.455,7.68844,1000,496,41,504,0.496,0.504,504,0,summary
4,billiardstest,static,55,619.899,0.421,10.4765,1000,490,69,510,0.49,0.51,510,0,summary
0,billiardstest,static,60,539.873,0.5,2.95414,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,60,610.772,0.426,8.5756,1000,473,47,527,0.473,0.527,527,0,summary
2,billiardstest,static,60,610.585,0.426,8.99102,1000,485,59,515,0.485,0.515,515,0,summary
3,billiardstest,static,60,571.178,0.467,6.15444,1000,497,30,503,0.497,0.503,503,0,summary
4,billiardstest,static,60,623.864,0.412,11.0826,1000,485,73,515,0.485,0.515,515,0,summary
0,billiardstest,static,65,561.528,0.473,5.16086,1000,496,23,504,0.496,0.504,504,0,summary
1,billiardstest,static,65,643.621,0.388,11.6196,1000,477,89,523,0.477,0.523,523,0,summary
2,billiardstest,static,65,611.448,0.421,10.0296,1000,488,67,512,0.488,0.512,512,0,summary
3,billiardstest,static,65,563.442,0.471,5.86739,1000,498,27,502,0.498,0.502,502,0,summary
4,billiardstest,static,65,613.709,0.419,10.6522,1000,490,71,510,0.49,0.51,510,0,summary
0,billiardstest,static,70,550.168,0.481,4.65091,1000,498,17,502,0.498,0.502,502,0,summary
1,billiardstest,static,70,620.204,0.409,9.20447,1000,479,70,521,0.479,0.521,521,0,summary
2,billiardstest,static,70,612.522,0.417,9.47905,1000,477,60,523,0.477,0.523,523,0,summary
3,billiardstest,static,70,557.827,0.473,5.40577,1000,497,24,503,0.497,0.503,503,0,summary
4,billiardstest,static,70,628.632,0.4,10.2365,1000,481,81,519,0.481,0.519,519,0,summary
0,billiardstest,static,75,554.859,0.473,5.15707,1000,497,24,503,0.497,0.503,503,0,summary
1,billiardstest,static,75,630.403,0.396,10.1161,1000,466,70,534,0.466,0.534,534,0,summary
2,billiardstest,static,75,570.472,0.457,7.04369,1000,494,37,506,0.494,0.506,506,0,summary
3,billiardstest,static,75,556.717,0.471,5.68529,1000,496,25,504,0.496,0.504,504,0,summary
4,billiardstest,static,75,633.125,0.393,10.7254,1000,479,86,521,0.479,0.521,521,0,summary
0,billiardstest,static,80,531.676,0.494,3.44381,1000,499,5,501,0.499,0.501,500,1,summary
1,billiardstest,static,80,624.118,0.4,9.23741,1000,471,71,529,0.471,0.529,509,20,summary
2,billiardstest,static,80,634.818,0.389,10.2054,1000,469,80,531,0.469,0.531,518,13,summary
3,billiardstest,static,80,554.376,0.471,5.66483,1000,496,25,504,0.496,0.504,500,4,summary
4,billiardstest,static,80,574.953,0.45,6.9969,1000,492,42,508,0.492,0.508,500,8,summary
