user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms,expected_frames,received_frames,late_frames,lost_frames,delivery_ratio,loss_ratio,missing_only_lost,incomplete_lost,eval_source
0,billiardstest,model,adaptive,600.875,0.493,2.36673,1000,500,7,500,0.5,0.5,500,0,summary
1,billiardstest,model,adaptive,693.834,0.381,4.95795,1000,500,119,500,0.5,0.5,500,0,summary
2,billiardstest,model,adaptive,790.25,0.27,5.84637,1000,497,227,503,0.497,0.503,503,0,summary
3,billiardstest,model,adaptive,630.708,0.458,2.67231,1000,500,42,500,0.5,0.5,500,0,summary
4,billiardstest,model,adaptive,710.124,0.36,4.36399,1000,500,140,500,0.5,0.5,500,0,summary
5,billiardstest,model,adaptive,731.886,0.337,5.33558,1000,488,151,512,0.488,0.512,512,0,summary
6,billiardstest,model,adaptive,668.415,0.411,3.08046,1000,500,89,500,0.5,0.5,500,0,summary
7,billiardstest,model,adaptive,641.921,0.44,2.7835,1000,500,60,500,0.5,0.5,500,0,summary
8,billiardstest,model,adaptive,666.895,0.41,4.00342,1000,499,89,501,0.499,0.501,501,0,summary
9,billiardstest,model,adaptive,656.805,0.417,2.99209,1000,500,83,500,0.5,0.5,500,0,summary
0,billiardstest,static,5,891.901,0.498,2.26989,1000,500,2,500,0.5,0.5,500,0,summary
1,billiardstest,static,5,911.835,0.421,2.83495,1000,500,79,500,0.5,0.5,500,0,summary
2,billiardstest,static,5,914.13,0.41,2.87939,1000,500,90,500,0.5,0.5,500,0,summary
3,billiardstest,static,5,895.406,0.484,2.37431,1000,500,16,500,0.5,0.5,500,0,summary
4,billiardstest,static,5,909.243,0.426,2.79899,1000,500,74,500,0.5,0.5,500,0,summary
5,billiardstest,static,5,923.478,0.378,12.1273,1000,493,115,507,0.493,0.507,507,0,summary
6,billiardstest,static,5,903.776,0.453,2.57246,1000,500,47,500,0.5,0.5,500,0,summary
7,billiardstest,static,5,902.473,0.459,2.5475,1000,500,41,500,0.5,0.5,500,0,summary
8,billiardstest,static,5,899.465,0.464,2.49635,1000,500,36,500,0.5,0.5,500,0,summary
9,billiardstest,static,5,902.362,0.458,2.54409,1000,500,42,500,0.5,0.5,500,0,summary
0,billiardstest,static,10,753.087,0.495,2.30081,1000,500,5,500,0.5,0.5,500,0,summary
1,billiardstest,static,10,794.134,0.416,2.87195,1000,500,84,500,0.5,0.5,500,0,summary
