user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms,expected_frames,received_frames,late_frames,lost_frames,delivery_ratio,loss_ratio,missing_only_lost,incomplete_lost,eval_source
0,billiardstest,model,adaptive,564.478,0.5,2.33504,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,model,adaptive,631.619,0.425,11.283,1000,495,70,505,0.495,0.505,505,0,summary
2,billiardstest,model,adaptive,607.44,0.45,8.12618,1000,489,39,511,0.489,0.511,511,0,summary
3,billiardstest,model,adaptive,563.941,0.5,2.69431,1000,500,0,500,0.5,0.5,500,0,summary
4,billiardstest,model,adaptive,591.127,0.472,6.68052,1000,497,25,503,0.497,0.503,503,0,summary
5,billiardstest,model,adaptive,678.657,0.375,15.8517,1000,487,112,513,0.487,0.513,513,0,summary
6,billiardstest,model,adaptive,568.715,0.499,2.68946,1000,500,1,500,0.5,0.5,500,0,summary
0,billiardstest,static,5,891.19,0.5,2.27444,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,5,891.19,0.5,2.63695,1000,500,0,500,0.5,0.5,500,0,summary
2,billiardstest,static,5,891.19,0.5,2.80739,1000,500,0,500,0.5,0.5,500,0,summary
3,billiardstest,static,5,891.19,0.5,2.41631,1000,500,0,500,0.5,0.5,500,0,summary
4,billiardstest,static,5,891.19,0.5,3.03899,1000,500,0,500,0.5,0.5,500,0,summary
5,billiardstest,static,5,891.582,0.499,2.96082,1000,500,1,500,0.5,0.5,500,0,summary
6,billiardstest,static,5,891.19,0.5,2.33246,1000,500,0,500,0.5,0.5,500,0,summary
0,billiardstest,static,10,750.325,0.5,2.28577,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,10,750.325,0.5,2.80995,1000,500,0,500,0.5,0.5,500,0,summary
2,billiardstest,static,10,751.371,0.498,2.95539,1000,500,2,500,0.5,0.5,500,0,summary
3,billiardstest,static,10,750.325,0.5,2.41131,1000,500,0,500,0.5,0.5,500,0,summary
4,billiardstest,static,10,750.325,0.5,2.86599,1000,500,0,500,0.5,0.5,500,0,summary
5,billiardstest,static,10,752.055,0.497,3.30682,1000,500,3,500,0.5,0.5,500,0,summary
6,billiardstest,static,10,750.325,0.5,2.46646,1000,500,0,500,0.5,0.5,500,0,summary
0,billiardstest,static,15,684.155,0.5,2.28415,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,15,684.155,0.5,2.86095,1000,500,0,500,0.5,0.5,500,0,summary
2,billiardstest,static,15,684.898,0.499,3.30839,1000,500,1,500,0.5,0.5,500,0,summary
3,billiardstest,static,15,684.155,0.5,2.58031,1000,500,0,500,0.5,0.5,500,0,summary
4,billiardstest,static,15,684.155,0.5,2.93799,1000,500,0,500,0.5,0.5,500,0,summary
5,billiardstest,static,15,689.441,0.491,4.24658,1000,499,8,501,0.499,0.501,501,0,summary
6,billiardstest,static,15,684.155,0.5,2.46346,1000,500,0,500,0.5,0.5,500,0,summary
0,billiardstest,static,20,644.082,0.5,2.29455,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,20,651.139,0.491,3.93395,1000,500,9,500,0.5,0.5,500,0,summary
2,billiardstest,static,20,644.082,0.5,3.06639,1000,500,0,500,0.5,0.5,500,0,summary
3,billiardstest,static,20,644.082,0.5,2.53131,1000,500,0,500,0.5,0.5,500,0,summary
4,billiardstest,static,20,644.082,0.5,3.05599,1000,500,0,500,0.5,0.5,500,0,summary
5,billiardstest,static,20,644.082,0.5,3.05482,1000,500,0,500,0.5,0.5,500,0,summary
6,billiardstest,static,20,644.082,0.5,2.54246,1000,500,0,500,0.5,0.5,500,0,summary
0,billiardstest,static,25,616.448,0.5,2.29569,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,25,616.448,0.5,3.14195,1000,500,0,500,0.5,0.5,500,0,summary
2,billiardstest,static,25,617.196,0.499,3.10939,1000,500,1,500,0.5,0.5,500,0,summary
3,billiardstest,static,25,616.448,0.5,2.59931,1000,500,0,500,0.5,0.5,500,0,summary
4,billiardstest,static,25,652.808,0.454,8.22787,1000,488,34,512,0.488,0.512,512,0,summary
5,billiardstest,static,25,634.913,0.477,5.95938,1000,499,22,501,0.499,0.501,501,0,summary
6,billiardstest,static,25,616.448,0.5,2.52346,1000,500,0,500,0.5,0.5,500,0,summary
0,billiardstest,static,30,596.182,0.5,2.32315,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,30,606.805,0.487,4.63895,1000,500,13,500,0.5,0.5,500,0,summary
2,billiardstest,static,30,609.542,0.484,4.68169,1000,499,15,501,0.499,0.501,501,0,summary
3,billiardstest,static,30,596.182,0.5,2.80531,1000,500,0,500,0.5,0.5,500,0,summary
4,billiardstest,static,30,597.021,0.499,3.22899,1000,500,1,500,0.5,0.5,500,0,summary
5,billiardstest,static,30,621.162,0.47,6.76273,1000,498,28,502,0.498,0.502,502,0,summary
6,billiardstest,static,30,596.182,0.5,2.65246,1000,500,0,500,0.5,0.5,500,0,summary
0,billiardstest,static,35,580.8,0.5,2.34199,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,35,621.864,0.453,9.29698,1000,498,45,502,0.498,0.502,502,0,summary
2,billiardstest,static,35,601.984,0.476,5.51408,1000,497,21,503,0.497,0.503,503,0,summary
3,billiardstest,static,35,580.8,0.5,2.74831,1000,500,0,500,0.5,0.5,500,0,summary
4,billiardstest,static,35,583.49,0.497,3.22199,1000,500,3,500,0.5,0.5,500,0,summary
5,billiardstest,static,35,688.181,0.377,15.6517,1000,487,110,513,0.487,0.513,513,0,summary
6,billiardstest,static,35,580.8,0.5,2.54346,1000,500,0,500,0.5,0.5,500,0,summary
0,billiardstest,static,40,568.81,0.5,2.35474,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,40,617.128,0.446,8.54051,1000,493,47,507,0.493,0.507,507,0,summary
2,billiardstest,static,40,591.567,0.475,6.15663,1000,498,23,502,0.498,0.502,502,0,summary
3,billiardstest,static,40,568.81,0.5,2.73331,1000,500,0,500,0.5,0.5,500,0,summary
4,billiardstest,static,40,612.319,0.451,8.53831,1000,496,45,504,0.496,0.504,504,0,summary
