user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms,expected_frames,received_frames,late_frames,lost_frames,delivery_ratio,loss_ratio,missing_only_lost,incomplete_lost,eval_source
0,billiardstest,model,adaptive,589.258,0.5,2.30355,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,model,adaptive,635.456,0.446,10.7723,1000,495,49,505,0.495,0.505,505,0,summary
0,billiardstest,static,5,891.19,0.5,2.25812,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,5,891.19,0.5,2.88295,1000,500,0,500,0.5,0.5,500,0,summary
0,billiardstest,static,10,750.325,0.5,2.26847,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,10,750.325,0.5,3.11595,1000,500,0,500,0.5,0.5,500,0,summary
0,billiardstest,static,15,684.155,0.5,2.28259,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,15,684.155,0.5,2.93695,1000,500,0,500,0.5,0.5,500,0,summary
0,billiardstest,static,20,644.082,0.5,2.27844,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,20,653.733,0.486,4.84886,1000,499,13,501,0.499,0.501,501,0,summary
0,billiardstest,static,25,616.448,0.5,2.28027,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,25,638.796,0.471,6.65795,1000,500,29,500,0.5,0.5,500,0,summary
0,billiardstest,static,30,596.182,0.5,2.29551,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,30,648.93,0.437,10.4615,1000,497,60,503,0.497,0.503,503,0,summary
0,billiardstest,static,35,580.8,0.5,2.2968,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,35,655.409,0.414,12.5264,1000,494,80,506,0.494,0.506,506,0,summary
0,billiardstest,static,40,568.81,0.5,2.30824,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,40,645.699,0.415,12.141,1000,494,79,506,0.494,0.506,506,0,summary
0,billiardstest,static,45,559.25,0.5,2.30595,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,45,655.418,0.395,14.5125,1000,489,94,511,0.489,0.511,511,0,summary
0,billiardstest,static,50,551.503,0.5,2.31027,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,50,701.77,0.338,19.6076,1000,475,137,525,0.475,0.525,525,0,summary
0,billiardstest,static,55,545.149,0.5,2.77497,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,55,659.936,0.378,16.0368,1000,489,111,511,0.489,0.511,511,0,summary
0,billiardstest,static,60,539.873,0.5,2.77079,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,60,684.81,0.348,18.2047,1000,483,135,517,0.483,0.517,517,0,summary
0,billiardstest,static,65,535.445,0.5,2.79761,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,65,665.502,0.365,15.3479,1000,479,114,521,0.479,0.521,521,0,summary
0,billiardstest,static,70,531.702,0.5,2.81777,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,70,685.181,0.342,16.6228,1000,466,124,534,0.466,0.534,534,0,summary
0,billiardstest,static,75,528.517,0.5,2.81246,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,75,662.151,0.363,21.9985,1000,484,121,516,0.484,0.516,516,0,summary
0,billiardstest,static,80,525.787,0.5,2.8121,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,80,650.496,0.373,13.0623,1000,476,103,524,0.476,0.524,505,19,summary
