user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms,expected_frames,received_frames,late_frames,lost_frames,delivery_ratio,loss_ratio,missing_only_lost,incomplete_lost,eval_source
0,billiardstest,model,adaptive,588.945,0.491,2.39749,1000,500,9,500,0.5,0.5,500,0,summary
1,billiardstest,model,adaptive,706.766,0.358,5.88263,1000,499,141,501,0.499,0.501,501,0,summary
2,billiardstest,model,adaptive,725.204,0.337,5.87564,1000,497,160,503,0.497,0.503,503,0,summary
3,billiardstest,model,adaptive,621.973,0.456,2.65931,1000,500,44,500,0.5,0.5,500,0,summary
4,billiardstest,model,adaptive,729.129,0.331,6.50767,1000,496,165,504,0.496,0.504,504,0,summary
5,billiardstest,model,adaptive,720.937,0.342,6.30224,1000,499,157,501,0.499,0.501,501,0,summary
6,billiardstest,model,adaptive,620.651,0.459,2.60146,1000,500,41,500,0.5,0.5,500,0,summary
7,billiardstest,model,adaptive,630.989,0.449,2.7445,1000,500,51,500,0.5,0.5,500,0,summary
0,billiardstest,static,5,891.726,0.498,2.28164,1000,500,2,500,0.5,0.5,500,0,summary
1,billiardstest,static,5,905.55,0.442,2.66095,1000,500,58,500,0.5,0.5,500,0,summary
2,billiardstest,static,5,906.847,0.434,2.73539,1000,500,66,500,0.5,0.5,500,0,summary
3,billiardstest,static,5,895.445,0.486,2.35631,1000,500,14,500,0.5,0.5,500,0,summary
4,billiardstest,static,5,916.303,0.405,2.98499,1000,500,95,500,0.5,0.5,500,0,summary
5,billiardstest,static,5,914.21,0.406,2.93082,1000,500,94,500,0.5,0.5,500,0,summary
6,billiardstest,static,5,894.367,0.481,2.38046,1000,500,19,500,0.5,0.5,500,0,summary
7,billiardstest,static,5,894.713,0.486,2.3615,1000,500,14,500,0.5,0.5,500,0,summary
0,billiardstest,static,10,751.956,0.497,2.29888,1000,500,3,500,0.5,0.5,500,0,summary
1,billiardstest,static,10,797.182,0.412,2.88895,1000,500,88,500,0.5,0.5,500,0,summary
2,billiardstest,static,10,820.446,0.366,3.20239,1000,500,134,500,0.5,0.5,500,0,summary
3,billiardstest,static,10,761.98,0.478,2.41831,1000,500,22,500,0.5,0.5,500,0,summary
4,billiardstest,static,10,800.501,0.407,2.96799,1000,500,93,500,0.5,0.5,500,0,summary
5,billiardstest,static,10,799.569,0.406,2.95982,1000,500,94,500,0.5,0.5,500,0,summary
6,billiardstest,static,10,759.024,0.484,2.37046,1000,500,16,500,0.5,0.5,500,0,summary
7,billiardstest,static,10,766.15,0.47,2.4705,1000,500,30,500,0.5,0.5,500,0,summary
0,billiardstest,static,15,690.112,0.491,2.31852,1000,500,9,500,0.5,0.5,500,0,summary
1,billiardstest,static,15,749.472,0.401,2.99795,1000,500,99,500,0.5,0.5,500,0,summary
2,billiardstest,static,15,759.983,0.386,3.08939,1000,500,114,500,0.5,0.5,500,0,summary
3,billiardstest,static,15,700.911,0.475,2.44031,1000,500,25,500,0.5,0.5,500,0,summary
4,billiardstest,static,15,757.566,0.39,3.09799,1000,500,110,500,0.5,0.5,500,0,summary
5,billiardstest,static,15,770.827,0.369,3.24782,1000,500,131,500,0.5,0.5,500,0,summary
6,billiardstest,static,15,698.54,0.478,2.40746,1000,500,22,500,0.5,0.5,500,0,summary
7,billiardstest,static,15,712.367,0.457,2.5685,1000,500,43,500,0.5,0.5,500,0,summary
0,billiardstest,static,20,651.584,0.49,2.34719,1000,500,10,500,0.5,0.5,500,0,summary
1,billiardstest,static,20,731.881,0.382,3.17595,1000,500,118,500,0.5,0.5,500,0,summary
