frame,components,mse,size_bytes,frame_complexity,raw_size_bytes,pict_type,explained_variance
4,200,0.2189848842277253,18128,106,150528,B,0.9855387210984986
4,175,0.3696836144329865,15873,106,150528,B,0.9832703339205636
4,150,0.583908817128118,13618,106,150528,B,0.9805387381089316
4,125,0.8621492909077375,11362,106,150528,B,0.9772343075436803
4,100,1.1884315412183872,9107,106,150528,B,0.9730579746037952
4,75,1.4944935388209053,6852,106,150528,B,0.967523870080029
4,50,2.483965183439174,4596,106,150528,B,0.9595606717088369
4,25,4.376601839765042,2341,106,150528,B,0.9448000253629466
4,0,0.0,150528,106,150528,B,
5,400,0.016322054652988,36171,98,150528,B,0.9952676940001508
5,375,0.0203035024530739,33916,98,150528,B,0.9945618783384672
5,350,0.0266523499835879,31660,98,150528,B,0.9937550769072048
5,325,0.0321546147215902,29405,98,150528,B,0.9928287444373398
5,300,0.0443409363155014,27150,98,150528,B,0.991761271875569
5,275,0.0624559533679876,24894,98,150528,B,0.9905312296703516
5,250,0.0923553439286675,22639,98,150528,B,0.9891103768218183
5,225,0.124671343615579,20384,98,150528,B,0.9874643511863296
5,200,0.21028294294606,18128,98,150528,B,0.9855387210984986
5,175,0.3567003557375228,15873,98,150528,B,0.9832703339205636
5,150,0.5659020360853081,13618,98,150528,B,0.9805387381089316
5,125,0.8368860919651062,11362,98,150528,B,0.9772343075436803
5,100,1.158192808202694,9107,98,150528,B,0.9730579746037952
5,75,1.4557999970662718,6852,98,150528,B,0.967523870080029
5,50,2.4049306487526323,4596,98,150528,B,0.9595606717088369
