frame,components,mse,size_bytes,frame_complexity,raw_size_bytes,pict_type
2,356,134.54338143928908,73855,69,150528,B
2,372,140.228350792313,77049,69,150528,B
3,0,0.0,150528,69,150528,B
3,4,405.837150500156,3589,69,150528,B
3,20,405.4746125475504,6783,69,150528,B
3,36,403.9030091604218,9976,69,150528,B
3,52,388.3476389804855,13170,69,150528,B
3,68,398.8843126804568,16364,69,150528,B
3,84,369.0570953534916,19558,69,150528,B
3,100,355.8690165518783,22752,69,150528,B
3,116,394.3348292727024,25946,69,150528,B
3,132,295.05363078787923,29140,69,150528,B
3,148,192.56282231071964,32334,69,150528,B
3,164,271.3978249928914,35528,69,150528,B
3,180,231.4067972707562,38722,69,150528,B
3,196,197.260191407986,41916,69,150528,B
3,212,262.46173228137195,45110,69,150528,B
3,228,199.1370588366408,48304,69,150528,B
3,244,160.96335366019048,51497,69,150528,B
3,260,156.10173273598775,54691,69,150528,B
3,276,197.18456804403104,57885,69,150528,B
3,292,181.535043369513,61079,69,150528,B
3,308,188.16066441941075,64273,69,150528,B
3,324,175.64857825054787,67467,69,150528,B
3,340,153.06320262607187,70661,69,150528,B
3,356,134.54338143928908,73855,69,150528,B
3,372,140.228350792313,77049,69,150528,B
4,0,0.0,150528,94,150528,P
4,4,405.8671273291111,3589,94,150528,P
4,20,405.5045288172551,6783,94,150528,P
4,36,403.933288785629,9976,94,150528,P
4,52,388.3712268085219,13170,94,150528,P
4,68,398.9132297225297,16364,94,150528,P
4,84,369.0841350588016,19558,94,150528,P
4,100,355.89242270216346,22752,94,150528,P
4,116,394.3624745705165,25946,94,150528,P
4,132,295.0753412791528,29140,94,150528,P
4,148,192.5673491146881,32334,94,150528,P
4,164,271.40896789496765,35528,94,150528,P
4,180,231.41236872179437,38722,94,150528,P
4,196,197.2695326723624,41916,94,150528,P
4,212,262.4749039183371,45110,94,150528,P
4,228,199.14583992795087,48304,94,150528,P
4,244,160.96995461848564,51497,94,150528,P
4,260,156.10308017930947,54691,94,150528,P
4,276,197.19381846953183,57885,94,150528,P
4,292,181.54277981375344,61079,94,150528,P
4,308,188.16947579034604,64273,94,150528,P
4,324,175.6503344688099,67467,94,150528,P
4,340,153.0625213345047,70661,94,150528,P
4,356,134.54147382290105,73855,94,150528,P
4,372,140.23713188362308,77049,94,150528,P
5,0,0.0,150528,68,150528,B
5,4,405.8671273291111,3589,68,150528,B
5,20,405.5045288172551,6783,68,150528,B
5,36,403.933288785629,9976,68,150528,B
5,52,388.3712268085219,13170,68,150528,B
5,68,398.9132297225297,16364,68,150528,B
5,84,369.0840744995512,19558,68,150528,B
5,100,355.89242270216346,22752,68,150528,B
5,116,394.3624745705165,25946,68,150528,B
5,132,295.0753412791528,29140,68,150528,B
5,148,192.5673491146881,32334,68,150528,B
5,164,271.40896789496765,35528,68,150528,B
5,180,231.41236872179437,38722,68,150528,B
5,196,197.2695326723624,41916,68,150528,B
5,212,262.4749039183371,45110,68,150528,B
5,228,199.14583992795087,48304,68,150528,B
5,244,160.96995461848564,51497,68,150528,B
5,260,156.10308017930947,54691,68,150528,B
5,276,197.19381846953183,57885,68,150528,B
5,292,181.54277981375344,61079,68,150528,B
5,308,188.16947579034604,64273,68,150528,B
5,324,175.6503344688099,67467,68,150528,B
5,340,153.0625213345047,70661,68,150528,B
5,356,134.54147382290105,73855,68,150528,B
5,372,140.23713188362308,77049,68,150528,B
6,0,0.0,150528,68,150528,B
6,4,405.8671273291111,3589,68,150528,B
6,20,405.5045288172551,6783,68,150528,B
6,36,403.933288785629,9976,68,150528,B
6,52,388.3712268085219,13170,68,150528,B
6,68,398.9132297225297,16364,68,150528,B
6,84,369.0841047791764,19558,68,150528,B
6,100,355.89242270216346,22752,68,150528,B
6,116,394.3624745705165,25946,68,150528,B
6,132,295.0753412791528,29140,68,150528,B
6,148,192.5673491146881,32334,68,150528,B
6,164,271.40896789496765,35528,68,150528,B
6,180,231.41236872179437,38722,68,150528,B
6,196,197.2695326723624,41916,68,150528,B
6,212,262.4749039183371,45110,68,150528,B
6,228,199.14583992795087,48304,68,150528,B
6,244,160.96995461848564,51497,68,150528,B
6,260,156.10308017930947,54691,68,150528,B
6,276,197.19381846953183,57885,68,150528,B
6,292,181.54277981375344,61079,68,150528,B
6,308,188.16947579034604,64273,68,150528,B
6,324,175.6503344688099,67467,68,150528,B
6,340,153.0625213345047,70661,68,150528,B
6,356,134.54147382290105,73855,68,150528,B
6,372,140.23713188362308,77049,68,150528,B
7,0,0.0,150528,68,150528,B
7,4,405.8671273291111,3589,68,150528,B
7,20,405.5045288172551,6783,68,150528,B
7,36,403.933288785629,9976,68,150528,B
7,52,388.3712268085219,13170,68,150528,B
7,68,398.9132297225297,16364,68,150528,B
7,84,369.0841350588016,19558,68,150528,B
7,100,355.89242270216346,22752,68,150528,B
7,116,394.3624745705165,25946,68,150528,B
7,132,295.0753412791528,29140,68,150528,B
7,148,192.5673491146881,32334,68,150528,B
7,164,271.40896789496765,35528,68,150528,B
7,180,231.41236872179437,38722,68,150528,B
7,196,197.2695326723624,41916,68,150528,B
7,212,262.4749039183371,45110,68,150528,B
7,228,199.14583992795087,48304,68,150528,B
7,244,160.96995461848564,51497,68,150528,B
7,260,156.10308017930947,54691,68,150528,B
7,276,197.19381846953183,57885,68,150528,B
7,292,181.54277981375344,61079,68,150528,B
7,308,188.16947579034604,64273,68,150528,B
7,324,175.6503344688099,67467,68,150528,B
7,340,153.0625213345047,70661,68,150528,B
7,356,134.54147382290105,73855,68,150528,B
7,372,140.23713188362308,77049,68,150528,B
8,0,0.0,150528,70,150528,P
8,4,405.8671273291111,3589,70,150528,P
8,20,405.5045288172551,6783,70,150528,P
8,36,403.933288785629,9976,70,150528,P
8,52,388.3712570881471,13170,70,150528,P
8,68,398.9132297225297,16364,70,150528,P
8,84,369.0841047791764,19558,70,150528,P
8,100,355.89242270216346,22752,70,150528,P
8,116,394.3624745705165,25946,70,150528,P
8,132,295.0753412791528,29140,70,150528,P
8,148,192.5673491146881,32334,70,150528,P
8,164,271.40896789496765,35528,70,150528,P
8,180,231.41236872179437,38722,70,150528,P
8,196,197.2695326723624,41916,70,150528,P
8,212,262.4749039183371,45110,70,150528,P
8,228,199.14583992795087,48304,70,150528,P
8,244,160.96995461848564,51497,70,150528,P
8,260,156.10308017930947,54691,70,150528,P
8,276,197.19381846953183,57885,70,150528,P
8,292,181.54277981375344,61079,70,150528,P
8,308,188.16947579034604,64273,70,150528,P
8,324,175.6503344688099,67467,70,150528,P
8,340,153.0625213345047,70661,70,150528,P
8,356,134.54147382290105,73855,70,150528,P
8,372,140.23713188362308,77049,70,150528,P
9,0,0.0,150528,67,150528,B
9,4,405.8671273291111,3589,67,150528,B
9,20,405.5045288172551,6783,67,150528,B
9,36,403.933288785629,9976,67,150528,B
9,52,388.3712268085219,13170,67,150528,B
9,68,398.9132297225297,16364,67,150528,B
9,84,369.0841350588016,19558,67,150528,B
9,100,355.89242270216346,22752,67,150528,B
9,116,394.3624745705165,25946,67,150528,B
9,132,295.0753412791528,29140,67,150528,B
9,148,192.5673491146881,32334,67,150528,B
9,164,271.40896789496765,35528,67,150528,B
9,180,231.41236872179437,38722,67,150528,B
9,196,197.2695326723624,41916,67,150528,B
9,212,262.4749039183371,45110,67,150528,B
9,228,199.14583992795087,48304,67,150528,B
9,244,160.96995461848564,51497,67,150528,B
9,260,156.10308017930947,54691,67,150528,B
9,276,197.19381846953183,57885,67,150528,B
9,292,181.54277981375344,61079,67,150528,B
9,308,188.16947579034604,64273,67,150528,B
9,324,175.6503344688099,67467,67,150528,B
9,340,153.0625213345047,70661,67,150528,B
9,356,134.54147382290105,73855,67,150528,B
9,372,140.23713188362308,77049,67,150528,B
10,0,0.0,150528,67,150528,B
10,4,405.8671273291111,3589,67,150528,B
10,20,405.5045288172551,6783,67,150528,B
10,36,403.933288785629,9976,67,150528,B
10,52,388.3712268085219,13170,67,150528,B
10,68,398.9132297225297,16364,67,150528,B
10,84,369.0841350588016,19558,67,150528,B
10,100,355.89242270216346,22752,67,150528,B
10,116,394.3624745705165,25946,67,150528,B
10,132,295.0753412791528,29140,67,150528,B
10,148,192.5673491146881,32334,67,150528,B
10,164,271.40896789496765,35528,67,150528,B
10,180,231.41236872179437,38722,67,150528,B
10,196,197.2695326723624,41916,67,150528,B
10,212,262.4749039183371,45110,67,150528,B
10,228,199.14583992795087,48304,67,150528,B
10,244,160.96995461848564,51497,67,150528,B
10,260,156.10308017930947,54691,67,150528,B
10,276,197.19381846953183,57885,67,150528,B
10,292,181.54277981375344,61079,67,150528,B
10,308,188.16947579034604,64273,67,150528,B
10,324,175.6503344688099,67467,67,150528,B
10,340,153.0625213345047,70661,67,150528,B
10,356,134.54147382290105,73855,67,150528,B
10,372,140.23713188362308,77049,67,150528,B
11,0,0.0,150528,67,150528,B
11,4,405.8671273291111,3589,67,150528,B
11,20,405.5045288172551,6783,67,150528,B
11,36,403.933288785629,9976,67,150528,B
11,52,388.3712268085219,13170,67,150528,B
11,68,398.9132297225297,16364,67,150528,B
11,84,369.0841047791764,19558,67,150528,B
11,100,355.89242270216346,22752,67,150528,B
11,116,394.3624745705165,25946,67,150528,B
11,132,295.0753412791528,29140,67,150528,B
11,148,192.5673491146881,32334,67,150528,B
11,164,271.40896789496765,35528,67,150528,B
11,180,231.41236872179437,38722,67,150528,B
11,196,197.2695326723624,41916,67,150528,B
11,212,262.4749039183371,45110,67,150528,B
11,228,199.14583992795087,48304,67,150528,B
11,244,160.96995461848564,51497,67,150528,B
11,260,156.10308017930947,54691,67,150528,B
11,276,197.19381846953183,57885,67,150528,B
11,292,181.54277981375344,61079,67,150528,B
11,308,188.16947579034604,64273,67,150528,B
11,324,175.6503344688099,67467,67,150528,B
11,340,153.0625213345047,70661,67,150528,B
11,356,134.54147382290105,73855,67,150528,B
11,372,140.23713188362308,77049,67,150528,B
12,0,0.0,150528,70,150528,P
12,4,405.8671273291111,3589,70,150528,P
12,20,405.5045288172551,6783,70,150528,P
12,36,403.933288785629,9976,70,150528,P
12,52,388.3712268085219,13170,70,150528,P
12,68,398.9132297225297,16364,70,150528,P
12,84,369.0841350588016,19558,70,150528,P
12,100,355.89242270216346,22752,70,150528,P
12,116,394.3624745705165,25946,70,150528,P
12,132,295.0753412791528,29140,70,150528,P
12,148,192.5673491146881,32334,70,150528,P
12,164,271.40896789496765,35528,70,150528,P
12,180,231.41236872179437,38722,70,150528,P
12,196,197.2695326723624,41916,70,150528,P
12,212,262.4749039183371,45110,70,150528,P
12,228,199.14583992795087,48304,70,150528,P
12,244,160.96995461848564,51497,70,150528,P
12,260,156.10308017930947,54691,70,150528,P
12,276,197.19381846953183,57885,70,150528,P
12,292,181.54277981375344,61079,70,150528,P
12,308,188.16947579034604,64273,70,150528,P
12,324,175.6503344688099,67467,70,150528,P
12,340,153.0625213345047,70661,70,150528,P
12,356,134.54147382290105,73855,70,150528,P
12,372,140.23713188362308,77049,70,150528,P
13,0,0.0,150528,67,150528,B
13,4,405.8671273291111,3589,67,150528,B
13,20,405.5045288172551,6783,67,150528,B
13,36,403.933288785629,9976,67,150528,B
13,52,388.3712268085219,13170,67,150528,B
13,68,398.9132297225297,16364,67,150528,B
13,84,369.0841350588016,19558,67,150528,B
13,100,355.89242270216346,22752,67,150528,B
13,116,394.3624745705165,25946,67,150528,B
13,132,295.0753412791528,29140,67,150528,B
13,148,192.5673491146881,32334,67,150528,B
13,164,271.40896789496765,35528,67,150528,B
13,180,231.41236872179437,38722,67,150528,B
13,196,197.2695326723624,41916,67,150528,B
13,212,262.4749039183371,45110,67,150528,B
13,228,199.14583992795087,48304,67,150528,B
13,244,160.96995461848564,51497,67,150528,B
13,260,156.10308017930947,54691,67,150528,B
13,276,197.19381846953183,57885,67,150528,B
13,292,181.54277981375344,61079,67,150528,B
13,308,188.16947579034604,64273,67,150528,B
13,324,175.6503344688099,67467,67,150528,B
13,340,153.0625213345047,70661,67,150528,B
13,356,134.54147382290105,73855,67,150528,B
13,372,140.23713188362308,77049,67,150528,B
14,0,0.0,150528,67,150528,B
14,4,405.8671273291111,3589,67,150528,B
14,20,405.5045288172551,6783,67,150528,B
14,36,403.933288785629,9976,67,150528,B
14,52,388.3712268085219,13170,67,150528,B
14,68,398.9132297225297,16364,67,150528,B
14,84,369.0841350588016,19558,67,150528,B
14,100,355.89242270216346,22752,67,150528,B
14,116,394.3624745705165,25946,67,150528,B
14,132,295.0753412791528,29140,67,150528,B
14,148,192.5673491146881,32334,67,150528,B
14,164,271.40896789496765,35528,67,150528,B
14,180,231.41236872179437,38722,67,150528,B
14,196,197.2695326723624,41916,67,150528,B
14,212,262.4749039183371,45110,67,150528,B
14,228,199.14583992795087,48304,67,150528,B
14,244,160.96995461848564,51497,67,150528,B
14,260,156.10308017930947,54691,67,150528,B
14,276,197.19381846953183,57885,67,150528,B
14,292,181.54277981375344,61079,67,150528,B
14,308,188.16947579034604,64273,67,150528,B
14,324,175.6503344688099,67467,67,150528,B
14,340,153.0625213345047,70661,67,150528,B
14,356,134.54147382290105,73855,67,150528,B
14,372,140.23713188362308,77049,67,150528,B
15,0,0.0,150528,67,150528,B
15,4,405.8671273291111,3589,67,150528,B
15,20,405.5045288172551,6783,67,150528,B
15,36,403.933288785629,9976,67,150528,B
15,52,388.3712268085219,13170,67,150528,B
15,68,398.9132297225297,16364,67,150528,B
15,84,369.0841350588016,19558,67,150528,B
15,100,355.89242270216346,22752,67,150528,B
15,116,394.3624745705165,25946,67,150528,B
15,132,295.0753412791528,29140,67,150528,B
15,148,192.5673491146881,32334,67,150528,B
15,164,271.40896789496765,35528,67,150528,B
15,180,231.41236872179437,38722,67,150528,B
15,196,197.2695326723624,41916,67,150528,B
15,212,262.4749039183371,45110,67,150528,B
15,228,199.14583992795087,48304,67,150528,B
15,244,160.96995461848564,51497,67,150528,B
15,260,156.10308017930947,54691,67,150528,B
15,276,197.19381846953183,57885,67,150528,B
15,292,181.54277981375344,61079,67,150528,B
15,308,188.16947579034604,64273,67,150528,B
15,324,175.6503344688099,67467,67,150528,B
15,340,153.0625213345047,70661,67,150528,B
15,356,134.54147382290105,73855,67,150528,B
15,372,140.23716216324829,77049,67,150528,B
16,0,0.0,150528,69,150528,P
16,4,405.8671273291111,3589,69,150528,P
16,20,405.5045288172551,6783,69,150528,P
16,36,403.933288785629,9976,69,150528,P
16,52,388.3712268085219,13170,69,150528,P
16,68,398.9132297225297,16364,69,150528,P
16,84,369.0841350588016,19558,69,150528,P
16,100,355.89242270216346,22752,69,150528,P
16,116,394.3624745705165,25946,69,150528,P
16,132,295.0753412791528,29140,69,150528,P
16,148,192.5673491146881,32334,69,150528,P
16,164,271.40896789496765,35528,69,150528,P
16,180,231.41236872179437,38722,69,150528,P
16,196,197.2695326723624,41916,69,150528,P
16,212,262.4749039183371,45110,69,150528,P
16,228,199.14583992795087,48304,69,150528,P
16,244,160.96995461848564,51497,69,150528,P
16,260,156.10308017930947,54691,69,150528,P
16,276,197.19381846953183,57885,69,150528,P
16,292,181.54277981375344,61079,69,150528,P
16,308,188.16947579034604,64273,69,150528,P
16,324,175.6503344688099,67467,69,150528,P
16,340,153.0625213345047,70661,69,150528,P
16,356,134.54147382290105,73855,69,150528,P
16,372,140.23713188362308,77049,69,150528,P
17,0,0.0,150528,67,150528,B
17,4,405.8671273291111,3589,67,150528,B
17,20,405.5045288172551,6783,67,150528,B
17,36,403.933288785629,9976,67,150528,B
17,52,388.3712268085219,13170,67,150528,B
17,68,398.9132297225297,16364,67,150528,B
17,84,369.0841047791764,19558,67,150528,B
17,100,355.89242270216346,22752,67,150528,B
17,116,394.3624745705165,25946,67,150528,B
17,132,295.0753412791528,29140,67,150528,B
17,148,192.5673491146881,32334,67,150528,B
17,164,271.40896789496765,35528,67,150528,B
17,180,231.41236872179437,38722,67,150528,B
17,196,197.2695326723624,41916,67,150528,B
17,212,262.4749039183371,45110,67,150528,B
17,228,199.14583992795087,48304,67,150528,B
17,244,160.96995461848564,51497,67,150528,B
17,260,156.10308017930947,54691,67,150528,B
17,276,197.19381846953183,57885,67,150528,B
17,292,181.54277981375344,61079,67,150528,B
17,308,188.16947579034604,64273,67,150528,B
17,324,175.6503344688099,67467,67,150528,B
17,340,153.0625213345047,70661,67,150528,B
17,356,134.54147382290105,73855,67,150528,B
17,372,140.23713188362308,77049,67,150528,B
18,0,0.0,150528,67,150528,B
18,4,405.8671273291111,3589,67,150528,B
18,20,405.5045288172551,6783,67,150528,B
18,36,403.933288785629,9976,67,150528,B
18,52,388.3712268085219,13170,67,150528,B
18,68,398.9132297225297,16364,67,150528,B
18,84,369.0841047791764,19558,67,150528,B
18,100,355.89242270216346,22752,67,150528,B
18,116,394.3624745705165,25946,67,150528,B
18,132,295.0753412791528,29140,67,150528,B
18,148,192.5673491146881,32334,67,150528,B
18,164,271.40896789496765,35528,67,150528,B
18,180,231.41236872179437,38722,67,150528,B
18,196,197.2695326723624,41916,67,150528,B
18,212,262.4749341979623,45110,67,150528,B
18,228,199.14583992795087,48304,67,150528,B
18,244,160.96995461848564,51497,67,150528,B
18,260,156.10308017930947,54691,67,150528,B
18,276,197.19381846953183,57885,67,150528,B
18,292,181.54277981375344,61079,67,150528,B
18,308,188.16947579034604,64273,67,150528,B
18,324,175.6503344688099,67467,67,150528,B
18,340,153.0625213345047,70661,67,150528,B
18,356,134.54147382290105,73855,67,150528,B
18,372,140.23713188362308,77049,67,150528,B
19,0,0.0,150528,67,150528,B
19,4,405.8671273291111,3589,67,150528,B
19,20,405.5045288172551,6783,67,150528,B
19,36,403.933288785629,9976,67,150528,B
19,52,388.3712268085219,13170,67,150528,B
19,68,398.9132297225297,16364,67,150528,B
19,84,369.0841350588016,19558,67,150528,B
19,100,355.89242270216346,22752,67,150528,B
19,116,394.3624745705165,25946,67,150528,B
19,132,295.0753412791528,29140,67,150528,B
19,148,192.5673491146881,32334,67,150528,B
19,164,271.40896789496765,35528,67,150528,B
19,180,231.41236872179437,38722,67,150528,B
19,196,197.2695326723624,41916,67,150528,B
19,212,262.4749039183371,45110,67,150528,B
19,228,199.14583992795087,48304,67,150528,B
19,244,160.96995461848564,51497,67,150528,B
19,260,156.10308017930947,54691,67,150528,B
19,276,197.19381846953183,57885,67,150528,B
19,292,181.54277981375344,61079,67,150528,B
19,308,188.16947579034604,64273,67,150528,B
19,324,175.6503344688099,67467,67,150528,B
19,340,153.0625213345047,70661,67,150528,B
19,356,134.54147382290105,73855,67,150528,B
19,372,140.23713188362308,77049,67,150528,B
20,0,0.0,150528,69,150528,P
20,4,405.8671273291111,3589,69,150528,P
20,20,405.5045288172551,6783,69,150528,P
20,36,403.933288785629,9976,69,150528,P
20,52,388.3712268085219,13170,69,150528,P
20,68,398.9132297225297,16364,69,150528,P
20,84,369.0841047791764,19558,69,150528,P
20,100,355.89242270216346,22752,69,150528,P
20,116,394.3624745705165,25946,69,150528,P
20,132,295.0753412791528,29140,69,150528,P
20,148,192.5673491146881,32334,69,150528,P
20,164,271.40896789496765,35528,69,150528,P
20,180,231.41236872179437,38722,69,150528,P
20,196,197.2695326723624,41916,69,150528,P
20,212,262.4749039183371,45110,69,150528,P
20,228,199.14583992795087,48304,69,150528,P
20,244,160.96995461848564,51497,69,150528,P
20,260,156.10308017930947,54691,69,150528,P
20,276,197.19381846953183,57885,69,150528,P
20,292,181.54277981375344,61079,69,150528,P
20,308,188.16947579034604,64273,69,150528,P
20,324,175.6503344688099,67467,69,150528,P
20,340,153.0625213345047,70661,69,150528,P
20,356,134.54147382290105,73855,69,150528,P
20,372,140.23713188362308,77049,69,150528,P
21,0,0.0,150528,68,150528,B
21,4,405.8671273291111,3589,68,150528,B
21,20,405.5045288172551,6783,68,150528,B
21,36,403.933288785629,9976,68,150528,B
21,52,388.3712268085219,13170,68,150528,B
21,68,398.9132297225297,16364,68,150528,B
21,84,369.0841047791764,19558,68,150528,B
21,100,355.89242270216346,22752,68,150528,B
21,116,394.3624745705165,25946,68,150528,B
21,132,295.0753412791528,29140,68,150528,B
21,148,192.5673491146881,32334,68,150528,B
21,164,271.40896789496765,35528,68,150528,B
21,180,231.41236872179437,38722,68,150528,B
21,196,197.2695326723624,41916,68,150528,B
21,212,262.4749039183371,45110,68,150528,B
21,228,199.14583992795087,48304,68,150528,B
21,244,160.96995461848564,51497,68,150528,B
21,260,156.10308017930947,54691,68,150528,B
21,276,197.19381846953183,57885,68,150528,B
21,292,181.54277981375344,61079,68,150528,B
21,308,188.16947579034604,64273,68,150528,B
21,324,175.6503344688099,67467,68,150528,B
21,340,153.0625213345047,70661,68,150528,B
21,356,134.54147382290105,73855,68,150528,B
21,372,140.23713188362308,77049,68,150528,B
22,0,0.0,150528,68,150528,B
22,4,405.8671273291111,3589,68,150528,B
22,20,405.5045288172551,6783,68,150528,B
22,36,403.933288785629,9976,68,150528,B
22,52,388.3712268085219,13170,68,150528,B
22,68,398.9132297225297,16364,68,150528,B
22,84,369.0841047791764,19558,68,150528,B
22,100,355.89242270216346,22752,68,150528,B
22,116,394.3624745705165,25946,68,150528,B
22,132,295.0753412791528,29140,68,150528,B
22,148,192.5673491146881,32334,68,150528,B
22,164,271.40896789496765,35528,68,150528,B
22,180,231.41236872179437,38722,68,150528,B
22,196,197.2695326723624,41916,68,150528,B
22,212,262.4749039183371,45110,68,150528,B
22,228,199.14583992795087,48304,68,150528,B
22,244,160.96995461848564,51497,68,150528,B
22,260,156.10308017930947,54691,68,150528,B
22,276,197.19381846953183,57885,68,150528,B
22,292,181.54277981375344,61079,68,150528,B
22,308,188.16947579034604,64273,68,150528,B
22,324,175.6503344688099,67467,68,150528,B
22,340,153.0625213345047,70661,68,150528,B
22,356,134.54147382290105,73855,68,150528,B
22,372,140.23713188362308,77049,68,150528,B
24,0,0.0,150528,49949,150528,I
24,4,498.2553205336444,3589,49949,150528,I
24,20,458.3957669441588,6783,49949,150528,I
24,36,329.0166512830183,9976,49949,150528,I
24,52,264.5820024772547,13170,49949,150528,I
24,68,282.9896225128323,16364,49949,150528,I
24,84,322.86467927042395,19558,49949,150528,I
24,100,236.76199122564867,22752,49949,150528,I
24,116,223.52158923167732,25946,49949,150528,I
24,132,288.01107443869114,29140,49949,150528,I
24,148,190.2631301956717,32334,49949,150528,I
24,164,198.7832414160948,35528,49949,150528,I
24,180,203.20147778838876,38722,49949,150528,I
24,196,188.016745360801,41916,49949,150528,I
24,212,202.58678625687023,45110,49949,150528,I
24,228,183.5008269175887,48304,49949,150528,I
24,244,174.78816756047308,51497,49949,150528,I
24,260,169.3949121166952,54691,49949,150528,I
24,276,173.19093247060664,57885,49949,150528,I
24,292,178.48396235494874,61079,49949,150528,I
24,308,185.098334524082,64273,49949,150528,I
24,324,176.55371194705367,67467,49949,150528,I
24,340,171.40301144099794,70661,49949,150528,I
24,356,186.26528099994172,73855,49949,150528,I
24,372,219.4407133036293,77049,49949,150528,I
26,0,0.0,150528,98854,150528,P
26,4,542.4648148007691,3589,98854,150528,P
26,20,406.02237096754834,6783,98854,150528,P
26,36,327.8536714380607,9976,98854,150528,P
26,52,282.56758509669453,13170,98854,150528,P
26,68,280.57788064470515,16364,98854,150528,P
26,84,405.10598839027807,19558,98854,150528,P
26,100,229.23645971459337,22752,98854,150528,P
26,116,254.022316262126,25946,98854,150528,P
26,132,213.2187650771812,29140,98854,150528,P
26,148,209.38706018496305,32334,98854,150528,P
26,164,214.3623054027557,35528,98854,150528,P
26,180,231.67085074237548,38722,98854,150528,P
26,196,201.70985803124492,41916,98854,150528,P
26,212,196.9850404537283,45110,98854,150528,P
26,228,231.67631621472535,48304,98854,150528,P
26,244,190.4919533233624,51497,98854,150528,P
26,260,195.52006676676683,54691,98854,150528,P
26,276,195.78531628358175,57885,98854,150528,P
26,292,200.8951847150456,61079,98854,150528,P
26,308,189.4515605410561,64273,98854,150528,P
26,324,184.9162025784608,67467,98854,150528,P
26,340,252.64221636462025,70661,98854,150528,P
26,356,186.793932976434,73855,98854,150528,P
26,372,186.8601545167621,77049,98854,150528,P
27,0,0.0,150528,25456,150528,P
27,4,505.5135283735581,3589,25456,150528,P
27,20,390.0178933865391,6783,25456,150528,P
27,36,314.0668130479753,9976,25456,150528,P
27,52,260.4160408023745,13170,25456,150528,P
27,68,276.98898806702346,16364,25456,150528,P
27,84,393.0520935100503,19558,25456,150528,P
27,100,219.06367141054943,22752,25456,150528,P
27,116,226.8925290671177,25946,25456,150528,P
27,132,212.72013534908183,29140,25456,150528,P
