user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms,expected_frames,received_frames,late_frames,lost_frames,delivery_ratio,loss_ratio,missing_only_lost,incomplete_lost,eval_source
0,billiardstest,model,adaptive,658.545,0.455,2.29379,1000,500,45,500,0.5,0.5,500,0,summary
1,billiardstest,model,adaptive,772.441,0.306,4.48213,1000,499,193,501,0.499,0.501,501,0,summary
2,billiardstest,model,adaptive,806.836,0.264,4.05539,1000,500,236,500,0.5,0.5,500,0,summary
3,billiardstest,model,adaptive,712.005,0.387,2.68031,1000,500,113,500,0.5,0.5,500,0,summary
4,billiardstest,model,adaptive,810.299,0.261,3.46799,1000,500,239,500,0.5,0.5,500,0,summary
5,billiardstest,model,adaptive,828.501,0.238,3.41782,1000,500,262,500,0.5,0.5,500,0,summary
6,billiardstest,model,adaptive,713.208,0.382,2.64546,1000,500,118,500,0.5,0.5,500,0,summary
7,billiardstest,model,adaptive,747.203,0.337,2.9525,1000,500,163,500,0.5,0.5,500,0,summary
8,billiardstest,model,adaptive,711.574,0.383,2.60335,1000,500,117,500,0.5,0.5,500,0,summary
0,billiardstest,static,5,895.563,0.48,2.26281,1000,500,20,500,0.5,0.5,500,0,summary
1,billiardstest,static,5,910.461,0.424,2.75695,1000,500,76,500,0.5,0.5,500,0,summary
2,billiardstest,static,5,910.965,0.416,2.76539,1000,500,84,500,0.5,0.5,500,0,summary
3,billiardstest,static,5,899.69,0.469,2.39831,1000,500,31,500,0.5,0.5,500,0,summary
4,billiardstest,static,5,912.857,0.412,2.81099,1000,500,88,500,0.5,0.5,500,0,summary
5,billiardstest,static,5,911.78,0.412,2.82282,1000,500,88,500,0.5,0.5,500,0,summary
6,billiardstest,static,5,898.582,0.469,2.38646,1000,500,31,500,0.5,0.5,500,0,summary
7,billiardstest,static,5,907.041,0.437,2.6015,1000,500,63,500,0.5,0.5,500,0,summary
8,billiardstest,static,5,902.129,0.457,2.45435,1000,500,43,500,0.5,0.5,500,0,summary
0,billiardstest,static,10,762.872,0.477,2.25846,1000,500,23,500,0.5,0.5,500,0,summary
1,billiardstest,static,10,808.797,0.387,6.23032,1000,499,112,501,0.499,0.501,501,0,summary
2,billiardstest,static,10,808.428,0.39,2.88339,1000,500,110,500,0.5,0.5,500,0,summary
