user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms,expected_frames,received_frames,late_frames,lost_frames,delivery_ratio,loss_ratio,missing_only_lost,incomplete_lost,eval_source
0,billiardstest,model,adaptive,632.092,0.437,2.32426,1000,500,63,500,0.5,0.5,500,0,summary
1,billiardstest,model,adaptive,873.299,0.169,7.65568,1000,496,327,504,0.496,0.504,504,0,summary
2,billiardstest,model,adaptive,958.479,0.072,8.80866,1000,495,423,505,0.495,0.505,505,0,summary
3,billiardstest,model,adaptive,706.292,0.365,5.65631,1000,500,135,500,0.5,0.5,500,0,summary
0,billiardstest,static,5,894.083,0.49,2.25393,1000,500,10,500,0.5,0.5,500,0,summary
1,billiardstest,static,5,914.127,0.406,2.87695,1000,500,94,500,0.5,0.5,500,0,summary
2,billiardstest,static,5,916.76,0.398,2.89739,1000,500,102,500,0.5,0.5,500,0,summary
3,billiardstest,static,5,898.194,0.472,2.36231,1000,500,28,500,0.5,0.5,500,0,summary
0,billiardstest,static,10,759.208,0.484,2.27385,1000,500,16,500,0.5,0.5,500,0,summary
1,billiardstest,static,10,797.762,0.41,2.76895,1000,500,90,500,0.5,0.5,500,0,summary
2,billiardstest,static,10,824.942,0.361,3.21339,1000,500,139,500,0.5,0.5,500,0,summary
3,billiardstest,static,10,774.147,0.457,2.44231,1000,500,43,500,0.5,0.5,500,0,summary
0,billiardstest,static,15,694.776,0.484,2.27713,1000,500,16,500,0.5,0.5,500,0,summary
1,billiardstest,static,15,774.308,0.365,3.08495,1000,500,135,500,0.5,0.5,500,0,summary
2,billiardstest,static,15,796.188,0.333,3.41339,1000,500,167,500,0.5,0.5,500,0,summary
3,billiardstest,static,15,712.005,0.459,2.44031,1000,500,41,500,0.5,0.5,500,0,summary
0,billiardstest,static,20,665.223,0.472,2.28572,1000,500,28,500,0.5,0.5,500,0,summary
1,billiardstest,static,20,747.569,0.361,3.09295,1000,500,139,500,0.5,0.5,500,0,summary
2,billiardstest,static,20,819.179,0.265,3.70639,1000,500,235,500,0.5,0.5,500,0,summary
3,billiardstest,static,20,678.589,0.454,2.43631,1000,500,46,500,0.5,0.5,500,0,summary
0,billiardstest,static,25,641.379,0.469,2.29804,1000,500,31,500,0.5,0.5,500,0,summary
1,billiardstest,static,25,758.483,0.322,3.34595,1000,500,178,500,0.5,0.5,500,0,summary
2,billiardstest,static,25,811.037,0.257,3.63039,1000,500,243,500,0.5,0.5,500,0,summary
3,billiardstest,static,25,691.734,0.406,2.57231,1000,500,94,500,0.5,0.5,500,0,summary
0,billiardstest,static,30,632.382,0.457,2.29248,1000,500,43,500,0.5,0.5,500,0,summary
1,billiardstest,static,30,783.78,0.276,4.99334,1000,499,223,501,0.499,0.501,501,0,summary
2,billiardstest,static,30,894.634,0.146,8.20131,1000,498,352,502,0.498,0.502,502,0,summary
3,billiardstest,static,30,675.12,0.406,2.59031,1000,500,94,500,0.5,0.5,500,0,summary
0,billiardstest,static,35,616.761,0.459,2.29361,1000,500,41,500,0.5,0.5,500,0,summary
1,billiardstest,static,35,790.393,0.258,4.44297,1000,498,240,502,0.498,0.502,502,0,summary
2,billiardstest,static,35,861.329,0.179,7.93048,1000,496,317,504,0.496,0.504,504,0,summary
3,billiardstest,static,35,660.022,0.409,2.52631,1000,500,91,500,0.5,0.5,500,0,summary
0,billiardstest,static,40,620.732,0.442,2.34779,1000,500,58,500,0.5,0.5,500,0,summary
1,billiardstest,static,40,869.925,0.164,5.80067,1000,497,333,503,0.497,0.503,503,0,summary
2,billiardstest,static,40,965.682,0.057,10.6888,1000,492,435,508,0.492,0.508,508,0,summary
3,billiardstest,static,40,668.48,0.389,2.63031,1000,500,111,500,0.5,0.5,500,0,summary
0,billiardstest,static,45,626.819,0.426,2.34848,1000,500,74,500,0.5,0.5,500,0,summary
1,billiardstest,static,45,986.467,0.033,11.082,1000,492,459,508,0.492,0.508,508,0,summary
2,billiardstest,static,45,1016.68,0.0,12.9895,1000,491,491,509,0.491,0.509,509,0,summary
3,billiardstest,static,45,652.544,0.398,2.64231,1000,500,102,500,0.5,0.5,500,0,summary
0,billiardstest,static,50,618.631,0.428,2.35529,1000,500,72,500,0.5,0.5,500,0,summary
1,billiardstest,static,50,1016.68,0.0,7.73018,1000,496,496,504,0.496,0.504,504,0,summary
2,billiardstest,static,50,1016.68,0.0,10.4085,1000,490,490,510,0.49,0.51,510,0,summary
3,billiardstest,static,50,1003.92,0.014,9.28251,1000,496,482,504,0.496,0.504,504,0,summary
0,billiardstest,static,55,1016.68,0.0,2.79632,1000,500,500,500,0.5,0.5,500,0,summary
1,billiardstest,static,55,1016.68,0.0,12.17,1000,492,492,508,0.492,0.508,508,0,summary
2,billiardstest,static,55,1016.68,0.0,11.1474,1000,489,489,511,0.489,0.511,511,0,summary
3,billiardstest,static,55,1016.68,0.0,7.80794,1000,499,499,501,0.499,0.501,501,0,summary
0,billiardstest,static,60,1016.68,0.0,2.79745,1000,500,500,500,0.5,0.5,500,0,summary
1,billiardstest,static,60,1016.68,0.0,10.9898,1000,493,493,507,0.493,0.507,507,0,summary
2,billiardstest,static,60,1016.68,0.0,9.92917,1000,488,488,512,0.488,0.512,512,0,summary
3,billiardstest,static,60,1016.68,0.0,7.69039,1000,497,497,503,0.497,0.503,503,0,summary
0,billiardstest,static,65,1016.68,0.0,2.81037,1000,500,500,500,0.5,0.5,500,0,summary
1,billiardstest,static,65,1016.68,0.0,8.48784,1000,492,492,508,0.492,0.508,508,0,summary
2,billiardstest,static,65,1016.68,0.0,8.73138,1000,490,490,510,0.49,0.51,510,0,summary
3,billiardstest,static,65,1016.68,0.0,5.92887,1000,496,496,504,0.496,0.504,504,0,summary
0,billiardstest,static,70,1016.68,0.0,2.82953,1000,500,500,500,0.5,0.5,500,0,summary
1,billiardstest,static,70,1016.68,0.0,8.8578,1000,482,482,518,0.482,0.518,518,0,summary
2,billiardstest,static,70,1016.68,0.0,10.8605,1000,491,491,509,0.491,0.509,509,0,summary
3,billiardstest,static,70,1016.68,0.0,6.38463,1000,495,495,505,0.495,0.505,505,0,summary
0,billiardstest,static,75,1016.68,0.0,2.85355,1000,500,500,500,0.5,0.5,500,0,summary
1,billiardstest,static,75,1016.68,0.0,7.17116,1000,494,494,506,0.494,0.506,506,0,summary
2,billiardstest,static,75,1016.68,0.0,9.47809,1000,473,473,527,0.473,0.527,527,0,summary
3,billiardstest,static,75,1016.68,0.0,7.32462,1000,495,495,505,0.495,0.505,505,0,summary
0,billiardstest,static,80,1016.68,0.0,2.85458,1000,500,500,500,0.5,0.5,500,0,summary
1,billiardstest,static,80,1016.68,0.0,11.1007,1000,475,475,525,0.475,0.525,514,11,summary
2,billiardstest,static,80,1016.68,0.0,6.79779,1000,494,494,506,0.494,0.506,500,6,summary
3,billiardstest,static,80,1016.68,0.0,4.77599,1000,498,498,502,0.498,0.502,500,2,summary
