frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi,buffer_bytes,mcs_index,dl_utilization,n_active_ues
1,55,87.2769,43090,0.020906552,0.027500000,6.593448,1,87.276881,10.000000,12,0,18,0.864,5
2,55,88.090,43090,0.038036008,0.046500000,8.463992,1,88.090412,10.000000,12,0,18,0.996,5
3,55,88.505,43090,0.053242218,0.059000000,5.757782,1,88.505391,10.000000,12,0,18,0.519,3
4,55,86.837,43090,0.067915966,0.078000000,10.084034,0,1016.684637,10.000000,12,0,18,1.000,7
5,55,88.481,43090,0.082008144,0.087500000,5.491856,1,88.481298,10.000000,12,0,18,0.988,4
6,55,85.508,43090,0.095842922,0.100000000,4.157078,1,85.508498,10.000000,12,0,18,0.974,3
7,55,86.927,43090,0.108606246,0.117500000,8.893754,1,86.926972,10.000000,13,0,18,0.923,5
8,55,83.358,43090,0.125107956,0.128000000,2.892044,1,83.358334,10.000000,13,0,18,0.971,5
9,55,87.275,43090,0.138287497,0.141000000,2.712503,1,87.275308,10.000000,13,0,18,0.001,4
10,55,86.538,43090,0.154636848,0.158000000,3.363152,1,86.537661,10.000000,13,0,18,0.863,5
11,55,89.255,43090,0.169617064,0.175500000,5.882936,1,89.255123,10.000000,13,0,18,0.985,5
12,55,86.951,43090,0.184147744,0.188000000,3.852256,1,86.950592,10.000000,13,0,18,0.901,8
13,55,87.890,43090,0.197827641,0.205000000,7.172359,1,87.889510,10.000000,13,0,18,1.000,9
14,55,86.324,43090,0.210903019,0.217000000,6.096981,1,86.323520,10.000000,13,0,18,0.691,5
15,55,86.763,43090,0.224974737,0.228500000,3.525263,1,86.762637,10.000000,13,0,18,0.971,5
16,55,86.741,43090,0.238995947,0.244500000,5.504053,1,86.740753,10.000000,13,0,18,1.004,6
17,55,87.400,43090,0.251680753,0.255500000,3.819247,1,87.399533,10.000000,13,0,18,0.994,6
18,55,84.099,43090,0.266988569,0.275000000,8.011431,1,84.098749,10.000000,13,0,18,0.993,6
19,55,84.345,43090,0.282455451,0.292500000,10.044549,0,1016.684637,10.000000,13,0,18,0.897,7
20,55,80.918,43090,0.295187993,0.307500000,12.312007,0,1016.684637,10.000000,14,0,18,0.630,7
21,55,80.295,43090,0.310957704,0.315000000,4.042296,1,80.294540,10.000000,14,0,18,0.308,8
22,55,81.997,43090,0.324906444,0.327500000,2.593556,1,81.997141,10.000000,14,0,18,0.699,4
23,55,85.548,43090,0.338763668,0.341500000,2.736332,1,85.548061,10.000000,14,0,18,0.139,4
24,55,85.311,43090,0.353052028,0.358500000,5.447972,1,85.310751,10.000000,14,0,18,0.000,6
25,55,85.935,43090,0.366262663,0.369000000,2.737337,1,85.934690,10.000000,14,0,18,0.981,6
26,55,85.773,43090,0.380833679,0.384500000,3.666321,1,85.773137,10.000000,14,0,18,0.966,7
27,55,89.007,43090,0.398052861,0.401000000,2.947139,1,89.007488,10.000000,14,0,18,0.153,4
28,55,88.821,43090,0.414680553,0.422500000,7.819447,1,88.821334,10.000000,13,0,18,0.993,7
29,55,91.162,43090,0.428566466,0.438000000,9.433534,1,91.161610,10.000000,13,0,18,0.996,6
30,55,90.765,43090,0.441983680,0.448000000,6.016320,1,90.765111,10.000000,13,0,18,0.146,4
31,55,92.552,43090,0.456773673,0.459500000,2.726327,1,92.551948,10.000000,13,0,18,0.256,5
32,55,90.038,43090,0.469748455,0.474500000,4.751545,1,90.037867,10.000000,13,0,18,0.003,4
33,55,93.457,43090,0.484355710,0.493500000,9.144290,1,93.456506,10.000000,13,0,18,0.987,5
34,55,92.511,43090,0.498022955,0.508000000,9.977045,1,92.511160,10.000000,13,0,18,0.971,6
35,55,92.973,43090,0.513166788,0.521500000,8.333212,1,92.972784,10.000000,12,0,18,0.894,7
36,55,90.144,43090,0.528250753,0.532500000,4.249247,1,90.144447,10.000000,12,0,18,0.139,5
37,55,90.770,43090,0.541618417,0.549500000,7.881583,1,90.769822,10.000000,12,0,18,0.003,5
38,55,89.400,43090,0.554583087,0.564000000,9.416913,1,89.399610,10.000000,12,0,18,1.004,8
39,55,87.369,43090,0.568016812,0.576500000,8.483188,1,87.369425,10.000000,12,0,18,0.930,4
40,55,90.092,43090,0.582188211,0.593500000,11.311789,0,1016.684637,10.000000,12,0,18,1.004,7
41,55,90.498,43090,0.597422460,0.603000000,5.577540,1,90.497557,10.000000,12,0,18,1.003,5
42,55,84.888,43090,0.611594758,0.619500000,7.905242,1,84.887526,10.000000,12,0,18,0.831,6
43,55,86.943,43090,0.624538212,0.632000000,7.461788,1,86.943442,10.000000,12,0,18,0.000,5
44,55,85.053,43090,0.637316767,0.647500000,10.183233,0,1016.684637,10.000000,12,0,18,0.996,6
45,55,85.594,43090,0.652281500,0.655500000,3.218500,1,85.594378,10.000000,12,0,18,1.004,7
46,55,81.137,43090,0.666003617,0.673000000,6.996383,1,81.136890,10.000000,12,0,18,0.717,6
47,55,83.427,43090,0.679427427,0.687500000,8.072573,1,83.427213,10.000000,12,0,18,0.882,6
48,55,79.076,43090,0.692444008,0.698500000,6.055992,1,79.075848,10.000000,12,0,18,0.798,5
49,55,82.598,43090,0.706090339,0.715000000,8.909661,1,82.597923,10.000000,13,0,18,0.875,8
50,55,80.578,43090,0.720829097,0.725000000,4.170903,1,80.578304,10.000000,13,0,18,0.754,5
51,55,78.818,43090,0.733707181,0.739500000,5.792819,1,78.817521,10.000000,13,0,18,0.813,7
52,55,77.808,43090,0.746665870,0.750000000,3.334130,1,77.807822,10.000000,13,0,18,0.846,4
53,55,78.670,43090,0.760603066,0.767500000,6.896934,1,78.670437,10.000000,13,0,18,0.995,6
54,55,73.833,43090,0.773913023,0.776500000,2.586977,1,73.833470,10.000000,13,0,18,0.820,6
55,55,75.580,43090,0.787557392,0.795000000,7.442608,1,75.580267,10.000000,13,0,18,1.004,7
57,55,79.863,43090,0.815769872,0.890500000,74.730128,0,1016.684637,10.000000,12,0,18,0.139,6
58,55,78.479,43090,0.829662748,0.890500000,60.837252,0,1016.684637,10.000000,12,0,18,0.139,6
59,55,79.765,43090,0.844222470,0.890500000,46.277530,0,1016.684637,10.000000,12,0,18,0.139,6
60,55,76.411,43090,0.857623906,0.890500000,32.876094,0,1016.684637,10.000000,12,0,18,0.139,6
61,55,78.737,43090,0.873599247,0.890500000,16.900753,0,1016.684637,10.000000,12,0,18,0.139,6
62,55,77.967,43090,0.887833605,0.891000000,3.166395,1,77.967358,10.000000,12,0,18,0.139,6
64,55,82.059,43090,0.913689880,0.973500000,59.810120,0,1016.684637,10.000000,12,0,18,0.270,4
65,55,80.224,43090,0.926358836,0.973500000,47.141164,0,1016.684637,10.000000,12,0,18,0.270,4
66,55,78.936,43090,0.942116727,0.973500000,31.383273,0,1016.684637,10.000000,12,0,18,0.270,4
67,55,79.187,43090,0.956251980,0.973500000,17.248020,0,1016.684637,10.000000,12,0,18,0.270,4
