frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi,buffer_bytes,mcs_index,dl_utilization,n_active_ues
1,65,63.2753,50854,0.007443097,0.010000000,2.556903,1,63.275294,5.000000,14,0,18,0.348,3
2,65,63.895,50854,0.012470961,0.017500000,5.029039,0,1016.684637,5.000000,14,0,18,0.002,5
3,65,63.841,50854,0.017456584,0.020500000,3.043416,1,63.840849,5.000000,14,0,18,0.993,6
4,65,62.587,50854,0.026578944,0.031500000,4.921056,1,62.586995,5.000000,14,0,18,0.989,10
5,65,65.091,50854,0.032014927,0.037000000,4.985073,1,65.090979,5.000000,14,0,18,0.978,8
6,65,62.579,50854,0.037953604,0.043000000,5.046396,0,1016.684637,5.000000,14,0,18,0.860,7
7,65,64.093,50854,0.045791484,0.048500000,2.708516,1,64.093148,5.000000,14,0,18,0.974,7
8,65,60.851,50854,0.055367115,0.059000000,3.632885,1,60.850658,5.000000,14,0,18,0.996,8
9,65,64.224,50854,0.062006278,0.065500000,3.493722,1,64.224414,5.000000,14,0,18,0.780,6
10,65,63.006,50854,0.067376836,0.070500000,3.123164,1,63.006332,5.000000,14,0,18,0.982,8
11,65,65.487,50854,0.072945758,0.076000000,3.054242,1,65.486654,5.000000,14,0,18,0.864,6
12,65,63.955,50854,0.078256874,0.081500000,3.243126,1,63.955142,5.000000,14,0,18,0.779,6
13,65,64.412,50854,0.082758694,0.087000000,4.241306,1,64.411770,5.000000,14,0,18,0.952,8
14,65,63.389,50854,0.089433827,0.094500000,5.066173,0,1016.684637,5.000000,14,0,18,0.996,9
15,65,63.896,50854,0.096407554,0.099500000,3.092446,1,63.895851,5.000000,14,0,18,0.941,7
16,65,63.784,50854,0.100984709,0.113500000,12.515291,0,1016.684637,5.000000,14,60043,18,0.993,10
17,65,64.337,50854,0.105761327,0.115500000,9.738673,0,1016.684637,5.000000,14,50849,18,1.000,9
18,65,62.260,50854,0.110759088,0.120500000,9.740912,0,1016.684637,5.000000,14,23329,18,0.996,8
19,65,62.650,50854,0.115322773,0.124000000,8.677227,0,1016.684637,5.000000,14,23329,18,0.996,9
20,65,59.531,50854,0.120342605,0.127000000,6.657395,0,1016.684637,5.000000,14,1735,18,0.996,9
21,65,59.530,50854,0.124840547,0.128500000,3.659453,1,59.529550,5.000000,14,1735,18,0.996,9
22,65,60.429,50854,0.129758213,0.133000000,3.241787,1,60.428604,5.000000,14,0,18,0.860,7
23,65,62.921,50854,0.136736186,0.140500000,3.763814,1,62.921203,5.000000,14,0,18,0.996,8
