frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi,buffer_bytes,mcs_index,dl_utilization,n_active_ues
1,55,87.2769,86180,0.022099993,0.025500000,3.400007,1,87.276881,5.000000,15,0,18,0.000,1
2,55,88.090,86180,0.030798594,0.034000000,3.201406,1,88.090412,5.000000,15,0,18,0.002,3
3,55,88.505,86180,0.039885252,0.043000000,3.114748,1,88.505391,5.000000,15,0,18,1.003,4
4,55,86.837,86180,0.047532474,0.051000000,3.467526,1,86.837054,5.000000,15,0,18,0.992,3
5,55,88.481,86180,0.054773429,0.058000000,3.226571,1,88.481298,5.000000,15,0,18,0.923,4
6,55,85.508,86180,0.064498142,0.068500000,4.001858,1,85.508498,5.000000,15,0,18,0.923,3
7,55,86.927,86180,0.073022749,0.077000000,3.977251,1,86.926972,5.000000,15,0,18,0.757,4
8,55,83.358,86180,0.081682012,0.086000000,4.317988,1,83.358334,5.000000,15,0,18,0.952,4
9,55,87.275,86180,0.089725268,0.093500000,3.774732,1,87.275308,5.000000,15,0,18,1.004,4
10,55,86.538,86180,0.098028026,0.101500000,3.471974,1,86.537661,5.000000,15,0,18,1.004,4
11,55,89.255,86180,0.105402895,0.108500000,3.097105,1,89.255123,5.000000,14,0,18,0.809,3
12,55,86.951,86180,0.112960023,0.116000000,3.039977,1,86.950592,5.000000,15,0,18,0.849,5
13,55,87.890,86180,0.120357068,0.123500000,3.142932,1,87.889510,5.000000,15,0,18,0.824,4
14,55,86.324,86180,0.127950288,0.131000000,3.049712,1,86.323520,5.000000,15,0,18,0.952,4
15,55,86.763,86180,0.136664605,0.140000000,3.335395,1,86.762637,5.000000,15,0,18,0.952,4
16,55,86.741,86180,0.145837273,0.149000000,3.162727,1,86.740753,5.000000,15,0,18,0.952,4
17,55,87.400,86180,0.155827949,0.159000000,3.172051,1,87.399533,5.000000,15,0,18,0.938,4
18,55,84.099,86180,0.165355252,0.168500000,3.144748,1,84.098749,5.000000,15,0,18,0.861,3
19,55,84.345,86180,0.173208716,0.176500000,3.291284,1,84.344599,5.000000,15,0,18,0.757,4
20,55,80.918,86180,0.180497974,0.184000000,3.502026,1,80.917533,5.000000,15,0,18,1.004,4
21,55,80.295,86180,0.188128839,0.191500000,3.371161,1,80.294540,5.000000,15,0,18,0.952,4
22,55,81.997,86180,0.198014978,0.202000000,3.985022,1,81.997141,5.000000,15,0,18,1.004,4
23,55,85.548,86180,0.206160112,0.210000000,3.839888,1,85.548061,5.000000,15,0,18,0.960,5
24,55,85.311,86180,0.213278577,0.217500000,4.221423,1,85.310751,5.000000,15,0,18,0.890,5
