user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms,expected_frames,received_frames,late_frames,lost_frames,delivery_ratio,loss_ratio,missing_only_lost,incomplete_lost,eval_source
0,billiardstest,model,adaptive,439.821,0.954,2.26708,500,500,23,0,1.0,0.0,0,0,summary
1,billiardstest,model,adaptive,603.376,0.708,3.20028,500,500,146,0,1.0,0.0,0,0,summary
2,billiardstest,model,adaptive,628.279,0.648,3.7715,500,499,175,1,0.998,0.002,1,0,summary
3,billiardstest,model,adaptive,507.398,0.868,2.55797,500,500,66,0,1.0,0.0,0,0,summary
4,billiardstest,model,adaptive,564.589,0.78,2.95532,500,500,110,0,1.0,0.0,0,0,summary
5,billiardstest,model,adaptive,561.522,0.784,5.04912,500,498,106,2,0.996,0.004,2,0,summary
0,billiardstest,static,5,771.265,0.974,2.25517,500,500,13,0,1.0,0.0,0,0,summary
1,billiardstest,static,5,819.768,0.788,2.94128,500,500,106,0,1.0,0.0,0,0,summary
2,billiardstest,static,5,815.746,0.81,2.85939,500,500,95,0,1.0,0.0,0,0,summary
3,billiardstest,static,5,778.751,0.95,2.32097,500,500,25,0,1.0,0.0,0,0,summary
4,billiardstest,static,5,801.678,0.846,2.69232,500,500,77,0,1.0,0.0,0,0,summary
5,billiardstest,static,5,807.449,0.824,2.75949,500,500,88,0,1.0,0.0,0,0,summary
0,billiardstest,static,10,494.627,0.98,2.26923,500,500,10,0,1.0,0.0,0,0,summary
1,billiardstest,static,10,627.287,0.734,3.14928,500,500,133,0,1.0,0.0,0,0,summary
2,billiardstest,static,10,597.612,0.79,2.92139,500,500,105,0,1.0,0.0,0,0,summary
3,billiardstest,static,10,528.981,0.916,2.44997,500,500,42,0,1.0,0.0,0,0,summary
4,billiardstest,static,10,591.657,0.794,2.91932,500,500,103,0,1.0,0.0,0,0,summary
5,billiardstest,static,10,609.028,0.768,2.93049,500,500,116,0,1.0,0.0,0,0,summary
0,billiardstest,static,15,377.13,0.962,2.27745,500,500,19,0,1.0,0.0,0,0,summary
1,billiardstest,static,15,556.714,0.69,3.20628,500,500,155,0,1.0,0.0,0,0,summary
2,billiardstest,static,15,581.636,0.66,3.75628,500,499,169,1,0.998,0.002,1,0,summary
3,billiardstest,static,15,411.407,0.91,2.40797,500,500,45,0,1.0,0.0,0,0,summary
4,billiardstest,static,15,526.511,0.736,3.15332,500,500,132,0,1.0,0.0,0,0,summary
5,billiardstest,static,15,547.468,0.7,12.737,500,495,145,5,0.99,0.01,5,0,summary
0,billiardstest,static,20,314.338,0.942,2.27544,500,500,29,0,1.0,0.0,0,0,summary
