user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms,expected_frames,received_frames,late_frames,lost_frames,delivery_ratio,loss_ratio,missing_only_lost,incomplete_lost,eval_source
0,billiardstest,model,adaptive,468.822,0.964,2.26707,500,500,18,0,1.0,0.0,0,0,summary
1,billiardstest,model,adaptive,605.859,0.742,3.10828,500,500,129,0,1.0,0.0,0,0,summary
2,billiardstest,model,adaptive,640.979,0.68,3.23239,500,500,160,0,1.0,0.0,0,0,summary
3,billiardstest,model,adaptive,496.545,0.938,2.34297,500,500,31,0,1.0,0.0,0,0,summary
4,billiardstest,model,adaptive,593.962,0.764,3.06532,500,500,118,0,1.0,0.0,0,0,summary
5,billiardstest,model,adaptive,602.76,0.746,3.06449,500,500,127,0,1.0,0.0,0,0,summary
6,billiardstest,model,adaptive,505.965,0.932,2.3778,500,500,34,0,1.0,0.0,0,0,summary
7,billiardstest,model,adaptive,525.127,0.894,2.5245,500,500,53,0,1.0,0.0,0,0,summary
0,billiardstest,static,5,772.277,0.972,2.27846,500,500,14,0,1.0,0.0,0,0,summary
1,billiardstest,static,5,816.928,0.8,2.84528,500,500,100,0,1.0,0.0,0,0,summary
2,billiardstest,static,5,821.155,0.788,2.91839,500,500,106,0,1.0,0.0,0,0,summary
3,billiardstest,static,5,777.871,0.956,2.30297,500,500,22,0,1.0,0.0,0,0,summary
4,billiardstest,static,5,801.318,0.858,2.67432,500,500,71,0,1.0,0.0,0,0,summary
5,billiardstest,static,5,797.178,0.846,2.73349,500,500,77,0,1.0,0.0,0,0,summary
6,billiardstest,static,5,784.428,0.922,2.4288,500,500,39,0,1.0,0.0,0,0,summary
7,billiardstest,static,5,777.118,0.952,2.3375,500,500,24,0,1.0,0.0,0,0,summary
0,billiardstest,static,10,502.591,0.966,2.27558,500,500,17,0,1.0,0.0,0,0,summary
1,billiardstest,static,10,615.199,0.758,3.02428,500,500,121,0,1.0,0.0,0,0,summary
2,billiardstest,static,10,636.218,0.72,3.13639,500,500,140,0,1.0,0.0,0,0,summary
3,billiardstest,static,10,512.824,0.946,2.31797,500,500,27,0,1.0,0.0,0,0,summary
4,billiardstest,static,10,583.341,0.816,2.81232,500,500,92,0,1.0,0.0,0,0,summary
5,billiardstest,static,10,594.167,0.792,2.88649,500,500,104,0,1.0,0.0,0,0,summary
6,billiardstest,static,10,548.417,0.874,2.5698,500,500,63,0,1.0,0.0,0,0,summary
7,billiardstest,static,10,530.208,0.91,2.4765,500,500,45,0,1.0,0.0,0,0,summary
0,billiardstest,static,15,373.919,0.968,2.28119,500,500,16,0,1.0,0.0,0,0,summary
1,billiardstest,static,15,546.401,0.708,3.16828,500,500,146,0,1.0,0.0,0,0,summary
2,billiardstest,static,15,511.85,0.76,2.94339,500,500,120,0,1.0,0.0,0,0,summary
3,billiardstest,static,15,407.204,0.918,2.38297,500,500,41,0,1.0,0.0,0,0,summary
4,billiardstest,static,15,521.07,0.744,3.03832,500,500,128,0,1.0,0.0,0,0,summary
5,billiardstest,static,15,534.621,0.72,3.05649,500,500,140,0,1.0,0.0,0,0,summary
6,billiardstest,static,15,419.115,0.898,2.4768,500,500,51,0,1.0,0.0,0,0,summary
7,billiardstest,static,15,429.527,0.882,2.5625,500,500,59,0,1.0,0.0,0,0,summary
