user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms,expected_frames,received_frames,late_frames,lost_frames,delivery_ratio,loss_ratio,missing_only_lost,incomplete_lost,eval_source
0,billiardstest,model,adaptive,374.284,0.924,2.30327,500,500,38,0,1.0,0.0,0,0,summary
1,billiardstest,model,adaptive,571.081,0.632,3.48128,500,500,184,0,1.0,0.0,0,0,summary
2,billiardstest,model,adaptive,588.533,0.626,3.43239,500,500,187,0,1.0,0.0,0,0,summary
3,billiardstest,model,adaptive,408.252,0.886,2.50697,500,500,57,0,1.0,0.0,0,0,summary
4,billiardstest,model,adaptive,541.7,0.674,5.91325,500,499,162,1,0.998,0.002,1,0,summary
0,billiardstest,static,5,774.478,0.968,2.27207,500,500,16,0,1.0,0.0,0,0,summary
1,billiardstest,static,5,822.651,0.784,2.93528,500,500,108,0,1.0,0.0,0,0,summary
2,billiardstest,static,5,841.016,0.752,7.20751,500,490,114,10,0.98,0.02,10,0,summary
3,billiardstest,static,5,788.645,0.92,2.42297,500,500,40,0,1.0,0.0,0,0,summary
4,billiardstest,static,5,806.737,0.83,2.80032,500,500,85,0,1.0,0.0,0,0,summary
0,billiardstest,static,10,500.369,0.972,2.26378,500,500,14,0,1.0,0.0,0,0,summary
1,billiardstest,static,10,682.072,0.634,11.2018,500,494,177,6,0.988,0.012,6,0,summary
2,billiardstest,static,10,619.104,0.756,3.00839,500,500,122,0,1.0,0.0,0,0,summary
3,billiardstest,static,10,533.782,0.908,2.45597,500,500,46,0,1.0,0.0,0,0,summary
4,billiardstest,static,10,582.114,0.816,2.83532,500,500,92,0,1.0,0.0,0,0,summary
0,billiardstest,static,15,384.565,0.95,2.28722,500,500,25,0,1.0,0.0,0,0,summary
1,billiardstest,static,15,565.368,0.676,3.24028,500,500,162,0,1.0,0.0,0,0,summary
2,billiardstest,static,15,539.202,0.726,4.80514,500,492,129,8,0.984,0.016,8,0,summary
3,billiardstest,static,15,445.998,0.86,2.62297,500,500,70,0,1.0,0.0,0,0,summary
4,billiardstest,static,15,547.909,0.702,3.84641,500,499,148,1,0.998,0.002,1,0,summary
0,billiardstest,static,20,347.259,0.898,2.35373,500,500,51,0,1.0,0.0,0,0,summary
1,billiardstest,static,20,538.173,0.642,3.38828,500,500,179,0,1.0,0.0,0,0,summary
2,billiardstest,static,20,563.362,0.61,7.3555,500,490,185,10,0.98,0.02,10,0,summary
3,billiardstest,static,20,370.431,0.868,2.48597,500,500,66,0,1.0,0.0,0,0,summary
4,billiardstest,static,20,583.754,0.58,3.52832,500,500,210,0,1.0,0.0,0,0,summary
0,billiardstest,static,25,313.691,0.878,2.35108,500,500,61,0,1.0,0.0,0,0,summary
1,billiardstest,static,25,653.205,0.454,17.4233,500,485,258,15,0.97,0.03,15,0,summary
2,billiardstest,static,25,551.612,0.58,3.62228,500,498,208,2,0.996,0.004,2,0,summary
3,billiardstest,static,25,345.354,0.838,2.42197,500,500,81,0,1.0,0.0,0,0,summary
4,billiardstest,static,25,594.691,0.526,4.02328,500,499,236,1,0.998,0.002,1,0,summary
0,billiardstest,static,30,281.589,0.874,2.33422,500,500,63,0,1.0,0.0,0,0,summary
1,billiardstest,static,30,636.288,0.456,8.44012,500,490,262,10,0.98,0.02,10,0,summary
2,billiardstest,static,30,587.268,0.512,3.9645,500,498,242,2,0.996,0.004,2,0,summary
3,billiardstest,static,30,426.185,0.702,2.74497,500,500,149,0,1.0,0.0,0,0,summary
4,billiardstest,static,30,505.7,0.606,4.06636,500,498,195,2,0.996,0.004,2,0,summary
0,billiardstest,static,35,268.079,0.858,2.34576,500,500,71,0,1.0,0.0,0,0,summary
1,billiardstest,static,35,651.089,0.42,9.38058,500,495,285,5,0.99,0.01,5,0,summary
2,billiardstest,static,35,781.183,0.27,4.91328,500,496,361,4,0.992,0.008,4,0,summary
3,billiardstest,static,35,390.178,0.718,2.66197,500,500,141,0,1.0,0.0,0,0,summary
4,billiardstest,static,35,651.695,0.42,7.97011,500,493,283,7,0.986,0.014,7,0,summary
0,billiardstest,static,40,271.9,0.832,2.39126,500,500,84,0,1.0,0.0,0,0,summary
1,billiardstest,static,40,875.491,0.16,11.2214,500,489,409,11,0.978,0.022,11,0,summary
2,billiardstest,static,40,821.953,0.216,5.4077,500,494,386,6,0.988,0.012,6,0,summary
3,billiardstest,static,40,377.172,0.714,2.64197,500,500,143,0,1.0,0.0,0,0,summary
4,billiardstest,static,40,931.53,0.094,9.05611,500,491,444,9,0.982,0.018,9,0,summary
0,billiardstest,static,45,287.968,0.796,2.45602,500,500,102,0,1.0,0.0,0,0,summary
1,billiardstest,static,45,991.406,0.028,9.60629,500,494,480,6,0.988,0.012,6,0,summary
2,billiardstest,static,45,1016.68,0.0,6.19625,500,489,489,11,0.978,0.022,11,0,summary
3,billiardstest,static,45,483.167,0.584,4.22143,500,497,205,3,0.994,0.006,3,0,summary
4,billiardstest,static,45,888.138,0.14,7.58409,500,493,423,7,0.986,0.014,7,0,summary
0,billiardstest,static,50,631.161,0.414,2.68938,500,500,293,0,1.0,0.0,0,0,summary
1,billiardstest,static,50,1016.68,0.0,10.4946,500,489,489,11,0.978,0.022,11,0,summary
2,billiardstest,static,50,1016.68,0.0,6.41866,500,488,488,12,0.976,0.024,12,0,summary
3,billiardstest,static,50,1016.68,0.0,6.73672,500,492,492,8,0.984,0.016,8,0,summary
4,billiardstest,static,50,1016.68,0.0,7.69191,500,493,493,7,0.986,0.014,7,0,summary
0,billiardstest,static,55,1016.68,0.0,2.8369,500,500,500,0,1.0,0.0,0,0,summary
1,billiardstest,static,55,1016.68,0.0,7.95646,500,496,496,4,0.992,0.008,4,0,summary
2,billiardstest,static,55,1016.68,0.0,5.95465,500,472,472,28,0.944,0.056,28,0,summary
3,billiardstest,static,55,1016.68,0.0,5.48242,500,495,495,5,0.99,0.01,5,0,summary
4,billiardstest,static,55,1016.68,0.0,9.18338,500,492,492,8,0.984,0.016,8,0,summary
0,billiardstest,static,60,1016.68,0.0,3.45161,500,499,499,1,0.998,0.002,1,0,summary
1,billiardstest,static,60,1016.68,0.0,10.1652,500,493,493,7,0.986,0.014,7,0,summary
2,billiardstest,static,60,1016.68,0.0,5.93692,500,490,490,10,0.98,0.02,10,0,summary
3,billiardstest,static,60,1016.68,0.0,5.26628,500,495,495,5,0.99,0.01,5,0,summary
4,billiardstest,static,60,1016.68,0.0,11.8631,500,485,485,15,0.97,0.03,15,0,summary
0,billiardstest,static,65,1016.68,0.0,2.96323,500,500,500,0,1.0,0.0,0,0,summary
1,billiardstest,static,65,1016.68,0.0,9.62411,500,496,496,4,0.992,0.008,4,0,summary
2,billiardstest,static,65,1016.68,0.0,5.26509,500,494,494,6,0.988,0.012,6,0,summary
3,billiardstest,static,65,1016.68,0.0,5.34769,500,495,495,5,0.99,0.01,5,0,summary
4,billiardstest,static,65,1016.68,0.0,9.22533,500,479,479,21,0.958,0.042,21,0,summary
0,billiardstest,static,70,1016.68,0.0,3.51228,500,499,499,1,0.998,0.002,1,0,summary
1,billiardstest,static,70,1016.68,0.0,7.4163,500,496,496,4,0.992,0.008,4,0,summary
2,billiardstest,static,70,1016.68,0.0,6.45605,500,402,402,98,0.804,0.196,98,0,summary
3,billiardstest,static,70,1016.68,0.0,4.35708,500,497,497,3,0.994,0.006,3,0,summary
4,billiardstest,static,70,1016.68,0.0,8.85022,500,492,492,8,0.984,0.016,8,0,summary
0,billiardstest,static,75,1016.68,0.0,3.48417,500,499,499,1,0.998,0.002,1,0,summary
1,billiardstest,static,75,1016.68,0.0,11.1997,500,477,477,23,0.954,0.046,23,0,summary
2,billiardstest,static,75,1016.68,0.0,7.45532,500,469,469,31,0.938,0.062,31,0,summary
3,billiardstest,static,75,1016.68,0.0,5.17241,500,496,496,4,0.992,0.008,4,0,summary
4,billiardstest,static,75,1016.68,0.0,7.98932,500,474,474,26,0.948,0.052,26,0,summary
0,billiardstest,static,80,1016.68,0.0,4.59737,500,497,497,3,0.994,0.006,1,2,summary
1,billiardstest,static,80,1016.68,0.0,10.8706,500,484,484,16,0.968,0.032,2,14,summary
2,billiardstest,static,80,1016.68,0.0,8.11325,500,426,426,74,0.852,0.148,43,31,summary
3,billiardstest,static,80,1016.68,0.0,3.89292,500,499,499,1,0.998,0.002,0,1,summary
4,billiardstest,static,80,1016.68,0.0,8.59373,500,460,460,40,0.92,0.08,27,13,summary
