user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms,expected_frames,received_frames,late_frames,lost_frames,delivery_ratio,loss_ratio,missing_only_lost,incomplete_lost,eval_source
0,billiardstest,model,adaptive,326.729,0.952,2.28041,500,500,24,0,1.0,0.0,0,0,summary
1,billiardstest,model,adaptive,538.919,0.664,3.23628,500,500,168,0,1.0,0.0,0,0,summary
2,billiardstest,model,adaptive,576.018,0.604,3.39839,500,500,198,0,1.0,0.0,0,0,summary
3,billiardstest,model,adaptive,379.487,0.886,2.44897,500,500,57,0,1.0,0.0,0,0,summary
4,billiardstest,model,adaptive,483.839,0.74,2.97932,500,500,130,0,1.0,0.0,0,0,summary
5,billiardstest,model,adaptive,562.563,0.632,3.23649,500,500,184,0,1.0,0.0,0,0,summary
6,billiardstest,model,adaptive,379.01,0.9,2.4488,500,500,50,0,1.0,0.0,0,0,summary
7,billiardstest,model,adaptive,434.768,0.826,2.7815,500,500,87,0,1.0,0.0,0,0,summary
8,billiardstest,model,adaptive,441.984,0.816,2.67635,500,500,92,0,1.0,0.0,0,0,summary
0,billiardstest,static,5,770.284,0.984,2.26926,500,500,8,0,1.0,0.0,0,0,summary
1,billiardstest,static,5,809.368,0.826,2.82128,500,500,87,0,1.0,0.0,0,0,summary
2,billiardstest,static,5,802.519,0.856,2.66639,500,500,72,0,1.0,0.0,0,0,summary
3,billiardstest,static,5,783.981,0.934,2.38097,500,500,33,0,1.0,0.0,0,0,summary
4,billiardstest,static,5,807.56,0.84,2.77632,500,500,80,0,1.0,0.0,0,0,summary
5,billiardstest,static,5,802.784,0.854,2.67349,500,500,73,0,1.0,0.0,0,0,summary
6,billiardstest,static,5,780.232,0.942,2.3508,500,500,29,0,1.0,0.0,0,0,summary
7,billiardstest,static,5,798.235,0.88,2.6015,500,500,60,0,1.0,0.0,0,0,summary
8,billiardstest,static,5,788.311,0.912,2.45435,500,500,44,0,1.0,0.0,0,0,summary
0,billiardstest,static,10,497.74,0.974,2.26996,500,500,13,0,1.0,0.0,0,0,summary
1,billiardstest,static,10,618.643,0.74,9.26145,500,498,128,2,0.996,0.004,2,0,summary
2,billiardstest,static,10,591.955,0.8,2.84339,500,500,100,0,1.0,0.0,0,0,summary
3,billiardstest,static,10,539.598,0.896,2.50997,500,500,52,0,1.0,0.0,0,0,summary
4,billiardstest,static,10,590.828,0.8,2.97232,500,500,100,0,1.0,0.0,0,0,summary
5,billiardstest,static,10,617.39,0.76,3.92677,500,496,116,4,0.992,0.008,4,0,summary
6,billiardstest,static,10,530.756,0.912,2.4548,500,500,44,0,1.0,0.0,0,0,summary
7,billiardstest,static,10,566.502,0.844,2.7645,500,500,78,0,1.0,0.0,0,0,summary
8,billiardstest,static,10,560.722,0.858,2.61535,500,500,71,0,1.0,0.0,0,0,summary
0,billiardstest,static,15,376.089,0.964,2.27204,500,500,18,0,1.0,0.0,0,0,summary
1,billiardstest,static,15,551.806,0.694,5.55695,500,499,152,1,0.998,0.002,1,0,summary
2,billiardstest,static,15,489.804,0.792,2.83839,500,500,104,0,1.0,0.0,0,0,summary
3,billiardstest,static,15,421.018,0.896,2.46297,500,500,52,0,1.0,0.0,0,0,summary
4,billiardstest,static,15,531.358,0.732,3.11632,500,500,134,0,1.0,0.0,0,0,summary
5,billiardstest,static,15,544.89,0.714,3.08249,500,500,143,0,1.0,0.0,0,0,summary
