user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms,expected_frames,received_frames,late_frames,lost_frames,delivery_ratio,loss_ratio,missing_only_lost,incomplete_lost,eval_source
0,billiardstest,model,adaptive,382.504,0.946,2.27031,500,500,27,0,1.0,0.0,0,0,summary
1,billiardstest,model,adaptive,536.325,0.736,3.06728,500,500,132,0,1.0,0.0,0,0,summary
2,billiardstest,model,adaptive,482.204,0.838,2.69439,500,500,81,0,1.0,0.0,0,0,summary
3,billiardstest,model,adaptive,436.631,0.9,2.43797,500,500,50,0,1.0,0.0,0,0,summary
4,billiardstest,model,adaptive,506.734,0.79,5.20593,500,499,104,1,0.998,0.002,1,0,summary
5,billiardstest,model,adaptive,580.555,0.688,3.19249,500,500,156,0,1.0,0.0,0,0,summary
6,billiardstest,model,adaptive,424.178,0.908,2.4468,500,500,46,0,1.0,0.0,0,0,summary
0,billiardstest,static,5,773.321,0.966,2.27244,500,500,17,0,1.0,0.0,0,0,summary
1,billiardstest,static,5,815.641,0.798,2.84528,500,500,101,0,1.0,0.0,0,0,summary
2,billiardstest,static,5,800.651,0.866,2.65439,500,500,67,0,1.0,0.0,0,0,summary
3,billiardstest,static,5,781.192,0.934,2.36297,500,500,33,0,1.0,0.0,0,0,summary
4,billiardstest,static,5,803.878,0.844,2.75232,500,500,78,0,1.0,0.0,0,0,summary
5,billiardstest,static,5,812.839,0.822,2.84249,500,500,89,0,1.0,0.0,0,0,summary
6,billiardstest,static,5,778.047,0.95,2.3328,500,500,25,0,1.0,0.0,0,0,summary
0,billiardstest,static,10,509.18,0.952,2.27391,500,500,24,0,1.0,0.0,0,0,summary
1,billiardstest,static,10,626.875,0.732,3.08928,500,500,134,0,1.0,0.0,0,0,summary
2,billiardstest,static,10,589.058,0.804,2.83839,500,500,98,0,1.0,0.0,0,0,summary
3,billiardstest,static,10,513.735,0.944,2.32397,500,500,28,0,1.0,0.0,0,0,summary
4,billiardstest,static,10,596.591,0.784,2.97232,500,500,108,0,1.0,0.0,0,0,summary
5,billiardstest,static,10,607.717,0.766,3.01949,500,500,117,0,1.0,0.0,0,0,summary
