user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms,expected_frames,received_frames,late_frames,lost_frames,delivery_ratio,loss_ratio,missing_only_lost,incomplete_lost,eval_source
0,billiardstest,model,adaptive,439.293,0.97,2.26494,500,500,15,0,1.0,0.0,0,0,summary
1,billiardstest,model,adaptive,605.103,0.698,3.20828,500,500,151,0,1.0,0.0,0,0,summary
2,billiardstest,model,adaptive,595.864,0.732,3.09539,500,500,134,0,1.0,0.0,0,0,summary
3,billiardstest,model,adaptive,494.645,0.914,2.44497,500,500,43,0,1.0,0.0,0,0,summary
0,billiardstest,static,5,770.64,0.982,2.25346,500,500,9,0,1.0,0.0,0,0,summary
1,billiardstest,static,5,822.086,0.78,2.97728,500,500,110,0,1.0,0.0,0,0,summary
2,billiardstest,static,5,817.986,0.802,2.85539,500,500,99,0,1.0,0.0,0,0,summary
3,billiardstest,static,5,777.669,0.95,2.32097,500,500,25,0,1.0,0.0,0,0,summary
0,billiardstest,static,10,502.268,0.968,2.27162,500,500,16,0,1.0,0.0,0,0,summary
1,billiardstest,static,10,615.37,0.754,3.03528,500,500,123,0,1.0,0.0,0,0,summary
2,billiardstest,static,10,596.314,0.788,2.89939,500,500,106,0,1.0,0.0,0,0,summary
3,billiardstest,static,10,537.29,0.898,2.50397,500,500,51,0,1.0,0.0,0,0,summary
0,billiardstest,static,15,373.328,0.968,2.26487,500,500,16,0,1.0,0.0,0,0,summary
1,billiardstest,static,15,569.652,0.672,3.31528,500,500,164,0,1.0,0.0,0,0,summary
2,billiardstest,static,15,640.93,0.572,3.62539,500,500,214,0,1.0,0.0,0,0,summary
3,billiardstest,static,15,410.438,0.912,2.41797,500,500,44,0,1.0,0.0,0,0,summary
0,billiardstest,static,20,319.411,0.936,2.28544,500,500,32,0,1.0,0.0,0,0,summary
1,billiardstest,static,20,525.653,0.656,3.29828,500,500,172,0,1.0,0.0,0,0,summary
2,billiardstest,static,20,533.686,0.65,3.23239,500,500,175,0,1.0,0.0,0,0,summary
3,billiardstest,static,20,340.689,0.908,2.40097,500,500,46,0,1.0,0.0,0,0,summary
0,billiardstest,static,25,303.555,0.89,2.30625,500,500,55,0,1.0,0.0,0,0,summary
1,billiardstest,static,25,541.359,0.592,3.47228,500,500,204,0,1.0,0.0,0,0,summary
2,billiardstest,static,25,652.594,0.46,4.40181,500,496,266,4,0.992,0.008,4,0,summary
3,billiardstest,static,25,355.982,0.826,2.49797,500,500,87,0,1.0,0.0,0,0,summary
0,billiardstest,static,30,238.082,0.926,2.28957,500,500,37,0,1.0,0.0,0,0,summary
1,billiardstest,static,30,629.404,0.46,4.25328,500,500,270,0,1.0,0.0,0,0,summary
2,billiardstest,static,30,768.41,0.292,4.58761,500,497,351,3,0.994,0.006,3,0,summary
3,billiardstest,static,30,354.384,0.788,2.68197,500,500,106,0,1.0,0.0,0,0,summary
0,billiardstest,static,35,214.177,0.92,2.29989,500,500,40,0,1.0,0.0,0,0,summary
1,billiardstest,static,35,685.552,0.378,8.17321,500,497,308,3,0.994,0.006,3,0,summary
2,billiardstest,static,35,1016.68,0.0,6.82338,500,490,490,10,0.98,0.02,10,0,summary
3,billiardstest,static,35,331.404,0.786,2.47897,500,500,107,0,1.0,0.0,0,0,summary
0,billiardstest,static,40,201.416,0.91,2.29574,500,500,45,0,1.0,0.0,0,0,summary
1,billiardstest,static,40,723.252,0.326,7.57823,500,496,333,4,0.992,0.008,4,0,summary
2,billiardstest,static,40,765.84,0.282,4.27818,500,497,356,3,0.994,0.006,3,0,summary
3,billiardstest,static,40,378.37,0.714,2.70397,500,500,143,0,1.0,0.0,0,0,summary
0,billiardstest,static,45,224.064,0.866,2.31136,500,500,67,0,1.0,0.0,0,0,summary
1,billiardstest,static,45,926.853,0.098,10.5075,500,495,446,5,0.99,0.01,5,0,summary
2,billiardstest,static,45,1016.68,0.0,6.02913,500,490,490,10,0.98,0.02,10,0,summary
3,billiardstest,static,45,384.087,0.692,2.98403,500,499,153,1,0.998,0.002,1,0,summary
0,billiardstest,static,50,202.025,0.876,2.31023,500,500,62,0,1.0,0.0,0,0,summary
1,billiardstest,static,50,1016.68,0.0,9.66531,500,495,495,5,0.99,0.01,5,0,summary
2,billiardstest,static,50,1016.68,0.0,5.88366,500,494,494,6,0.988,0.012,6,0,summary
