user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms,expected_frames,received_frames,late_frames,lost_frames,delivery_ratio,loss_ratio,missing_only_lost,incomplete_lost,eval_source
0,billiardstest,model,adaptive,558.94,0.495,3.06644,1000,500,5,500,0.5,0.5,500,0,summary
1,billiardstest,model,adaptive,799.029,0.235,12.004,1000,482,247,518,0.482,0.518,510,8,summary
2,billiardstest,model,adaptive,851.516,0.179,16.4611,1000,464,285,536,0.464,0.536,513,23,summary
3,billiardstest,model,adaptive,673.235,0.372,4.60749,1000,498,126,502,0.498,0.502,502,0,summary
4,billiardstest,model,adaptive,842.594,0.188,8.45586,1000,454,266,546,0.454,0.546,524,22,summary
5,billiardstest,model,adaptive,888.663,0.14,13.2412,1000,456,316,544,0.456,0.544,533,11,summary
6,billiardstest,model,adaptive,619.867,0.429,3.5258,1000,500,71,500,0.5,0.5,500,0,summary
0,billiardstest,static,5,891.442,0.499,2.27765,1000,500,1,500,0.5,0.5,500,0,summary
1,billiardstest,static,5,918.669,0.388,3.05928,1000,500,112,500,0.5,0.5,500,0,summary
2,billiardstest,static,5,919.797,0.394,3.04339,1000,500,106,500,0.5,0.5,500,0,summary
3,billiardstest,static,5,894.992,0.483,2.35997,1000,500,17,500,0.5,0.5,500,0,summary
4,billiardstest,static,5,911.407,0.42,2.82532,1000,500,80,500,0.5,0.5,500,0,summary
5,billiardstest,static,5,923.271,0.374,3.17749,1000,500,126,500,0.5,0.5,500,0,summary
6,billiardstest,static,5,898.041,0.478,2.4018,1000,500,22,500,0.5,0.5,500,0,summary
0,billiardstest,static,10,750.325,0.5,2.28486,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,10,821.224,0.368,3.29928,1000,500,132,500,0.5,0.5,500,0,summary
2,billiardstest,static,10,805.32,0.401,3.07639,1000,500,99,500,0.5,0.5,500,0,summary
3,billiardstest,static,10,769.545,0.464,2.54097,1000,500,36,500,0.5,0.5,500,0,summary
4,billiardstest,static,10,824.039,0.35,8.48566,1000,472,122,528,0.472,0.528,528,0,summary
5,billiardstest,static,10,824.561,0.366,3.24849,1000,500,134,500,0.5,0.5,500,0,summary
6,billiardstest,static,10,766.381,0.471,2.4598,1000,500,29,500,0.5,0.5,500,0,summary
0,billiardstest,static,15,684.155,0.5,2.31263,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,15,780.927,0.353,5.18028,1000,500,147,500,0.5,0.5,500,0,summary
2,billiardstest,static,15,792.017,0.342,4.21061,1000,498,156,502,0.498,0.502,502,0,summary
3,billiardstest,static,15,701.627,0.474,2.51797,1000,500,26,500,0.5,0.5,500,0,summary
4,billiardstest,static,15,786.381,0.349,4.80071,1000,498,149,502,0.498,0.502,502,0,summary
5,billiardstest,static,15,788.707,0.343,5.27111,1000,496,153,504,0.496,0.504,504,0,summary
6,billiardstest,static,15,705.6,0.468,2.5288,1000,500,32,500,0.5,0.5,500,0,summary
0,billiardstest,static,20,645.539,0.498,2.34537,1000,500,2,500,0.5,0.5,500,0,summary
1,billiardstest,static,20,785.048,0.309,9.30988,1000,497,188,503,0.497,0.503,503,0,summary
2,billiardstest,static,20,751.821,0.356,4.61449,1000,496,140,504,0.496,0.504,504,0,summary
3,billiardstest,static,20,662.042,0.476,2.53197,1000,500,24,500,0.5,0.5,500,0,summary
4,billiardstest,static,20,798.025,0.295,7.95381,1000,493,198,507,0.493,0.507,507,0,summary
5,billiardstest,static,20,805.866,0.283,14.0577,1000,487,204,513,0.487,0.513,513,0,summary
6,billiardstest,static,20,680.764,0.451,2.6398,1000,500,49,500,0.5,0.5,500,0,summary
0,billiardstest,static,25,617.189,0.499,2.80208,1000,500,1,500,0.5,0.5,500,0,summary
1,billiardstest,static,25,762.58,0.318,11.0073,1000,494,176,506,0.494,0.506,506,0,summary
2,billiardstest,static,25,760.844,0.32,5.56337,1000,493,173,507,0.493,0.507,507,0,summary
3,billiardstest,static,25,635.008,0.477,3.44921,1000,499,22,501,0.499,0.501,501,0,summary
4,billiardstest,static,25,773.405,0.302,8.52125,1000,479,177,521,0.479,0.521,521,0,summary
5,billiardstest,static,25,808.519,0.259,8.33891,1000,470,211,530,0.47,0.53,530,0,summary
6,billiardstest,static,25,666.771,0.437,5.41214,1000,498,61,502,0.498,0.502,502,0,summary
0,billiardstest,static,30,596.182,0.5,2.82827,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,30,756.89,0.308,11.2264,1000,493,185,507,0.493,0.507,507,0,summary
2,billiardstest,static,30,760.084,0.306,6.15333,1000,486,180,514,0.486,0.514,514,0,summary
3,billiardstest,static,30,628.328,0.462,4.29831,1000,497,35,503,0.497,0.503,503,0,summary
4,billiardstest,static,30,777.506,0.284,7.60774,1000,493,209,507,0.493,0.507,507,0,summary
5,billiardstest,static,30,832.774,0.219,10.1279,1000,465,246,535,0.465,0.535,535,0,summary
6,billiardstest,static,30,665.44,0.417,4.45583,1000,499,82,501,0.499,0.501,501,0,summary
0,billiardstest,static,35,583.476,0.497,2.90241,1000,500,3,500,0.5,0.5,500,0,summary
1,billiardstest,static,35,748.563,0.307,7.01626,1000,497,190,503,0.497,0.503,503,0,summary
2,billiardstest,static,35,828.28,0.217,8.42988,1000,453,236,547,0.453,0.547,547,0,summary
3,billiardstest,static,35,623.49,0.451,3.59707,1000,499,48,501,0.499,0.501,501,0,summary
4,billiardstest,static,35,794.756,0.254,7.49655,1000,493,239,507,0.493,0.507,507,0,summary
5,billiardstest,static,35,837.178,0.206,7.90484,1000,486,280,514,0.486,0.514,514,0,summary
6,billiardstest,static,35,644.222,0.427,4.75142,1000,499,72,501,0.499,0.501,501,0,summary
0,billiardstest,static,40,569.7,0.499,2.98409,1000,500,1,500,0.5,0.5,500,0,summary
1,billiardstest,static,40,794.425,0.247,12.7753,1000,492,245,508,0.492,0.508,502,6,summary
2,billiardstest,static,40,826.034,0.213,6.71584,1000,480,267,520,0.48,0.52,505,15,summary
3,billiardstest,static,40,643.101,0.417,4.28871,1000,497,80,503,0.497,0.503,500,3,summary
4,billiardstest,static,40,829.053,0.209,6.98707,1000,494,285,506,0.494,0.506,501,5,summary
5,billiardstest,static,40,956.977,0.067,16.8824,1000,433,366,567,0.433,0.567,533,34,summary
6,billiardstest,static,40,621.569,0.441,4.25811,1000,499,58,501,0.499,0.501,500,1,summary
0,billiardstest,static,45,563.765,0.495,3.00303,1000,500,5,500,0.5,0.5,500,0,summary
1,billiardstest,static,45,803.763,0.233,12.7801,1000,480,247,520,0.48,0.52,509,11,summary
2,billiardstest,static,45,806.438,0.23,8.62986,1000,482,252,518,0.482,0.518,505,13,summary
3,billiardstest,static,45,628.879,0.424,4.24053,1000,498,74,502,0.498,0.502,500,2,summary
4,billiardstest,static,45,836.204,0.197,9.29008,1000,468,271,532,0.468,0.532,510,22,summary
5,billiardstest,static,45,886.836,0.142,15.0495,1000,439,297,561,0.439,0.561,530,31,summary
6,billiardstest,static,45,636.823,0.415,4.96928,1000,498,83,502,0.498,0.502,500,2,summary
0,billiardstest,static,50,556.168,0.495,3.08749,1000,500,5,500,0.5,0.5,500,0,summary
1,billiardstest,static,50,788.109,0.246,9.00829,1000,489,243,511,0.489,0.511,508,3,summary
2,billiardstest,static,50,855.017,0.174,16.6195,1000,466,292,534,0.466,0.534,510,24,summary
3,billiardstest,static,50,625.2,0.421,4.26316,1000,497,76,503,0.497,0.503,502,1,summary
4,billiardstest,static,50,852.392,0.176,9.8513,1000,491,315,509,0.491,0.509,502,7,summary
5,billiardstest,static,50,942.107,0.08,31.2803,1000,411,331,589,0.411,0.589,539,50,summary
6,billiardstest,static,50,614.632,0.432,3.87945,1000,499,67,501,0.499,0.501,500,1,summary
0,billiardstest,static,55,554.55,0.49,3.46717,1000,500,10,500,0.5,0.5,500,0,summary
1,billiardstest,static,55,823.573,0.205,11.2075,1000,476,271,524,0.476,0.524,514,10,summary
2,billiardstest,static,55,932.59,0.089,41.7174,1000,440,351,560,0.44,0.56,542,18,summary
3,billiardstest,static,55,704.922,0.331,5.39112,1000,493,162,507,0.493,0.507,503,4,summary
4,billiardstest,static,55,936.96,0.085,58.806,1000,306,221,694,0.306,0.694,638,56,summary
5,billiardstest,static,55,983.897,0.035,112.867,1000,330,295,670,0.33,0.67,646,24,summary
6,billiardstest,static,55,626.349,0.414,4.37908,1000,499,85,501,0.499,0.501,501,0,summary
0,billiardstest,static,60,552.256,0.487,3.53601,1000,500,13,500,0.5,0.5,500,0,summary
1,billiardstest,static,60,819.226,0.207,11.9613,1000,485,278,515,0.485,0.515,505,10,summary
2,billiardstest,static,60,972.759,0.046,45.7518,1000,323,277,677,0.323,0.677,581,96,summary
3,billiardstest,static,60,698.797,0.333,5.03316,1000,498,165,502,0.498,0.502,502,0,summary
4,billiardstest,static,60,928.096,0.093,61.8086,1000,391,298,609,0.391,0.609,554,55,summary
5,billiardstest,static,60,956.931,0.063,73.4657,1000,310,247,690,0.31,0.69,631,59,summary
6,billiardstest,static,60,688.913,0.344,5.51705,1000,497,153,503,0.497,0.503,500,3,summary
0,billiardstest,static,65,557.569,0.477,3.60593,1000,500,23,500,0.5,0.5,500,0,summary
1,billiardstest,static,65,822.449,0.202,11.8213,1000,466,264,534,0.466,0.534,516,18,summary
2,billiardstest,static,65,978.294,0.04,87.575,1000,314,274,686,0.314,0.686,657,29,summary
3,billiardstest,static,65,694.394,0.335,4.78371,1000,498,163,502,0.498,0.502,501,1,summary
4,billiardstest,static,65,904.181,0.117,120.326,1000,371,254,629,0.371,0.629,604,25,summary
5,billiardstest,static,65,1015.71,0.001,162.129,1000,212,211,788,0.212,0.788,726,62,summary
6,billiardstest,static,65,627.929,0.404,4.52645,1000,498,94,502,0.498,0.502,502,0,summary
0,billiardstest,static,70,550.099,0.481,3.57955,1000,500,19,500,0.5,0.5,500,0,summary
1,billiardstest,static,70,876.182,0.145,58.9057,1000,462,317,538,0.462,0.538,529,9,summary
2,billiardstest,static,70,1016.68,0.0,226.819,1000,158,158,842,0.158,0.842,790,52,summary
3,billiardstest,static,70,807.744,0.216,9.21026,1000,498,282,502,0.498,0.502,501,1,summary
4,billiardstest,static,70,945.082,0.074,44.5601,1000,390,316,610,0.39,0.61,550,60,summary
5,billiardstest,static,70,1008.98,0.008,58.3469,1000,168,160,832,0.168,0.832,723,109,summary
6,billiardstest,static,70,689.871,0.337,5.07703,1000,499,162,501,0.499,0.501,500,1,summary
0,billiardstest,static,75,563.704,0.464,3.74408,1000,500,36,500,0.5,0.5,500,0,summary
1,billiardstest,static,75,864.373,0.156,22.3722,1000,475,319,525,0.475,0.525,509,16,summary
2,billiardstest,static,75,1013.73,0.003,96.7333,1000,101,98,899,0.101,0.899,825,74,summary
3,billiardstest,static,75,806.783,0.215,6.10455,1000,497,282,503,0.497,0.503,502,1,summary
4,billiardstest,static,75,963.148,0.055,83.6578,1000,395,340,605,0.395,0.605,570,35,summary
5,billiardstest,static,75,1002.11,0.015,191.633,1000,211,196,789,0.211,0.789,747,42,summary
6,billiardstest,static,75,636.916,0.389,4.57622,1000,498,109,502,0.498,0.502,500,2,summary
0,billiardstest,static,80,555.21,0.47,3.99092,1000,500,30,500,0.5,0.5,500,0,summary
1,billiardstest,static,80,888.015,0.131,37.9085,1000,444,313,556,0.444,0.556,508,48,summary
2,billiardstest,static,80,1016.68,0.0,360.005,1000,61,61,939,0.061,0.939,875,64,summary
3,billiardstest,static,80,831.081,0.189,18.1385,1000,493,304,507,0.493,0.507,500,7,summary
4,billiardstest,static,80,1010.78,0.006,138.613,1000,246,240,754,0.246,0.754,671,83,summary
5,billiardstest,static,80,1016.68,0.0,110.837,1000,157,157,843,0.157,0.843,723,120,summary
6,billiardstest,static,80,694.327,0.328,11.2995,1000,494,166,506,0.494,0.506,500,6,summary
