user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms,expected_frames,received_frames,late_frames,lost_frames,delivery_ratio,loss_ratio,missing_only_lost,incomplete_lost,eval_source
0,billiardstest,model,adaptive,621.374,0.5,2.29308,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,model,adaptive,744.247,0.332,8.9511,1000,498,166,502,0.498,0.502,502,0,summary
2,billiardstest,model,adaptive,770.604,0.317,4.68842,1000,499,182,501,0.499,0.501,501,0,summary
3,billiardstest,model,adaptive,646.964,0.469,2.52297,1000,500,31,500,0.5,0.5,500,0,summary
0,billiardstest,static,5,891.19,0.5,2.25346,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,5,916.365,0.403,2.97728,1000,500,97,500,0.5,0.5,500,0,summary
2,billiardstest,static,5,913.573,0.416,2.85539,1000,500,84,500,0.5,0.5,500,0,summary
3,billiardstest,static,5,893.743,0.489,2.32097,1000,500,11,500,0.5,0.5,500,0,summary
0,billiardstest,static,10,750.844,0.499,2.27162,1000,500,1,500,0.5,0.5,500,0,summary
1,billiardstest,static,10,807.878,0.392,3.03528,1000,500,108,500,0.5,0.5,500,0,summary
2,billiardstest,static,10,796.963,0.412,2.89939,1000,500,88,500,0.5,0.5,500,0,summary
3,billiardstest,static,10,768.269,0.465,2.50397,1000,500,35,500,0.5,0.5,500,0,summary
0,billiardstest,static,15,684.155,0.5,2.26487,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,15,779.115,0.357,3.31528,1000,500,143,500,0.5,0.5,500,0,summary
2,billiardstest,static,15,799.226,0.33,3.62539,1000,500,170,500,0.5,0.5,500,0,summary
3,billiardstest,static,15,700.102,0.476,2.41797,1000,500,24,500,0.5,0.5,500,0,summary
0,billiardstest,static,20,644.082,0.5,2.28544,1000,500,0,500,0.5,0.5,500,0,summary
1,billiardstest,static,20,750.906,0.355,3.29828,1000,500,145,500,0.5,0.5,500,0,summary
2,billiardstest,static,20,731.446,0.384,3.23239,1000,500,116,500,0.5,0.5,500,0,summary
