user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms
0,billiards,model,adaptive,207.253022288,0.905,2.8185476
1,billiards,model,adaptive,545.8866945740001,0.574,20.92218106
0,billiards,static,5,827.7751775209999,0.999,2.272682826
1,billiards,static,5,863.2202905900001,0.81,2.9325524450000002
0,billiards,static,10,512.107333152,0.997,2.28110076
1,billiards,static,10,629.859861755,0.774,3.6615524450000003
0,billiards,static,15,368.491203027,0.994,2.299738037
1,billiards,static,15,569.447030311,0.698,6.4151869779999995
0,billiards,static,20,284.560449893,0.991,2.3063867780000002
1,billiards,static,20,519.484188465,0.686,7.1654741920000005
0,billiards,static,25,248.363674294,0.965,2.7705075069999996
1,billiards,static,25,560.904959186,0.587,13.396661419
0,billiards,static,30,221.688394769,0.949,2.7755604080000005
1,billiards,static,30,562.9856075670001,0.558,12.101538254
0,billiards,static,35,226.38233577900002,0.911,2.802751552
1,billiards,static,35,607.6911210710001,0.489,11.446057838
0,billiards,static,40,205.81808179,0.909,2.816144266
1,billiards,static,40,586.1358680213199,0.49949238578680205,7.705062811167513
0,billiards,static,45,210.69291578600001,0.885,2.820482884
1,billiards,static,45,658.460419446154,0.4123076923076923,8.722828132307692
0,billiards,static,50,212.300915087,0.869,2.842431976
1,billiards,static,50,934.1672565334011,0.12044534412955465,10.627405
0,billiards,static,55,1050.2572660000003,0.0,3.2961904910000004
1,billiards,static,55,1050.2572660000003,0.0,9.530843843815513
0,billiards,static,60,1050.2572660000003,0.0,3.3284730200000006
1,billiards,static,60,1050.2572660000003,0.0,9.305689816390041
0,billiards,static,65,1050.2572660000003,0.0,3.347591976
1,billiards,static,65,1050.2572660000003,0.0,7.965848113989637
0,billiards,static,70,1050.2572660000003,0.0,3.3648256730000004
1,billiards,static,70,1050.2572660000005,0.0,9.010332482105264
0,billiards,static,75,1050.2572660000003,0.0,3.38206747
1,billiards,static,75,1050.2572660000005,0.0,7.736224359957401
0,billiards,static,80,1050.2572660000003,0.0,3.803044774
1,billiards,static,80,1050.2572660000003,0.0,7.795834015086207
