user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms
0,billiards,model,adaptive,461.4356648778779,0.8348348348348348,3.054546266266266
1,billiards,model,adaptive,658.3819953280001,0.58,10.095280569
2,billiards,model,adaptive,729.1242374734736,0.5615615615615616,4.759151580580581
3,billiards,model,adaptive,526.0013664504505,0.7657657657657657,4.349460554554555
4,billiards,model,adaptive,657.5340345815816,0.5815815815815816,5.522180957957959
5,billiards,model,adaptive,702.1779649059059,0.5235235235235235,7.369664742742744
6,billiards,model,adaptive,351.33824753600004,0.877,2.808141955
7,billiards,model,adaptive,486.90088688800006,0.857,3.031590119
0,billiards,static,5,833.989714274,0.976,2.345925824
1,billiards,static,5,871.3822703870001,0.788,3.012052445
2,billiards,static,5,865.754110691,0.82,2.90091381
3,billiards,static,5,836.75445449,0.963,2.374172667
4,billiards,static,5,865.2100459540001,0.827,2.904993173
5,billiards,static,5,865.989201246,0.791,2.988838372
6,billiards,static,5,835.957134527,0.959,2.404141955
7,billiards,static,5,833.3677317080001,0.967,2.3870901190000002
0,billiards,static,10,532.7727468040001,0.961,2.4215137970000002
1,billiards,static,10,651.0662905910001,0.739,3.278052445
2,billiards,static,10,660.8032024050001,0.716,3.60701859
3,billiards,static,10,540.0045780549999,0.945,2.4561726669999997
4,billiards,static,10,638.341733922,0.763,3.682368603
5,billiards,static,10,633.3137701060001,0.773,3.136338371
6,billiards,static,10,534.158521743,0.955,2.4206419550000002
7,billiards,static,10,539.0788553240001,0.944,2.4655901190000002
0,billiards,static,15,412.82576195800004,0.93,2.572799786
1,billiards,static,15,568.12917383,0.702,3.914414834
2,billiards,static,15,533.421478693,0.753,3.14341381
3,billiards,static,15,403.63411040399995,0.943,2.515172667
4,billiards,static,15,577.87379455,0.689,3.457493173
5,billiards,static,15,600.4471024190001,0.656,4.2716815210000005
6,billiards,static,15,385.9451358,0.968,2.403141955
7,billiards,static,15,406.697648469,0.937,2.5170901190000006
0,billiards,static,20,339.511927613,0.921,2.515070495
1,billiards,static,20,642.3639478280002,0.527,7.6754703399999995
2,billiards,static,20,718.209049453,0.428,6.020632853000001
3,billiards,static,20,370.936520734,0.879,2.6356726669999997
4,billiards,static,20,670.9312146830001,0.492,5.679131262
5,billiards,static,20,783.9250457290001,0.342,6.271387989999999
6,billiards,static,20,341.881155162,0.917,2.531141955
7,billiards,static,20,346.55607812200003,0.91,2.550590119
0,billiards,static,25,381.30960294,0.806,3.863266207
1,billiards,static,25,680.9637932270001,0.444,11.894652982
2,billiards,static,25,774.9410299960001,0.332,7.264348154
3,billiards,static,25,473.31497330100007,0.695,4.427267370000001
4,billiards,static,25,765.4100279310001,0.343,8.176114597
5,billiards,static,25,854.7010467340003,0.234,8.585486395
6,billiards,static,25,339.76761228400005,0.855,2.937641955
7,billiards,static,25,434.827477706,0.74,4.475990568
0,billiards,static,30,434.75202099600006,0.705,5.567314015
1,billiards,static,30,711.7774717990002,0.389,15.799064816
2,billiards,static,30,793.2515579550002,0.296,3.9278034500000003
3,billiards,static,30,535.4210377720001,0.59,3.9349514099999996
4,billiards,static,30,784.6770175770002,0.304,6.5936631949999995
5,billiards,static,30,936.1220613890002,0.131,8.987668034
6,billiards,static,30,398.2289185650001,0.747,3.136641955
7,billiards,static,30,434.657653259,0.705,4.436948552
0,billiards,static,35,512.8315552070001,0.594,5.849325252000001
1,billiards,static,35,779.4648355950002,0.299,12.122517895
2,billiards,static,35,915.4319615760003,0.148,5.642563461
3,billiards,static,35,623.553703959,0.471,4.378870957
4,billiards,static,35,872.0713974000003,0.196,7.319583576
5,billiards,static,35,889.1373878900004,0.178,8.225511389
6,billiards,static,35,402.9899811930001,0.716,4.123571681
7,billiards,static,35,484.4254607890001,0.625,3.7218599770000003
0,billiards,static,40,564.8754434541793,0.5216515609264853,4.872497057401813
1,billiards,static,40,797.6004080562374,0.2719836400817996,13.199712828220859
2,billiards,static,40,1004.2737619851091,0.049255441008018326,4.008714083619703
3,billiards,static,40,662.5686185633804,0.4164989939637827,5.445591939637827
4,billiards,static,40,968.8426666727645,0.08841463414634146,30.80156078963415
5,billiards,static,40,986.5320435933704,0.06850828729281767,11.96673101878453
6,billiards,static,40,414.7836754734204,0.6840521564694082,4.188806060180542
7,billiards,static,40,539.1447392542888,0.549949545913219,5.394836416750757
0,billiards,static,45,614.9691815696971,0.4585858585858586,5.136180977777777
1,billiards,static,45,907.8953432216601,0.14979757085020243,12.924855754048583
2,billiards,static,45,1038.8843629008718,0.011982570806100218,29.74269664379085
3,billiards,static,45,793.2572916842107,0.27125506072874495,5.295977873481781
4,billiards,static,45,981.9159107273699,0.07135250266240682,28.08248962087327
5,billiards,static,45,1043.643772569635,0.00684931506849315,18.196751742009134
6,billiards,static,45,470.3192426088265,0.6118355065195586,4.895325387161485
7,billiards,static,45,535.9369835552211,0.5421686746987951,4.870345706827309
0,billiards,static,50,807.5747895342055,0.2515090543259557,5.832415440643864
1,billiards,static,50,1050.2572660000003,0.0,32.43666744534413
2,billiards,static,50,1050.2572660000005,0.0,24.085237117710584
3,billiards,static,50,960.6790054585862,0.09292929292929293,5.391198629292929
4,billiards,static,50,1050.2572660000005,0.0,33.008383125677135
5,billiards,static,50,1050.2572660000003,0.0,52.53591393777293
6,billiards,static,50,520.0945047204411,0.5501002004008017,4.266903412825651
7,billiards,static,50,735.2567939509512,0.3263263263263263,4.5025434364364365
0,billiards,static,55,1050.2572660000003,0.0,4.861555386158476
1,billiards,static,55,1050.2572660000003,0.0,12.72798547179487
2,billiards,static,55,1050.2572660000003,0.0,33.25884958445946
3,billiards,static,55,1050.2572660000003,0.0,5.278307120603015
4,billiards,static,55,1050.2572660000005,0.0,42.05843938453159
5,billiards,static,55,1050.2572660000003,0.0,65.14589571202531
6,billiards,static,55,1050.2572660000003,0.0,4.244763774999999
7,billiards,static,55,1050.2572660000003,0.0,5.0128022802802805
0,billiards,static,60,1050.2572660000003,0.0,4.733697886773547
1,billiards,static,60,1050.2572660000003,0.0,36.56937377973113
2,billiards,static,60,1050.2572660000005,0.0,72.2079266010929
3,billiards,static,60,1050.2572660000003,0.0,6.299138381526105
4,billiards,static,60,1050.2572660000003,0.0,42.040727927990716
5,billiards,static,60,1050.2572660000005,0.0,81.4928784486736
6,billiards,static,60,1050.2572660000003,0.0,4.434248571142284
7,billiards,static,60,1050.2572660000003,0.0,8.777045505505505
0,billiards,static,65,1050.2572660000003,0.0,5.595862337410805
1,billiards,static,65,1050.2572660000005,0.0,18.47582504222451
2,billiards,static,65,1050.2572660000005,0.0,73.10179749172576
3,billiards,static,65,1050.2572660000003,0.0,6.00926413897281
4,billiards,static,65,1050.2572660000003,0.0,28.81464272402235
5,billiards,static,65,1050.2572660000003,0.0,61.48873165921787
6,billiards,static,65,1050.2572660000003,0.0,4.525903579579579
7,billiards,static,65,1050.2572660000003,0.0,5.490037430722891
0,billiards,static,70,1050.2572660000003,0.0,5.059500412825652
1,billiards,static,70,1050.2572660000003,0.0,35.285301936216214
2,billiards,static,70,1050.2572660000005,0.0,50.71323723169399
3,billiards,static,70,1050.2572660000003,0.0,7.261645387161485
4,billiards,static,70,1050.2572660000003,0.0,30.184709874576274
5,billiards,static,70,1050.2572660000005,0.0,79.86754213882618
6,billiards,static,70,1050.2572660000003,0.0,4.526809516
7,billiards,static,70,1050.2572660000003,0.0,5.456067151606426
0,billiards,static,75,1050.2572660000003,0.0,6.756788474164134
1,billiards,static,75,1050.2572660000003,0.0,40.77375612910285
2,billiards,static,75,1050.2572660000003,0.0,47.51476144188862
3,billiards,static,75,1050.2572660000005,0.0,10.421021770897832
4,billiards,static,75,1050.2572660000005,0.0,55.323288461052634
5,billiards,static,75,1050.2572660000003,0.0,109.73005848663699
6,billiards,static,75,1050.2572660000003,0.0,5.853975561368209
7,billiards,static,75,1050.2572660000003,0.0,7.110390050200804
0,billiards,static,80,1050.2572660000003,0.0,6.977335957291667
1,billiards,static,80,1050.2572660000005,0.0,47.876689613916945
2,billiards,static,80,1050.2572660000005,0.0,48.93323028740582
3,billiards,static,80,1050.2572660000003,0.0,15.185980419321687
4,billiards,static,80,1050.2572660000005,0.0,59.34957054926387
5,billiards,static,80,1050.2572660000003,0.0,41.05151651320321
6,billiards,static,80,1050.2572660000003,0.0,7.895079044088177
7,billiards,static,80,1050.2572660000003,0.0,6.630750435045318
