user,video,strategy,comp_level,mean_effective_error,on_time_ratio,mean_delay_ms
4,billiards,static,40,860.3752616239756,0.2038934426229508,8.685395298155738
5,billiards,static,40,920.526615266172,0.13891834570519618,8.653030589607635
0,billiards,static,45,398.2117757860001,0.687,2.9676797030000004
1,billiards,static,45,958.4819491103243,0.09716599190283401,10.904807078947368
2,billiards,static,45,1038.2139991239499,0.012605042016806723,8.708121396008403
3,billiards,static,45,661.856600405242,0.4092741935483871,4.986419960685484
4,billiards,static,45,905.2593467166326,0.15297741273100615,9.729147175564682
5,billiards,static,45,1012.2841448492411,0.04013015184381779,8.617423003253796
0,billiards,static,50,432.3859047097098,0.6406406406406406,3.17045406006006
1,billiards,static,50,1050.2572660000003,0.0,12.212934551863041
2,billiards,static,50,1050.2572660000003,0.0,7.364385589449541
3,billiards,static,50,1033.9737042439763,0.01706827309236948,5.29959253313253
4,billiards,static,50,1050.2572660000003,0.0,12.513664005230124
5,billiards,static,50,1050.2572660000003,0.0,12.833441933333335
0,billiards,static,55,1050.2572660000003,0.0,3.405559663
1,billiards,static,55,1050.2572660000003,0.0,19.63754048118006
2,billiards,static,55,1050.2572660000005,0.0,20.754379426423203
3,billiards,static,55,1050.2572660000003,0.0,5.3970525391566255
4,billiards,static,55,1050.2572660000003,0.0,18.946557770212767
5,billiards,static,55,1050.2572660000003,0.0,11.819563627136752
0,billiards,static,60,1050.2572660000003,0.0,3.506162314
1,billiards,static,60,1050.2572660000003,0.0,22.160843876050418
2,billiards,static,60,1050.2572660000003,0.0,46.84495184955752
3,billiards,static,60,1050.2572660000003,0.0,5.8318976297786715
4,billiards,static,60,1050.2572660000003,0.0,32.07948323193096
5,billiards,static,60,1050.2572660000005,0.0,44.20191464791901
0,billiards,static,65,1050.2572660000003,0.0,3.6944966096096095
1,billiards,static,65,1050.2572660000003,0.0,38.82691529735234
2,billiards,static,65,1050.2572660000003,0.0,25.36452490771028
3,billiards,static,65,1050.2572660000003,0.0,6.455936943147209
4,billiards,static,65,1050.2572660000003,0.0,44.319298932221066
5,billiards,static,65,1050.2572660000003,0.0,30.29420387
0,billiards,static,70,1050.2572660000003,0.0,3.5803499119999995
1,billiards,static,70,1050.2572660000005,0.0,20.08104801058201
2,billiards,static,70,1050.2572660000003,0.0,39.6243808261351
3,billiards,static,70,1050.2572660000003,0.0,8.848288558912385
4,billiards,static,70,1050.2572660000003,0.0,43.51487123009815
5,billiards,static,70,1050.2572660000005,0.0,22.544188899026757
0,billiards,static,75,1050.2572660000003,0.0,3.6066801350000004
1,billiards,static,75,1050.2572660000003,0.0,37.6930468004158
2,billiards,static,75,1050.2572660000005,0.0,42.198312695999995
3,billiards,static,75,1050.2572660000005,0.0,6.964635509473684
4,billiards,static,75,1050.2572660000003,0.0,42.13994782713349
5,billiards,static,75,1050.2572660000003,0.0,43.99437328801843
0,billiards,static,80,1050.2572660000003,0.0,3.97378814
1,billiards,static,80,1050.2572660000003,0.0,49.95558912756758
2,billiards,static,80,1050.2572660000003,0.0,25.028079430864192
3,billiards,static,80,1050.2572660000005,0.0,11.168317760820047
4,billiards,static,80,1050.2572660000003,0.0,42.06304160479798
5,billiards,static,80,1050.2572660000005,0.0,42.676533141078835
