frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi
1,20,293.386,31832,0.026011600,0.028500000,2.488400,1,293.386251,4.000000,14
2,20,288.295193,31832,0.039185762,0.041500000,2.314238,1,288.295193,4.000000,14
3,20,290.064422,31832,0.052181235,0.055500000,3.318765,1,290.064422,4.000000,14
4,20,286.688666,31832,0.065745799,0.068000000,2.254201,1,286.688666,4.000000,14
5,20,293.180666,31832,0.078461139,0.081000000,2.538861,1,293.180666,4.000000,14
6,20,279.016618,31832,0.091772969,0.094500000,2.727031,1,279.016618,4.000000,14
7,20,276.578144,31832,0.104659719,0.113500000,8.840281,0,1050.257266,4.000000,14
8,20,271.330793,31832,0.117621054,0.121000000,3.378946,1,271.330793,4.000000,14
9,20,272.966377,31832,0.130550590,0.133000000,2.449410,1,272.966377,4.000000,14
10,20,267.007254,31832,0.143546299,0.146000000,2.453701,1,267.007254,4.000000,14
11,20,268.307462,31832,0.157562935,0.160000000,2.437065,1,268.307462,4.000000,14
12,20,271.229787,31832,0.170568071,0.173500000,2.931929,1,271.229787,4.000000,14
13,20,277.030291,31832,0.188918039,0.191000000,2.081961,1,277.030291,4.000000,14
14,20,268.988959,31832,0.202168122,0.211000000,8.831878,0,1050.257266,4.000000,14
15,20,274.683081,31832,0.216900223,0.219500000,2.599777,1,274.683081,4.000000,14
16,20,273.166632,31832,0.233268950,0.237500000,4.231050,0,1050.257266,4.000000,14
17,20,281.390824,31832,0.246292493,0.248500000,2.207507,1,281.390824,4.000000,14
18,20,283.416823,31832,0.260560154,0.263500000,2.939846,1,283.416823,4.000000,14
19,20,292.784071,31832,0.274484891,0.277000000,2.515109,1,292.784071,4.000000,14
20,20,292.581045,31832,0.287630196,0.293000000,5.369804,0,1050.257266,4.000000,14
22,20,293.093355,31832,0.315390745,0.406000000,90.609255,0,1050.257266,4.000000,13
23,20,297.583224,31832,0.328196591,0.406000000,77.803409,0,1050.257266,4.000000,13
24,20,295.644313,31832,0.341677851,0.406000000,64.322149,0,1050.257266,4.000000,13
25,20,302.334938,31832,0.358137769,0.406000000,47.862231,0,1050.257266,4.000000,13
26,20,294.375781,31832,0.370851378,0.406000000,35.148622,0,1050.257266,4.000000,13
27,20,297.191994,31832,0.386262760,0.406000000,19.737240,0,1050.257266,4.000000,13
28,20,296.281684,31832,0.400344816,0.406500000,6.155184,0,1050.257266,4.000000,13
29,20,309.181625,31832,0.413705593,0.416500000,2.794407,1,309.181625,4.000000,13
30,20,307.452950,31832,0.426445267,0.434500000,8.054733,0,1050.257266,4.000000,13
31,20,309.722609,31832,0.441212935,0.446500000,5.287065,0,1050.257266,4.000000,13
32,20,311.525665,31832,0.455755067,0.462000000,6.244933,0,1050.257266,4.000000,13
33,20,313.384549,31832,0.469918515,0.472500000,2.581485,1,313.384549,4.000000,13
34,20,300.384503,31832,0.483359049,0.486500000,3.140951,1,300.384503,4.000000,13
35,20,306.990111,31832,0.498318734,0.505500000,7.181266,0,1050.257266,4.000000,13
36,20,301.726094,31832,0.511426960,0.518000000,6.573040,0,1050.257266,4.000000,14
37,20,310.818653,31832,0.525270543,0.527500000,2.229457,1,310.818653,4.000000,14
38,20,306.800307,31832,0.538274004,0.540500000,2.225996,1,306.800307,4.000000,14
39,20,308.811866,31832,0.552295238,0.555000000,2.704762,1,308.811866,4.000000,14
40,20,297.522992,31832,0.568333220,0.570500000,2.166780,1,297.522992,4.000000,14
41,20,301.651868,31832,0.583847943,0.586500000,2.652057,1,301.651868,4.000000,14
42,20,296.875500,31832,0.598030177,0.601000000,2.969823,1,296.875500,4.000000,14
43,20,295.299216,31832,0.612744753,0.618500000,5.755247,0,1050.257266,4.000000,14
44,20,300.063726,31832,0.625780744,0.628000000,2.219256,1,300.063726,4.000000,14
45,20,296.141609,31832,0.639239081,0.643000000,3.760919,1,296.141609,4.000000,14
46,20,283.728508,31832,0.654322025,0.657000000,2.677975,1,283.728508,4.000000,14
47,20,290.250054,31832,0.669407234,0.671500000,2.092766,1,290.250054,4.000000,14
48,20,289.051059,31832,0.684877325,0.687000000,2.122675,1,289.051059,4.000000,14
49,20,294.481130,31832,0.699532936,0.708500000,8.967064,0,1050.257266,4.000000,14
50,20,297.354334,31832,0.713638534,0.716000000,2.361466,1,297.354334,4.000000,14
51,20,303.954713,31832,0.727369316,0.729500000,2.130684,1,303.954713,4.000000,14
52,20,309.512625,31832,0.740639787,0.743000000,2.360213,1,309.512625,4.000000,14
53,20,304.252174,31832,0.755134668,0.757500000,2.365332,1,304.252174,4.000000,14
54,20,300.529640,31832,0.771151272,0.773500000,2.348728,1,300.529640,4.000000,14
