frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi,buffer_bytes,mcs_index,dl_utilization,n_active_ues
1,45,122.994,35326,0.034997898,0.037500000,2.502102,1,122.994389,5.000000,15,0,18,0.000,1
2,60,74.832,46972,0.054169491,0.057000000,2.830509,1,74.831979,5.000000,15,0,18,0.000,1
3,60,75.114,46972,0.074341247,0.077000000,2.658753,1,75.114284,5.000000,15,0,18,0.670,1
4,60,73.587,46972,0.093538251,0.097000000,3.461749,1,73.586846,5.000000,15,0,18,0.000,1
5,60,75.868,46972,0.114191307,0.117000000,2.808693,1,75.868440,5.000000,15,0,18,0.003,1
6,60,72.926,46972,0.133065103,0.136000000,2.934897,1,72.925794,5.000000,15,0,18,0.003,1
7,60,74.599,46972,0.153809609,0.156500000,2.690391,1,74.598956,5.000000,15,0,18,0.000,1
8,60,71.216,46972,0.173002316,0.176000000,2.997684,1,71.216019,5.000000,15,0,18,0.780,1
9,60,74.839,46972,0.194850469,0.197500000,2.649531,1,74.839317,5.000000,15,0,18,0.000,1
10,60,73.686,46972,0.216486849,0.219500000,3.013151,1,73.686226,5.000000,15,0,18,0.000,1
11,60,76.341,46972,0.236729945,0.239500000,2.770055,1,76.341467,5.000000,15,0,18,0.000,1
12,60,74.453,46972,0.255793173,0.258500000,2.706827,1,74.452605,5.000000,15,0,18,0.000,1
13,60,75.087,46972,0.274398646,0.277000000,2.601354,1,75.087200,5.000000,15,0,18,0.000,1
14,50,101.562,39208,0.293050279,0.295500000,2.449721,1,101.561705,5.000000,15,0,18,0.000,1
15,60,74.243,46972,0.313004495,0.316000000,2.995505,1,74.243146,5.000000,15,0,18,0.000,0
16,60,74.303,46972,0.332526537,0.335500000,2.973463,1,74.302566,5.000000,15,0,18,0.000,0
17,60,74.923,46972,0.351810906,0.354500000,2.689094,1,74.922859,5.000000,15,0,18,0.000,0
