frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi,buffer_bytes,mcs_index,dl_utilization,n_active_ues
0,35,7.69737,55520,0.027266508,0.030000000,2.733492,1,7.697370,5.000000,15,0,18,0.644,1
1,35,7.688,55520,0.043390046,0.046000000,2.609954,1,7.687780,5.000000,15,0,18,0.000,1
2,35,7.691,55520,0.057597465,0.060500000,2.902535,1,7.691270,5.000000,15,0,18,0.002,2
3,35,7.689,55520,0.070517531,0.073500000,2.982469,1,7.689280,5.000000,15,0,18,0.978,3
4,35,7.688,55520,0.086690800,0.089500000,2.809200,1,7.688242,5.000000,15,0,18,0.000,1
5,35,7.689,55520,0.100631675,0.104000000,3.368325,1,7.688994,5.000000,15,0,18,0.001,3
6,35,7.689,55520,0.115143223,0.118000000,2.856777,1,7.688724,5.000000,15,0,18,0.762,4
7,35,7.689,55520,0.128150921,0.131000000,2.849079,1,7.688794,5.000000,15,0,18,0.418,4
9,35,7.689,55520,0.141903941,0.144500000,2.596059,1,7.689348,5.000000,15,0,18,0.000,4
10,35,7.689,55520,0.155474620,0.158500000,3.025380,1,7.689011,5.000000,15,0,18,0.813,3
11,35,7.688,55520,0.171990584,0.175000000,3.009416,1,7.688484,5.000000,15,0,18,0.000,4
12,35,7.687,55520,0.184698666,0.187500000,2.801334,1,7.687400,5.000000,15,0,18,0.001,3
13,35,7.690,55520,0.198925334,0.201500000,2.574666,1,7.689512,5.000000,15,0,18,0.000,3
16,35,7.645,55520,0.212556287,0.216000000,3.443713,1,7.645236,5.000000,15,0,18,0.002,4
17,35,7.641,55520,0.225401062,0.228000000,2.598938,1,7.641381,5.000000,15,0,18,1.000,4
18,35,7.642,55520,0.239536909,0.242500000,2.963091,1,7.642285,5.000000,15,0,18,1.000,4
19,35,7.643,55520,0.253009262,0.256000000,2.990738,1,7.642527,5.000000,15,0,18,0.003,4
20,35,7.643,55520,0.267246399,0.270000000,2.753601,1,7.642807,5.000000,15,0,18,0.000,3
21,35,7.642,55520,0.280722693,0.283500000,2.777307,1,7.641674,5.000000,15,0,18,0.000,3
22,35,7.642,55520,0.293399904,0.296000000,2.600096,1,7.642450,5.000000,15,0,18,0.001,4
24,35,7.642,55520,0.306084199,0.309000000,2.915801,1,7.642499,5.000000,15,0,18,0.989,6
25,35,7.642,55520,0.320429045,0.323500000,3.070955,1,7.642109,5.000000,15,0,18,1.004,5
26,35,7.642,55520,0.335350506,0.338500000,3.149494,1,7.642288,5.000000,15,0,18,1.000,5
27,35,7.642,55520,0.350529378,0.353500000,2.970622,1,7.641513,5.000000,15,0,18,0.868,5
28,35,7.642,55520,0.364511357,0.367500000,2.988643,1,7.641658,5.000000,15,0,18,0.000,6
30,35,7.642,55520,0.377197025,0.380500000,3.302975,1,7.641658,5.000000,15,0,18,1.003,5
31,35,7.641,55520,0.391359919,0.394000000,2.640081,1,7.641395,5.000000,15,0,18,0.001,5
32,35,7.638,55520,0.406325659,0.409500000,3.174341,1,7.637997,5.000000,15,0,18,0.949,5
34,35,7.641,55520,0.419977009,0.423000000,3.022991,1,7.640919,5.000000,15,0,18,1.001,4
35,35,7.641,55520,0.432687887,0.435500000,2.812113,1,7.640919,5.000000,15,0,18,0.418,5
36,35,7.641,55520,0.446721959,0.449500000,2.778041,1,7.641326,5.000000,15,0,18,1.000,5
37,35,7.641,55520,0.460925380,0.463500000,2.574620,1,7.640583,5.000000,15,0,18,0.000,3
38,35,7.641,55520,0.473955793,0.476500000,2.544207,1,7.640583,5.000000,15,0,18,0.000,4
39,35,7.641,55520,0.486971720,0.489500000,2.528280,1,7.640583,5.000000,15,0,18,0.895,4
40,35,7.641,55520,0.502407769,0.505000000,2.592231,1,7.640545,5.000000,15,0,18,0.001,4
41,35,7.640,55520,0.518278237,0.521000000,2.721763,1,7.640091,5.000000,15,0,18,0.002,5
42,35,7.640,55520,0.531080078,0.534000000,2.919922,1,7.640091,5.000000,15,0,18,1.003,6
43,35,7.640,55520,0.549965275,0.552500000,2.534725,1,7.640091,5.000000,15,0,18,0.003,5
44,35,7.640,55520,0.565867293,0.568500000,2.632707,1,7.639858,5.000000,15,0,18,0.798,4
45,35,7.640,55520,0.578705456,0.581500000,2.794544,1,7.639858,5.000000,15,0,18,0.000,5
46,35,7.640,55520,0.595005596,0.598000000,2.994404,1,7.639858,5.000000,15,0,18,0.795,5
47,35,7.640,55520,0.607778453,0.610500000,2.721547,1,7.639817,5.000000,15,0,18,0.974,5
48,35,7.643,55520,0.620581017,0.623500000,2.918983,1,7.642763,5.000000,15,0,18,0.000,4
49,35,7.643,55520,0.635473764,0.638000000,2.526236,1,7.643360,5.000000,15,0,18,0.000,3
50,35,7.643,55520,0.648442949,0.651000000,2.557051,1,7.643097,5.000000,15,0,18,0.777,3
51,35,7.643,55520,0.661750250,0.664500000,2.749750,1,7.643360,5.000000,15,0,18,0.347,4
52,35,7.643,55520,0.676867960,0.679500000,2.632040,1,7.643097,5.000000,15,0,18,0.002,5
53,35,7.643,55520,0.692101773,0.695500000,3.398227,1,7.643360,5.000000,15,0,18,0.989,6
54,35,7.643,55520,0.709274577,0.712000000,2.725423,1,7.643097,5.000000,15,0,18,0.996,5
55,35,7.644,55520,0.722038103,0.725000000,2.961897,1,7.643794,5.000000,15,0,18,0.000,4
56,35,7.643,55520,0.740595911,0.743500000,2.904089,1,7.643097,5.000000,15,0,18,0.000,4
57,35,7.643,55520,0.754779254,0.757500000,2.720746,1,7.643360,5.000000,15,0,18,0.549,4
58,35,7.643,55520,0.768680687,0.772000000,3.319313,1,7.643097,5.000000,15,0,18,0.678,5
59,35,7.643,55520,0.782544719,0.785500000,2.955281,1,7.643360,5.000000,15,0,18,0.000,4
60,35,7.643,55520,0.797641838,0.800500000,2.858162,1,7.643097,5.000000,15,0,18,0.000,3
61,35,7.643,55520,0.810450179,0.813500000,3.049821,1,7.643097,5.000000,15,0,18,0.971,4
62,35,7.643,55520,0.823905001,0.826500000,2.594999,1,7.643097,5.000000,15,0,18,0.002,4
63,35,7.642,55520,0.837209055,0.840000000,2.790945,1,7.642095,5.000000,15,0,18,0.805,4
64,35,7.640,55520,0.849949544,0.853000000,3.050456,1,7.640080,5.000000,15,0,18,1.000,5
66,35,7.641,55520,0.864683012,0.867500000,2.816988,1,7.641409,5.000000,15,0,18,0.978,4
67,35,7.640,55520,0.879242852,0.882000000,2.757148,1,7.639852,5.000000,15,0,18,0.000,4
68,35,7.640,55520,0.892916959,0.895500000,2.583041,1,7.640116,5.000000,15,0,18,0.564,4
69,35,7.640,55520,0.907693862,0.911000000,3.306138,1,7.639852,5.000000,15,0,18,0.996,5
70,35,7.641,55520,0.924817134,0.927500000,2.682866,1,7.641409,5.000000,15,0,18,0.000,2
71,35,7.640,55520,0.938874844,0.941500000,2.625156,1,7.639852,5.000000,15,0,18,0.000,3
72,35,7.640,55520,0.956738546,0.959500000,2.761454,1,7.640116,5.000000,15,0,18,0.000,3
73,35,7.640,55520,0.972058520,0.975000000,2.941480,1,7.639852,5.000000,15,0,18,0.002,3
74,35,7.641,55520,0.987028283,0.990000000,2.971717,1,7.641409,5.000000,15,0,18,0.418,3
75,35,7.640,55520,1.000405586,1.003000000,2.594414,1,7.639852,5.000000,15,0,18,0.560,2
76,35,7.640,55520,1.015352766,1.018000000,2.647234,1,7.639852,5.000000,15,0,18,0.002,5
77,35,7.641,55520,1.031053587,1.034000000,2.946413,1,7.641174,5.000000,15,0,18,0.000,6
78,35,7.640,55520,1.043967161,1.046500000,2.532839,1,7.639954,5.000000,15,0,18,0.000,4
81,35,7.641,55520,1.059937890,1.062500000,2.562110,1,7.640546,5.000000,15,0,18,0.000,5
82,35,7.639,55520,1.075029894,1.078000000,2.970106,1,7.638985,5.000000,15,0,18,0.827,6
83,35,7.639,55520,1.088659248,1.091500000,2.840752,1,7.639248,5.000000,15,0,18,0.879,6
85,35,7.641,55520,1.102562249,1.105500000,2.937751,1,7.640546,5.000000,15,0,18,0.655,6
86,35,7.639,55520,1.116183811,1.120000000,3.816189,1,7.638985,5.000000,15,0,18,1.003,6
87,35,7.639,55520,1.130891105,1.133500000,2.608895,1,7.639248,5.000000,15,0,18,0.741,6
88,35,7.639,55520,1.144879859,1.148000000,3.120141,1,7.638985,5.000000,15,0,18,0.000,6
89,35,7.641,55520,1.159880941,1.162500000,2.619059,1,7.640546,5.000000,15,0,18,0.418,6
90,35,7.639,55520,1.173342299,1.176000000,2.657701,1,7.638985,5.000000,15,0,18,0.802,5
91,35,7.639,55520,1.189300878,1.192000000,2.699122,1,7.638985,5.000000,15,0,18,0.932,5
92,35,7.639,55520,1.204299795,1.207000000,2.700205,1,7.638985,5.000000,15,0,18,0.743,5
93,35,7.640,55520,1.218955120,1.221500000,2.544880,1,7.639929,5.000000,15,0,18,0.787,5
94,35,7.640,55520,1.236733409,1.239500000,2.766591,1,7.640192,5.000000,15,0,18,0.700,6
95,35,7.640,55520,1.250039369,1.253000000,2.960631,1,7.639929,5.000000,15,0,18,0.596,6
96,35,7.641,55520,1.264620011,1.267500000,2.879989,1,7.640542,5.000000,15,0,18,0.926,6
97,35,7.640,55520,1.279468224,1.282000000,2.531776,1,7.639929,5.000000,15,0,18,0.967,6
98,35,7.640,55520,1.292285196,1.295000000,2.714804,1,7.640192,5.000000,15,0,18,0.925,6
99,35,7.640,55520,1.305223685,1.308000000,2.776315,1,7.639929,5.000000,15,0,18,0.985,6
100,35,7.640,55520,1.318864210,1.321500000,2.635790,1,7.640393,5.000000,15,0,18,0.000,5
103,35,7.640,55520,1.332758282,1.335500000,2.741718,1,7.639929,5.000000,15,0,18,0.000,5
104,35,7.640,55520,1.345460325,1.348000000,2.539675,1,7.640393,5.000000,15,0,18,0.002,5
105,35,7.640,55520,1.359982506,1.363000000,3.017494,1,7.639929,5.000000,15,0,18,0.000,4
106,35,7.640,55520,1.373071906,1.376000000,2.928094,1,7.639929,5.000000,15,0,18,0.000,4
108,35,7.640,55520,1.386463203,1.389000000,2.536797,1,7.639929,5.000000,15,0,18,0.794,4
109,35,7.640,55520,1.399446267,1.402000000,2.553733,1,7.640192,5.000000,15,0,18,0.000,5
110,35,7.640,55520,1.414833966,1.417500000,2.666034,1,7.639929,5.000000,15,0,18,0.823,5
111,35,7.640,55520,1.428883296,1.431500000,2.616704,1,7.640393,5.000000,15,0,18,0.000,2
112,35,7.640,55520,1.443738625,1.447000000,3.261375,1,7.639915,5.000000,15,0,18,1.000,4
113,35,7.640,55520,1.456720796,1.459500000,2.779204,1,7.640192,5.000000,15,0,18,0.000,3
114,35,7.640,55520,1.472048303,1.475000000,2.951697,1,7.639929,5.000000,15,0,18,0.000,3
115,35,7.640,55520,1.485881291,1.488500000,2.618709,1,7.640393,5.000000,15,0,18,1.000,3
116,35,7.640,55520,1.500373345,1.503000000,2.626655,1,7.639929,5.000000,15,0,18,1.000,4
117,35,7.640,55520,1.514941382,1.517500000,2.558618,1,7.640192,5.000000,15,0,18,0.002,4
118,35,7.640,55520,1.528216073,1.531000000,2.783927,1,7.639929,5.000000,15,0,18,0.002,4
119,35,7.640,55520,1.543078382,1.546000000,2.921618,1,7.640192,5.000000,15,0,18,0.967,4
120,35,7.640,55520,1.556850584,1.560000000,3.149416,1,7.639929,5.000000,15,0,18,1.004,5
122,35,7.640,55520,1.569921088,1.572500000,2.578912,1,7.639929,5.000000,15,0,18,1.000,3
123,35,7.639,55520,1.585436222,1.588000000,2.563778,1,7.639014,5.000000,15,0,18,0.000,3
124,35,7.639,55520,1.600516904,1.603500000,2.983096,1,7.639277,5.000000,15,0,18,0.805,4
125,35,7.639,55520,1.614546215,1.617500000,2.953785,1,7.639014,5.000000,15,0,18,0.002,4
126,35,7.639,55520,1.628136846,1.631000000,2.863154,1,7.639277,5.000000,15,0,18,0.824,4
127,35,7.639,55520,1.641940322,1.645000000,3.059678,1,7.639014,5.000000,15,0,18,0.721,5
128,35,7.639,55520,1.655174222,1.658000000,2.825778,1,7.639241,5.000000,15,0,18,0.002,4
129,35,7.639,55520,1.668015137,1.671000000,2.984863,1,7.639014,5.000000,15,0,18,0.260,4
130,35,7.639,55520,1.681637667,1.684500000,2.862333,1,7.639277,5.000000,15,0,18,0.418,4
131,35,7.639,55520,1.695757464,1.698500000,2.742536,1,7.639014,5.000000,15,0,18,0.000,4
133,35,7.639,55520,1.708772924,1.711500000,2.727076,1,7.639014,5.000000,15,0,18,0.971,5
134,35,7.639,55520,1.721886347,1.724500000,2.613653,1,7.639277,5.000000,15,0,18,0.724,4
136,35,7.639,55520,1.735056659,1.738000000,2.943341,1,7.639014,5.000000,15,0,18,0.164,4
137,35,7.639,55520,1.748892631,1.751500000,2.607369,1,7.639277,5.000000,15,0,18,0.893,5
138,35,7.639,55520,1.762403822,1.765000000,2.596178,1,7.639014,5.000000,15,0,18,0.982,5
139,35,7.639,55520,1.776327536,1.779000000,2.672464,1,7.639277,5.000000,15,0,18,0.418,5
140,35,7.639,55520,1.789042480,1.792500000,3.457520,1,7.639014,5.000000,15,0,18,0.001,5
141,35,7.639,55520,1.803140721,1.806000000,2.859279,1,7.639277,5.000000,15,0,18,0.769,4
142,35,7.639,55520,1.816663454,1.819500000,2.836546,1,7.639014,5.000000,15,0,18,0.002,5
143,35,7.639,55520,1.830157986,1.833000000,2.842014,1,7.639277,5.000000,15,0,18,0.418,4
