frameNumber,components,mse,sizeBytes,genTime,recvTime,delay_ms,receivedOnTime,effectiveError,deadline_ms,cqi
1,45,101.897,70652,0.020145038,0.029500000,9.354962,0,1050.257266,3.000000,13
2,20,288.295193,31832,0.028178239,0.034000000,5.821761,0,1050.257266,3.000000,13
3,20,290.064422,31832,0.039636877,0.045000000,5.363123,0,1050.257266,3.000000,13
4,20,286.688666,31832,0.048574894,0.054000000,5.425106,0,1050.257266,3.000000,13
5,15,391.636290,24067,0.057944290,0.066000000,8.055710,0,1050.257266,3.000000,13
6,80,29.951353,125000,0.065142801,0.071000000,5.857199,0,1050.257266,3.000000,13
7,55,66.804355,86180,0.074176672,0.084000000,9.823328,0,1050.257266,3.000000,13
8,80,28.925522,125000,0.082255006,0.093000000,10.744994,0,1050.257266,3.000000,13
9,30,166.680931,47360,0.092578544,0.096000000,3.421456,0,1050.257266,3.000000,13
10,20,267.007254,31832,0.099972894,0.108500000,8.527106,0,1050.257266,3.000000,13
11,30,163.811002,47360,0.108991847,0.116000000,7.008153,0,1050.257266,3.000000,13
12,20,271.229787,31832,0.118931145,0.122000000,3.068855,0,1050.257266,3.000000,13
13,20,277.030291,31832,0.127212012,0.130000000,2.787988,1,277.030291,3.000000,13
14,10,523.803477,16304,0.135751352,0.139000000,3.248648,0,1050.257266,3.000000,13
15,30,167.949810,47360,0.143934209,0.149000000,5.065791,0,1050.257266,3.000000,13
16,40,110.110412,62888,0.152981393,0.158000000,5.018607,0,1050.257266,3.000000,13
17,35,141.373604,55124,0.160832196,0.169000000,8.167804,0,1050.257266,3.000000,13
18,50,79.156395,78416,0.167949186,0.171000000,3.050814,0,1050.257266,3.000000,13
19,15,397.738190,24067,0.177527605,0.180000000,2.472395,1,397.738190,3.000000,13
20,45,97.823512,70652,0.185129940,0.188500000,3.370060,0,1050.257266,3.000000,13
21,45,102.645457,70652,0.194106885,0.197500000,3.393115,0,1050.257266,3.000000,13
22,35,145.799954,55124,0.205182433,0.212500000,7.317567,0,1050.257266,3.000000,14
23,15,396.832499,24067,0.213257008,0.215500000,2.242992,1,396.832499,3.000000,14
24,40,124.343484,62888,0.221868302,0.225500000,3.631698,0,1050.257266,3.000000,14
25,15,405.746720,24067,0.232224756,0.234500000,2.275244,1,405.746720,3.000000,14
26,15,396.484297,24067,0.241742516,0.244000000,2.257484,1,396.484297,3.000000,14
27,45,101.352145,70652,0.249560349,0.255500000,5.939651,0,1050.257266,3.000000,14
28,15,399.960195,24067,0.258826878,0.261000000,2.173122,1,399.960195,3.000000,14
29,30,193.357485,47360,0.268540312,0.271500000,2.959688,1,193.357485,3.000000,14
30,30,190.954856,47360,0.279579154,0.282500000,2.920846,1,190.954856,3.000000,14
31,15,412.059713,24067,0.290870025,0.293000000,2.129975,1,412.059713,3.000000,14
32,20,311.525665,31832,0.299434551,0.304500000,5.065449,0,1050.257266,3.000000,14
34,20,300.384503,31832,0.317704667,0.404500000,86.795333,0,1050.257266,3.000000,14
35,20,306.990111,31832,0.325755776,0.404500000,78.744224,0,1050.257266,3.000000,14
36,20,301.726094,31832,0.333767490,0.404500000,70.732510,0,1050.257266,3.000000,14
37,20,310.818653,31832,0.340979096,0.404500000,63.520904,0,1050.257266,3.000000,14
38,30,189.464151,47360,0.348555821,0.404500000,55.944179,0,1050.257266,3.000000,14
39,20,308.811866,31832,0.358378180,0.404500000,46.121820,0,1050.257266,3.000000,14
40,20,297.522992,31832,0.369411172,0.404500000,35.088828,0,1050.257266,3.000000,14
41,10,568.004990,16304,0.380763230,0.404500000,23.736770,0,1050.257266,3.000000,14
42,20,296.875500,31832,0.389978820,0.404500000,14.521180,0,1050.257266,3.000000,14
43,40,125.905691,62888,0.398853786,0.404500000,5.646214,0,1050.257266,3.000000,14
44,20,300.063726,31832,0.407072344,0.413000000,5.927656,0,1050.257266,3.000000,14
45,45,105.776608,70652,0.415957907,0.419500000,3.542093,0,1050.257266,3.000000,14
46,55,71.588788,86180,0.425602244,0.429000000,3.397756,0,1050.257266,3.000000,14
47,30,184.846142,47360,0.434140212,0.437000000,2.859788,1,184.846142,3.000000,14
48,20,289.051059,31832,0.442763534,0.445500000,2.736466,1,289.051059,3.000000,14
49,55,75.209605,86180,0.450734449,0.454500000,3.765551,0,1050.257266,3.000000,14
50,30,188.672251,47360,0.459011168,0.462000000,2.988832,1,188.672251,3.000000,14
51,45,108.554162,70652,0.467305560,0.473500000,6.194440,0,1050.257266,3.000000,14
52,20,309.512625,31832,0.476443348,0.479000000,2.556652,1,309.512625,3.000000,14
53,20,304.252174,31832,0.485851531,0.488500000,2.648469,1,304.252174,3.000000,14
54,30,190.995596,47360,0.494551261,0.497500000,2.948739,1,190.995596,3.000000,14
55,20,296.647966,31832,0.501865608,0.507000000,5.134392,0,1050.257266,3.000000,14
56,45,112.073095,70652,0.510247646,0.522500000,12.252354,0,1050.257266,3.000000,14
57,30,193.044541,47360,0.518145095,0.522500000,4.354905,0,1050.257266,3.000000,14
58,20,302.322343,31832,0.526649131,0.529000000,2.350869,1,302.322343,3.000000,14
59,20,307.367128,31832,0.534502863,0.538000000,3.497137,0,1050.257266,3.000000,14
60,20,302.872672,31832,0.542271995,0.545000000,2.728005,1,302.872672,3.000000,14
